============================== SRIM-2003.26 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.  NOTE: Use hotkey  C  for details.=
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  F(13.7 MeV) ==> Graphite (carbon)( 2.13 um) ==============
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  259  9 .8165875E+07   2147681E-02  .3412E+04 -.1342E+03   .9886506  .1497864 -.0115798
T  260  9 .8198759E+07   2152068E-02  .3649E+04 -.1691E+00   .9869328  .1611305  .0007980
T  261  9 .8147860E+07   2145649E-02  .3751E+04 -.8642E+02   .9852498  .1709730 -.0071478
T  262  9 .8217803E+07   2137719E-02  .3744E+04  .9509E+02   .9842305  .1767891  .0059995
T  263  9 .8217755E+07   2138092E-02  .3831E+04 -.1180E+03   .9850064  .1725025 -.0023186
T  264  9 .8116079E+07   2148434E-02  .3720E+04 -.1468E+03   .9853196  .1693001 -.0219734
T  265  9 .8263527E+07   2142514E-02  .3947E+04 -.1084E+03   .9827305  .1846183 -.0125224
T  266  9 .8207503E+07   2138263E-02  .3761E+04  .6082E+02   .9828065  .1846374  .0006131
T  267  9 .8317202E+07   2139220E-02  .3746E+04  .1909E+03   .9846572  .1744360  .0047255
T  268  9 .8168590E+07   2139283E-02  .4150E+04  .1947E+03   .9822447  .1873836  .0090962
T  269  9 .8227867E+07   2141478E-02  .4011E+04 -.2116E+03   .9814674  .1901182 -.0240183
T  270  9 .8240753E+07   2147488E-02  .3700E+04  .1467E+02   .9878684  .1551979  .0054442
T  271  9 .8297203E+07   2147840E-02  .3871E+04  .1891E+03   .9831290  .1821694  .0164823
T  272  9 .8185420E+07   2149149E-02  .3786E+04  .7763E+02   .9855107  .1696047 -.0016854
T  273  9 .8099472E+07   2142325E-02  .3945E+04  .2981E+02   .9807440  .1952955  .0009468
T  274  9 .8246355E+07   2135770E-02  .3840E+04 -.4299E+02   .9830076  .1835624 -.0009326
T  275  9 .8144494E+07   2145702E-02  .3737E+04  .3045E+02   .9767394  .2122134  .0307515
T  276  9 .8171619E+07   2141409E-02  .3830E+04  .5520E+02   .9839430  .1783983  .0055005
T  277  9 .8307224E+07   2135538E-02  .3660E+04  .7281E+02   .9857559  .1681587  .0028153
T  278  9 .8251800E+07   2142090E-02  .3682E+04  .4643E+02   .9868916  .1613730  .0019172
T  279  9 .8121525E+07   2147473E-02  .3676E+04 -.4996E+03   .9857646  .1662321 -.0251984
T  280  9 .8167826E+07   2147510E-02  .3654E+04 -.8608E+02   .9869396  .1606387 -.0120576
T  281  9 .8155521E+07   2135719E-02  .3777E+04 -.5261E+02   .9857577  .1681397 -.0032763
T  282  9 .8174802E+07   2137140E-02  .3892E+04  .5508E+01   .9835660  .1805488 -.0003598
T  283  9 .8137901E+07   2142711E-02  .3912E+04 -.1948E+03   .9808067  .1944397 -.0145419
T  284  9 .8138653E+07   2141768E-02  .3190E+04 -.4434E+03   .9901958  .1359100 -.0322615
T  285  9 .8177601E+07   2137295E-02  .3609E+04 -.5996E+02   .9866308  .1629544 -.0023631
T  286  9 .8217987E+07   2141019E-02  .3793E+04  .1229E+03   .9855453  .1686269  .0162927
T  287  9 .8298998E+07   2136853E-02  .3836E+04  .1281E+03   .9848686  .1733024  .0004553
T  288  9 .8208052E+07   2146380E-02  .3886E+04  .5524E+01   .9836736  .1798486  .0063798
T  289  9 .8219702E+07   2146542E-02  .3674E+04 -.4911E+02   .9861785  .1656171 -.0047863
T  290  9 .8186731E+07   2150654E-02  .3860E+04  .1703E+03   .9832388  .1820668  .0096497
T  291  9 .8154325E+07   2143742E-02  .3754E+04 -.6738E+01   .9863319  .1647442 -.0029555
T  292  9 .8167017E+07   2142780E-02  .3620E+04 -.2017E+03   .9869489  .1607009 -.0103470
T  293  9 .8259176E+07   2135841E-02  .3802E+04 -.8954E+02   .9852353  .1711570 -.0040918
T  294  9 .8232306E+07   2134895E-02  .3606E+04  .6900E+02   .9871800  .1595160  .0054946
T  295  9 .8263022E+07   2135896E-02  .3785E+04  .1287E+03   .9829256  .1839680  .0036117
T  296  9 .8139279E+07   2137776E-02  .3854E+04  .1025E+03   .9848473  .1733893  .0034470
T  297  9 .8146698E+07   2140118E-02  .3486E+04 -.1090E+03   .9872148  .1588936 -.0126420
T  298  9 .8290386E+07   2130866E-02  .3667E+04  .5884E+02   .9850505  .1722657 -.0001900
T  299  9 .8093406E+07   2137149E-02  .3804E+04 -.1884E+02   .9850115  .1724327 -.0043937
T  300  9 .8156912E+07   2135222E-02  .3709E+04 -.5340E+02   .9858773  .1674669 -.0008490
T  301  9 .8142874E+07   2140672E-02  .3620E+04 -.2894E+03   .9876095  .1555018 -.0211358
T  302  9 .8230879E+07   2136035E-02  .3886E+04 -.3605E+02   .9831762  .1826286  .0033604
T  303  9 .8197743E+07   2141002E-02  .3814E+04  .6335E+02   .9835175  .1806576  .0074943
T  304  9 .8222175E+07   2135922E-02  .3815E+04  .6861E+02   .9840064  .1780478  .0055143
T  305  9 .8120640E+07   2136217E-02  .3671E+04 -.2463E+02   .9854875  .1696337 -.0062282
T  306  9 .8211132E+07   2142892E-02  .3733E+04 -.9731E+02   .9849233  .1728782 -.0062618
T  307  9 .8250243E+07   2145201E-02  .3681E+04 -.2715E+02   .9874696  .1574822 -.0101525
T  308  9 .8114539E+07   2139920E-02  .4012E+04  .2017E+03   .9812096  .1919100  .0199544
T  309  9 .8226658E+07   2143761E-02  .3725E+04  .1511E+02   .9860878  .1661894 -.0034474
T  310  9 .8267581E+07   2149045E-02  .3660E+04 -.1828E+01   .9877299  .1561099  .0043958
T  311  9 .8191876E+07   2138465E-02  .3847E+04 -.8159E+02   .9815041  .1912026 -.0095531
T  312  9 .8240798E+07   2134547E-02  .3883E+04 -.7867E+02   .9824161  .1866956 -.0018275
T  313  9 .8197822E+07   2148771E-02  .3818E+04 -.1118E+03   .9845895  .1748641 -.0024689
T  314  9 .8196511E+07   2135564E-02  .3702E+04  .2235E+01   .9838473  .1789934  .0024374
T  315  9 .8202728E+07   2140071E-02  .3898E+04 -.4153E+03   .9780821  .2011635 -.0537465
T  316  9 .8174137E+07   2136483E-02  .3736E+04  .7648E+02   .9849013  .1730367  .0052629
T  317  9 .8190595E+07   2144371E-02  .4003E+04  .1101E+03   .9839144  .1786393  .0007066
T  318  9 .8224379E+07   2135233E-02  .3808E+04 -.9113E+02   .9825959  .1857464 -.0018601
T  319  9 .8207796E+07   2142750E-02  .3707E+04  .7087E+01   .9856156  .1688474 -.0072421
T  320  9 .8134679E+07   2140989E-02  .3716E+04 -.2322E+03   .9853106  .1695022 -.0207852
T  321  9 .8194886E+07   2148060E-02  .3737E+04 -.1283E+02   .9828162  .1845210 -.0049230
T  322  9 .8170695E+07   2143415E-02  .3793E+04  .6841E+02   .9857730  .1680131  .0048230
T  323  9 .8162819E+07   2134819E-02  .3643E+04 -.7351E+02   .9864950  .1637843  .0015033
T  324  9 .8178499E+07   2137143E-02  .3817E+04  .3595E+03   .9835691  .1792444  .0215257
T  325  9 .8160070E+07   2134456E-02  .3781E+04  .2949E+02   .9839371  .1784825  .0034464
T  326  9 .8254225E+07   2130262E-02  .3726E+04 -.1884E+03   .9848347  .1724937 -.0186180
T  327  9 .8159664E+07   2142550E-02  .3677E+04  .6617E+02   .9864743  .1638681  .0039647
T  328  9 .8187223E+07   2138001E-02  .3626E+04  .1226E+02   .9869189  .1612158  .0007493
T  329  9 .8121113E+07   2136487E-02  .3745E+04 -.1848E+03   .9817352  .1898820 -.0118679
T  330  9 .8244710E+07   2137241E-02  .3787E+04 -.4856E+03   .9848568  .1709444 -.0288986
T  331  9 .8107268E+07   2136785E-02  .3887E+04 -.5239E+01   .9798898  .1995189  .0028660
T  332  9 .8148699E+07   2137871E-02  .3837E+04 -.9464E+02   .9837672  .1789056 -.0139566
T  333  9 .8260508E+07   2138243E-02  .3859E+04 -.2970E+02   .9840407  .1778898  .0043678
T  334  9 .8238155E+07   2144327E-02  .3678E+04 -.2018E+02   .9854643  .1698815 -.0006040
T  335  9 .8227486E+07   2140449E-02  .3690E+04  .2763E+03   .9841096  .1760151  .0233878
T  336  9 .8295163E+07   2141086E-02  .3752E+04 -.8351E+02   .9852413  .1711663  .0012749
T  337  9 .8208280E+07   2150260E-02  .3844E+04  .3206E+02   .9841823  .1770250  .0068786
T  338  9 .8183478E+07   2144113E-02  .3765E+04  .9974E+02   .9850393  .1722042  .0065868
T  339  9 .8221196E+07   2142828E-02  .3695E+04  .1375E+03   .9869066  .1611582  .0065813
T  340  9 .8173549E+07   2143837E-02  .3715E+04 -.1198E+03   .9859236  .1671475 -.0040529
T  341  9 .8133334E+07   2138856E-02  .3866E+04  .9023E+02   .9861011  .1656021  .0134407
T  342  9 .8200018E+07   2142500E-02  .3637E+04 -.3831E+02   .9840486  .1759026  .0265831
T  343  9 .8193830E+07   2139064E-02  .3690E+04 -.2752E+03   .9863185  .1641376 -.0153185
T  344  9 .8205229E+07   2145797E-02  .3820E+04  .9124E+02   .9854543  .1698975  .0038202
T  345  9 .8268560E+07   2146440E-02  .3763E+04 -.6518E+02   .9848674  .1732608 -.0041201
T  346  9 .8162163E+07   2142279E-02  .3778E+04  .4293E+02   .9857476  .1680297  .0082247
T  347  9 .8200938E+07   2145324E-02  .3928E+04  .2664E+03   .9828137  .1839312  .0157037
T  348  9 .8200435E+07   2146269E-02  .3792E+04  .5508E+02   .9854138  .1701175  .0044287
T  349  9 .8244573E+07   2148700E-02  .3759E+04  .5078E+02   .9845292  .1751118  .0061807
T  350  9 .8218929E+07   2136925E-02  .3887E+04 -.9975E+02   .9768366  .2139388 -.0045200
T  351  9 .8174157E+07   2143009E-02  .3681E+04  .4189E+02   .9863767  .1631052  .0213947
T  352  9 .8187868E+07   2140336E-02  .3751E+04  .1388E+03   .9854745  .1697084  .0062455
T  353  9 .8303586E+07   2139540E-02  .3681E+04  .9294E+01   .9864143  .1642642 -.0020149
T  354  9 .8229276E+07   2137206E-02  .3868E+04 -.4106E+03   .9826805  .1837600 -.0239036
T  355  9 .8216951E+07   2145427E-02  .3768E+04  .9461E+01   .9845302  .1752099  .0013438
T  356  9 .8280908E+07   2138211E-02  .4075E+04  .6138E+02   .9796362  .2005665  .0092765
T  357  9 .8126798E+07   2135292E-02  .3829E+04 -.1029E+03   .9852175  .1712615 -.0040075
T  358  9 .8121483E+07   2134943E-02  .3815E+04  .7597E+02   .9825647  .1850120  .0183628
T  359  9 .8176505E+07   2147911E-02  .3787E+04  .6196E+02   .9849934  .1722870  .0102555
T  360  9 .8273749E+07   2141945E-02  .3668E+04 -.4586E+02   .9849950  .1725697 -.0021242
T  361  9 .8222750E+07   2136825E-02  .3750E+04  .2424E+03   .9855178  .1691991  .0112371
T  362  9 .8238569E+07   2136399E-02  .3660E+04  .9705E+02   .9844459  .1755273  .0075147
T  363  9 .8273393E+07   2136840E-02  .3856E+04  .3515E+01   .9836930  .1798509  .0012832
T  364  9 .8281773E+07   2136168E-02  .3607E+04  .1496E+03   .9858702  .1674727  .0035705
T  365  9 .8192345E+07   2140172E-02  .3847E+04  .4289E+03   .9834792  .1782042  .0318116
T  366  9 .8110816E+07   2141501E-02  .3702E+04  .1792E+02   .9868587  .1614202  .0073066
T  367  9 .8197176E+07   2147650E-02  .3785E+04 -.3664E+02   .9852742  .1709795 -.0008826
T  368  9 .8179848E+07   2144899E-02  .3733E+04  .3588E+02   .9864206  .1638675  .0110412
T  369  9 .8185303E+07   2151588E-02  .3882E+04 -.1048E+03   .9843528  .1761677  .0038199
T  370  9 .8222673E+07   2138606E-02  .3683E+04  .5297E+02   .9865499  .1634600 -.0004107
T  371  9 .8336735E+07   2140413E-02  .3597E+04 -.3476E+02   .9864924  .1638041 -.0009872
T  372  9 .8287768E+07   2148096E-02  .3692E+04  .3265E+01   .9865830  .1631287  .0065629
T  373  9 .8181558E+07   2134853E-02  .3670E+04 -.7943E+02   .9844894  .1753512 -.0057077
T  374  9 .8078279E+07   2142313E-02  .3597E+04  .1319E+03   .9903704  .1371705  .0187286
T  375  9 .8261293E+07   2135993E-02  .3847E+04 -.1661E+03   .9833270  .1810358 -.0171491
T  376  9 .8157423E+07   2135759E-02  .3664E+04  .2874E+02   .9869777  .1605472  .0099846
T  377  9 .8277837E+07   2142939E-02  .3837E+04 -.3533E+02   .9848704  .1732728 -.0026183
T  378  9 .8221907E+07   2135958E-02  .3754E+04  .2530E+03   .9853659  .1682217  .0274871
T  379  9 .8273380E+07   2139861E-02  .3666E+04  .1127E+03   .9832713  .1818305  .0107330
T  380  9 .8198652E+07   2143243E-02  .3868E+04 -.2452E+03   .9848156  .1714066 -.0275325
T  381  9 .8151467E+07   2135164E-02  .3698E+04  .1646E+03   .9853087  .1702453  .0135370
T  382  9 .8284242E+07   2139787E-02  .3848E+04 -.4061E+02   .9841669  .1771954 -.0041701
T  383  9 .8164521E+07   2140983E-02  .3839E+04  .1696E+03   .9830616  .1828899  .0118811
T  384  9 .8234666E+07   2139202E-02  .3854E+04  .1480E+03   .9827816  .1846310  .0071908
T  385  9 .8209393E+07   2145562E-02  .4031E+04  .1195E+03   .9832884  .1819597 -.0058749
T  386  9 .8294945E+07   2139998E-02  .3759E+04  .8483E+02   .9844044  .1753512  .0141429
T  387  9 .8152282E+07   2138553E-02  .3644E+04 -.4373E+02   .9871046  .1596892  .0111306
T  388  9 .8382285E+07   2149233E-02  .3725E+04 -.2107E+02   .9854411  .1699073 -.0061085
T  389  9 .8279817E+07   2139739E-02  .3730E+04  .2601E+03   .9849152  .1711325  .0256078
T  390  9 .8168564E+07   2138225E-02  .3790E+04 -.2218E+02   .9847200  .1740674 -.0052083
T  391  9 .8243807E+07   2144512E-02  .3726E+04 -.2692E+03   .9859571  .1666647 -.0105571
T  392  9 .8148894E+07   2136278E-02  .3787E+04 -.8371E+02   .9841672  .1767347 -.0134085
T  393  9 .8131906E+07   2143523E-02  .3781E+04  .1338E+03   .9851764  .1656153  .0447094
T  394  9 .8147008E+07   2134195E-02  .3731E+04 -.7596E+02   .9851964  .1712970 -.0067413
T  395  9 .8287021E+07   2136760E-02  .3645E+04 -.2375E+03   .9878955  .1508056 -.0363336
T  396  9 .8226576E+07   2143079E-02  .3577E+04  .3545E+02   .9873657  .1583670  .0053708
T  397  9 .8197257E+07   2147583E-02  .3671E+04  .1865E+03   .9857851  .1674829  .0133136
T  398  9 .8220465E+07   2138885E-02  .3949E+04 -.1781E+03   .9817434  .1897686 -.0129532
T  399  9 .8215186E+07   2140813E-02  .3736E+04  .1260E+03   .9844055  .1757846  .0067494
T  400  9 .8131684E+07   2144673E-02  .3862E+04  .1277E+02   .9818645  .1890129 -.0147036
T  401  9 .8288677E+07   2141126E-02  .3954E+04  .5731E+02   .9825156  .1861797  .0003397
T  402  9 .8259347E+07   2137961E-02  .3654E+04 -.1094E+03   .9873055  .1587802 -.0040842
T  403  9 .8234005E+07   2139135E-02  .3785E+04 -.1339E+03   .9832480  .1817689 -.0135449
T  404  9 .8152112E+07   2140831E-02  .3445E+04  .1110E+03   .9906837  .1356555  .0119755
T  405  9 .8265332E+07   2136001E-02  .3747E+04  .1979E+03   .9857204  .1680460  .0107642
T  406  9 .8156970E+07   2149433E-02  .3839E+04  .1141E+03   .9830596  .1832296  .0045499
T  407  9 .8184972E+07   2137894E-02  .3871E+04  .3240E+02   .9840819  .1777039 -.0020320
T  408  9 .8272003E+07   2148277E-02  .3800E+04  .1565E+03   .9838021  .1789062  .0112227
T  409  9 .8102537E+07   2143536E-02  .3595E+04 -.7773E+02   .9875931  .1568969 -.0065810
T  410  9 .8169840E+07   2140557E-02  .3711E+04 -.1969E+03   .9850308  .1718394 -.0136214
T  411  9 .8201371E+07   2145864E-02  .3605E+04 -.1173E+03   .9870243  .1595260 -.0182901
T  412  9 .8257766E+07   2136122E-02  .3716E+04  .9898E+02   .9865667  .1630635  .0098191
T  413  9 .8156870E+07   2141221E-02  .4219E+04 -.3758E+03   .9804270  .1960644 -.0179367
T  414  9 .8256370E+07   2150287E-02  .3810E+04 -.1719E+02   .9847374  .1740237 -.0028183
T  415  9 .8265736E+07   2141946E-02  .3647E+04 -.2016E+03   .9867227  .1612865 -.0191040
T  416  9 .8221482E+07   2144008E-02  .3758E+04 -.1048E+03   .9858777  .1674240 -.0037827
T  417  9 .8275385E+07   2136428E-02  .3835E+04  .1098E+03   .9825052  .1862067  .0032461
T  418  9 .8226497E+07   2141316E-02  .3542E+04 -.1878E+02   .9869528  .1610036 -.0014258
T  419  9 .8245421E+07   2135709E-02  .3827E+04 -.2511E+03   .9836846  .1790379 -.0176090
T  420  9 .8214920E+07   2134916E-02  .3725E+04  .5055E+02   .9845316  .1746545  .0139029
T  421  9 .8204886E+07   2135577E-02  .3785E+04 -.8163E+01   .9862568  .1651290 -.0054727
T  422  9 .8321103E+07   2137108E-02  .3956E+04  .7482E+02   .9807100  .1954276  .0039846
T  423  9 .8234012E+07   2140821E-02  .3659E+04  .1460E+03   .9854425  .1695276  .0127828
T  424  9 .8187662E+07   2137396E-02  .3822E+04  .3636E+03   .9825327  .1840889  .0272157
T  425  9 .8229557E+07   2150490E-02  .3785E+04 -.1100E+03   .9852293  .1706942 -.0136622
T  426  9 .8270228E+07   2130319E-02  .3748E+04  .2384E+03   .9855862  .1685330  .0147133
T  427  9 .8095904E+07   2142417E-02  .3910E+04 -.3088E+02   .9830270  .1833414 -.0066204
T  428  9 .8149633E+07   2144093E-02  .3928E+04  .8740E+02   .9821442  .1881282  .0008088
T  429  9 .8217395E+07   2145542E-02  .3776E+04 -.1888E+03   .9840184  .1772910 -.0166026
T  430  9 .8124341E+07   2151832E-02  .3731E+04  .8188E+02   .9841777  .1770586  .0066741
T  431  9 .8280410E+07   2136524E-02  .3701E+04  .1192E+03   .9858496  .1671749  .0123727
T  432  9 .8168488E+07   2137132E-02  .3651E+04 -.4342E+02   .9859890  .1667431  .0047367
T  433  9 .8159646E+07   2136291E-02  .3770E+04  .2842E+03   .9847372  .1723418  .0243104
T  434  9 .8249123E+07   2144118E-02  .3655E+04 -.9016E+02   .9862787  .1647119 -.0111521
T  435  9 .8166112E+07   2146097E-02  .3781E+04 -.6552E+02   .9844753  .1754701 -.0043289
T  436  9 .8195857E+07   2144506E-02  .3600E+04  .3321E+03   .9870820  .1577357  .0280828
T  437  9 .8161084E+07   2137059E-02  .3697E+04  .9811E+02   .9851980  .1713622  .0044652
T  438  9 .8308250E+07   2141811E-02  .3719E+04 -.5188E+02   .9853261  .1706784  .0011678
T  439  9 .8243902E+07   2139350E-02  .3831E+04  .1312E+03   .9850964  .1719628  .0037175
T  440  9 .8190501E+07   2145621E-02  .3952E+04 -.1137E+03   .9819806  .1889356 -.0041687
T  441  9 .8223819E+07   2140270E-02  .3717E+04 -.1584E+02   .9842686  .1766751 -.0011147
T  442  9 .8197837E+07   2141854E-02  .3775E+04  .7466E+02   .9860747  .1660259  .0096014
T  443  9 .8203357E+07   2144412E-02  .3714E+04 -.1815E+02   .9852759  .1709163 -.0043527
T  444  9 .8293517E+07   2141148E-02  .3465E+04  .4915E+02   .9871361  .1597447  .0066282
T  445  9 .8143959E+07   2136228E-02  .3716E+04 -.7698E+02   .9914570  .1250414  .0371170
T  446  9 .8123383E+07   2147851E-02  .3786E+04  .3303E+02   .9851650  .1716067 -.0009852
T  447  9 .8267205E+07   2143670E-02  .3814E+04 -.1094E+02   .9852695  .1710051 -.0011456
T  448  9 .8204893E+07   2135182E-02  .3897E+04  .2243E+03   .9837368  .1785116  .0198853
T  449  9 .8167147E+07   2135628E-02  .3748E+04  .1162E+03   .9856958  .1685344 -.0000741
T  450  9 .8235775E+07   2136457E-02  .3780E+04 -.1009E+02   .9856802  .1685375  .0054517
T  451  9 .8189613E+07   2143132E-02  .3723E+04 -.8765E+02   .9840988  .1773911 -.0090464
T  452  9 .8271531E+07   2141016E-02  .3889E+04 -.1318E+03   .9844625  .1753551 -.0091736
T  453  9 .8231847E+07   2136402E-02  .3774E+04 -.2804E+02   .9838569  .1787070 -.0094571
T  454  9 .8137650E+07   2134227E-02  .3801E+04  .2712E+03   .9847568  .1729365  .0186275
T  455  9 .8226414E+07   2136271E-02  .3627E+04 -.1333E+03   .9855662  .1688043 -.0128193
T  456  9 .8107381E+07   2142275E-02  .3799E+04 -.5057E+02   .9847978  .1734680 -.0090619
T  457  9 .8196619E+07   2135635E-02  .3817E+04 -.1960E+03   .9851033  .1715015 -.0125989
T  458  9 .8133674E+07   2135712E-02  .3478E+04  .1815E+03   .9887028  .1498851  .0011185
T  459  9 .8297606E+07   2138066E-02  .3803E+04  .1795E+02   .9847323  .1739116  .0075488
T  460  9 .8244149E+07   2145738E-02  .3923E+04 -.7592E+02   .9828892  .1840408 -.0076081
T  461  9 .8219457E+07   2134699E-02  .3574E+04 -.3048E+02   .9869102  .1611317 -.0066904
T  462  9 .8231962E+07   2135016E-02  .3757E+04 -.8354E+02   .9845842  .1748597  .0042406
T  463  9 .8127078E+07   2147212E-02  .3744E+04  .2353E+03   .9863354  .1634260  .0208438
T  464  9 .8188484E+07   2138883E-02  .3855E+04  .4061E+02   .9828585  .1843268 -.0035839
T  465  9 .8157270E+07   2137464E-02  .3704E+04  .4585E+02   .9858791  .1671811  .0096393
T  466  9 .8113021E+07   2143011E-02  .3723E+04 -.6670E+01   .9861012  .1660264 -.0062945
T  467  9 .8164145E+07   2137332E-02  .3756E+04 -.1050E+03   .9837693  .1794366  .0007068
T  468  9 .8165929E+07   2142602E-02  .3775E+04  .1120E+03   .9852891  .1707345  .0074195
T  469  9 .8180428E+07   2143919E-02  .3890E+04  .6552E+01   .9834068  .1813863 -.0031695
T  470  9 .8228662E+07   2142052E-02  .3817E+04 -.1485E+03   .9844545  .1748997 -.0161058
T  471  9 .8167919E+07   2143708E-02  .3747E+04  .6738E+02   .9861977  .1655262  .0038951
T  472  9 .8134392E+07   2141815E-02  .4009E+04 -.1476E+03   .9800056  .1987618 -.0090974
T  473  9 .8221546E+07   2147903E-02  .3777E+04 -.7651E+02   .9853168  .1705758 -.0073948
T  474  9 .8215038E+07   2135364E-02  .3849E+04  .5128E+02   .9830672  .1831290  .0065250
T  475  9 .8017688E+07   2145759E-02  .3826E+04 -.2184E+03   .9839559  .1777771 -.0150336
T  476  9 .8136149E+07   2148538E-02  .3673E+04  .1620E+03   .9871353  .1591019  .0158264
T  477  9 .8180758E+07   2142100E-02  .3758E+04  .1643E+03   .9840316  .1775274  .0128785
T  478  9 .8165783E+07   2134988E-02  .3705E+04  .1250E+03   .9861310  .1658452  .0064073
T  479  9 .8292350E+07   2137292E-02  .3551E+04 -.2292E+02   .9872255  .1593229  .0014020
T  480  9 .8211839E+07   2135613E-02  .3680E+04  .6407E+02   .9852691  .1709973  .0021825
T  481  9 .8243337E+07   2135227E-02  .3565E+04 -.2667E+03   .9870710  .1582270 -.0255939
T  482  9 .8242137E+07   2150233E-02  .3852E+04  .1499E+03   .9846208  .1744855  .0087597
T  483  9 .8221621E+07   2134911E-02  .3743E+04  .7639E+02   .9870705  .1597614 -.0129640
T  484  9 .8112074E+07   2143717E-02  .3660E+04 -.7663E+02   .9874835  .1572729 -.0119017
T  485  9 .8161084E+07   2138352E-02  .3252E+04 -.3682E+01   .9882953  .1525483  .0011740
T  486  9 .8262586E+07   2141721E-02  .3706E+04  .1029E+03   .9857381  .1682753 -.0019497
T  487  9 .8249420E+07   2138453E-02  .3673E+04  .2009E+03   .9854664  .1691126  .0160289
T  488  9 .8154632E+07   2144122E-02  .4454E+04  .2167E+03   .9769470  .2128749  .0160880
T  489  9 .8225435E+07   2141537E-02  .3835E+04  .2249E+03   .9856172  .1685808  .0118012
T  490  9 .8201548E+07   2137220E-02  .3753E+04  .5691E+02   .9843600  .1761554  .0021679
T  491  9 .8248629E+07   2135457E-02  .3756E+04 -.2379E+03   .9855324  .1680177 -.0222691
T  492  9 .8169453E+07   2133960E-02  .3826E+04 -.5199E+02   .9839915  .1781765 -.0037295
T  493  9 .8144420E+07   2140516E-02  .3896E+04 -.2317E+01   .9780244  .2043613  .0412877
T  494  9 .8207418E+07   2136238E-02  .3874E+04  .6714E+02   .9828002  .1846717  .0003539
T  495  9 .8293815E+07   2141187E-02  .3668E+04  .7993E+02   .9857952  .1679457  .0014356
T  496  9 .8129410E+07   2133739E-02  .3907E+04  .1853E+03   .9839071  .1776772  .0189096
T  497  9 .8158009E+07   2143063E-02  .3881E+04  .1890E+02   .9840636  .1776963  .0065471
T  498  9 .8153039E+07   2142040E-02  .3562E+04  .5258E+02   .9932926  .1140187 -.0192240
T  499  9 .8203081E+07   2145934E-02  .3896E+04 -.3552E+01   .9834293  .1810907 -.0085465
T  500  9 .8177955E+07   2139423E-02  .3871E+04 -.4524E+02   .9839896  .1776401 -.0144382
T  501  9 .8178751E+07   2140727E-02  .3857E+04  .1081E+03   .9841212  .1768637  .0149891
T  502  9 .8207044E+07   2137805E-02  .3825E+04 -.1905E+03   .9844178  .1757590 -.0055141
T  503  9 .8225427E+07   2138544E-02  .3718E+04  .1159E+03   .9855939  .1690099  .0063442
T  504  9 .8201009E+07   2135339E-02  .3779E+04 -.6645E+01   .9841728  .1772087 -.0009737
T  505  9 .8268996E+07   2140960E-02  .3821E+04 -.9571E+02   .9841174  .1773182 -.0084355
T  506  9 .8158187E+07   2141766E-02  .3704E+04 -.6967E+02   .9849313  .1727993 -.0071230
T  507  9 .8247530E+07   2138818E-02  .3602E+04  .4277E+03   .9871725  .1569230  .0294205
T  508  9 .8130620E+07   2144288E-02  .3449E+04  .1387E+03   .9879257  .1545241  .0111841
T  509  9 .8301075E+07   2145702E-02  .3952E+04  .1032E+03   .9808488  .1945786  .0086463
T  510  9 .8147726E+07   2144633E-02  .3710E+04 -.1187E+03   .9849021  .1728525 -.0094800
T  511  9 .8238245E+07   2143352E-02  .3892E+04 -.4771E+02   .9840716  .1777172 -.0044343
T  512  9 .8169193E+07   2139237E-02  .3676E+04  .1560E+03   .9858488  .1671138  .0132334
T  513  9 .8161378E+07   2136295E-02  .3772E+04  .1154E+03   .9852267  .1711808  .0050473
T  514  9 .8165043E+07   2142042E-02  .3825E+04 -.1649E+02   .9838145  .1790608 -.0067939
T  515  9 .8199990E+07   2139146E-02  .3673E+04 -.7111E+01   .9864625  .1638457 -.0068109
T  516  9 .8151440E+07   2140907E-02  .3725E+04  .1105E+02   .9851955  .1714217 -.0021068
T  517  9 .8177018E+07   2148669E-02  .3762E+04 -.4473E+02   .9849270  .1727921 -.0078487
T  518  9 .8089812E+07   2138772E-02  .3794E+04  .3196E+02   .9830939  .1831017  .0004616
T  519  9 .8152235E+07   2137840E-02  .3926E+04  .1023E+03   .9826766  .1853268  .0007793
T  520  9 .8177866E+07   2137238E-02  .3725E+04  .5520E+02   .9854972  .1696446  .0039987
T  521  9 .8275990E+07   2143213E-02  .3714E+04  .6542E+01   .9849714  .1726548  .0046642
T  522  9 .8210124E+07   2138671E-02  .3574E+04  .7595E+02   .9899692  .1405838  .0140400
T  523  9 .8140366E+07   2146470E-02  .4035E+04  .1053E+03   .9820366  .1884156  .0101822
T  524  9 .8348551E+07   2142706E-02  .3542E+04 -.7878E+02   .9876561  .1566376  .0000175
