============================== SRIM-2003.26 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.  NOTE: Use hotkey  C  for details.=
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  F(11.4 MeV) ==> Graphite (carbon)( 1.24 um) ==============
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 1212  9 .8152489E+07   1251909E-02  .2199E+04 -.1261E+02   .9849176  .1730225  .0007989
T 1213  9 .8105793E+07   1249031E-02  .2130E+04 -.4972E+02   .9850958  .1719776 -.0031608
T 1214  9 .8188922E+07   1252648E-02  .2215E+04 -.3419E+02   .9847710  .1738023 -.0043403
T 1215  9 .8172421E+07   1250977E-02  .2084E+04 -.2017E+02   .9879752  .1543773 -.0085214
T 1216  9 .8181750E+07   1250549E-02  .2220E+04 -.9460E+02   .9845633  .1749318 -.0058345
T 1217  9 .7615472E+07   1246223E-02  .1887E+04  .6211E+01   .9983420 -.0327163 -.0473601
T 1218  9 .8126791E+07   1256683E-02  .2227E+04 -.9345E+02   .9835432  .1804197 -.0095706
T 1219  9 .8130576E+07   1255142E-02  .1809E+04 -.2291E+02   .9945885  .1038799  .0016144
T 1220  9 .8099194E+07   1251719E-02  .2217E+04 -.8781E+01   .9852772  .1706127 -.0109609
T 1221  9 .8248017E+07   1251592E-02  .2231E+04  .8519E+01   .9835182  .1807808  .0031998
T 1222  9 .8053720E+07   1254382E-02  .2051E+04  .4741E+03   .9869897  .1492102  .0598964
T 1223  9 .8211079E+07   1253067E-02  .2207E+04 -.5853E+01   .9846120  .1746634 -.0056494
T 1224  9 .8137236E+07   1248628E-02  .2232E+04  .3586E+01   .9836943  .1798135  .0035635
T 1225  9 .8127925E+07   1249077E-02  .2252E+04 -.2427E+02   .9830090  .1835371 -.0027142
T 1226  9 .8208479E+07   1255573E-02  .2211E+04  .3580E+02   .9840968  .1776050  .0031484
T 1227  9 .8189033E+07   1250074E-02  .2145E+04 -.7321E+02   .9854008  .1701363 -.0062309
T 1228  9 .8074141E+07   1250816E-02  .2346E+04  .1028E+02   .9787047  .2050938  .0085796
T 1229  9 .8096858E+07   1248609E-02  .2302E+04 -.4558E+02   .9832566  .1821401 -.0056053
T 1230  9 .8191232E+07   1249793E-02  .2265E+04 -.3912E+02   .9828511  .1842305 -.0079217
T 1231  9 .8159485E+07   1254189E-02  .2305E+04  .7145E+00   .9829801  .1836989 -.0022042
T 1232  9 .8094215E+07   1249343E-02  .2221E+04  .3152E+02   .9842785  .1766133  .0018667
T 1233  9 .8197746E+07   1252631E-02  .1934E+04  .3206E+02   .9870912  .1599716  .0077473
T 1234  9 .8138207E+07   1249825E-02  .2081E+04  .5110E+02   .9869237  .1611733  .0022094
T 1235  9 .8128666E+07   1250273E-02  .2366E+04 -.2290E+02   .9816342  .1907728  .0001467
T 1236  9 .8202950E+07   1249578E-02  .2196E+04  .7798E+01   .9843753  .1760710  .0020702
T 1237  9 .8186562E+07   1248649E-02  .2288E+04 -.2920E+02   .9821707  .1878714 -.0067139
T 1238  9 .8202244E+07   1253967E-02  .2207E+04  .6306E+02   .9850209  .1723866  .0040745
T 1239  9 .8072996E+07   1250621E-02  .2479E+04  .4472E+02   .9804329  .1968279  .0031716
T 1240  9 .8094755E+07   1248072E-02  .2179E+04 -.7217E+02   .9867345  .1618818 -.0122172
T 1241  9 .8130748E+07   1251142E-02  .2199E+04 -.7588E+02   .9863893  .1628063 -.0230251
T 1242  9 .8143369E+07   1249388E-02  .2278E+04  .3167E+01   .9834536  .1811578 -.0009297
T 1243  9 .8139031E+07   1251718E-02  .2116E+04  .4162E+02   .9856477  .1687184  .0057175
T 1244  9 .8195454E+07   1252716E-02  .2238E+04  .1590E+03   .9831601  .1824566  .0102875
T 1245  9 .8213760E+07   1247969E-02  .2285E+04  .2408E+02   .9807586  .1951794 -.0042034
T 1246  9 .8147824E+07   1251721E-02  .2243E+04  .5309E+02   .9843710  .1760227  .0054619
T 1247  9 .8203802E+07   1251256E-02  .2188E+04 -.7856E+02   .9847214  .1740662 -.0049730
T 1248  9 .8142047E+07   1249683E-02  .2152E+04 -.4078E+02   .9870452  .1600849 -.0107009
T 1249  9 .8085826E+07   1252939E-02  .2136E+04  .3751E+02   .9868803  .1613780  .0049417
T 1250  9 .8228709E+07   1250187E-02  .2195E+04  .7090E+02   .9856756  .1684392  .0084789
T 1251  9 .8186613E+07   1248123E-02  .2339E+04  .8275E+02   .9822071  .1875178  .0103137
T 1252  9 .8059087E+07   1250309E-02  .2250E+04  .1648E+02   .9825218  .1588638  .0970218
T 1253  9 .8168532E+07   1249921E-02  .2181E+04 -.1154E+02   .9856394  .1688466 -.0023925
T 1254  9 .8146185E+07   1252619E-02  .2204E+04 -.3132E+02   .9854699  .1698475 -.0009113
T 1255  9 .8267733E+07   1253996E-02  .2227E+04 -.3848E+02   .9839932  .1780123 -.0083049
T 1256  9 .8157661E+07   1250345E-02  .2153E+04 -.1062E+02   .9859622  .1669640  .0012764
T 1257  9 .8119750E+07   1250853E-02  .2233E+04  .5421E+02   .9845946  .1745625  .0100726
T 1258  9 .8162667E+07   1253118E-02  .2160E+04  .2287E+02   .9859590  .1669633 -.0028515
T 1259  9 .8157439E+07   1248369E-02  .2147E+04  .2114E+03   .9858548  .1633745  .0374049
T 1260  9 .8145942E+07   1250356E-02  .2171E+04 -.1606E+02   .9851925  .1714494  .0009299
T 1261  9 .8250774E+07   1249749E-02  .2242E+04 -.6779E+02   .9834342  .1810743 -.0083246
T 1262  9 .8287896E+07   1253893E-02  .2188E+04  .1203E+02   .9863849  .1642995  .0071056
T 1263  9 .8107631E+07   1253406E-02  .2191E+04  .1101E+03   .9852189  .1708299  .0126839
T 1264  9 .8125594E+07   1248607E-02  .2238E+04  .5196E+02   .9841261  .1772694  .0084472
T 1265  9 .8169470E+07   1255948E-02  .2148E+04  .3176E+02   .9864911  .1637248  .0054320
T 1266  9 .8134262E+07   1251885E-02  .2228E+04 -.3843E+02   .9832922  .1820308 -.0011166
T 1267  9 .8189224E+07   1250700E-02  .2212E+04 -.4344E+02   .9832418  .1823008 -.0014366
T 1268  9 .8165977E+07   1250295E-02  .2261E+04  .3792E+02   .9839660  .1783038  .0043206
T 1269  9 .8098162E+07   1248729E-02  .2481E+04  .1358E+03   .9760464  .2160792  .0253592
T 1270  9 .8224392E+07   1254816E-02  .2190E+04  .2523E+02   .9852778  .1709435  .0024572
T 1271  9 .8080910E+07   1246956E-02  .2154E+04  .6290E+02   .9856246  .1688339  .0062644
T 1272  9 .8081829E+07   1252556E-02  .2233E+04  .2983E+02   .9838123  .1791900 -.0020902
T 1273  9 .8165896E+07   1256937E-02  .2131E+04 -.1917E+02   .9864367  .1641264  .0022662
T 1274  9 .8230623E+07   1252035E-02  .2170E+04 -.2881E+02   .9848121  .1736237 -.0001371
T 1275  9 .8153273E+07   1253680E-02  .2264E+04  .9490E+02   .9825272  .1858125  .0106777
T 1276  9 .8119727E+07   1246676E-02  .2213E+04  .1820E+02   .9837961  .1792568  .0034932
T 1277  9 .8138671E+07   1248453E-02  .2147E+04 -.1633E+02   .9856970  .1685258  .0007230
T 1278  9 .8171573E+07   1253065E-02  .2260E+04  .4158E+02   .9837676  .1784072  .0192911
T 1279  9 .8212538E+07   1253410E-02  .2217E+04 -.3063E+02   .9845464  .1750621 -.0046585
T 1280  9 .8140506E+07   1248263E-02  .2238E+04 -.2706E+02   .9844630  .1755824  .0018626
T 1281  9 .8111715E+07   1246732E-02  .2243E+04  .1117E+02   .9828396  .1844620  .0003201
T 1282  9 .8174015E+07   1250590E-02  .2580E+04 -.2128E+02   .9752360  .2209525 -.0097350
T 1283  9 .8166090E+07   1252847E-02  .2252E+04 -.4021E+02   .9838713  .1785753 -.0104001
T 1284  9 .8141439E+07   1254182E-02  .2213E+04  .8222E+02   .9834968  .1805176  .0121451
T 1285  9 .8173480E+07   1249083E-02  .2239E+04 -.8751E+01   .9831013  .1829048  .0075952
T 1286  9 .8081695E+07   1247943E-02  .2159E+04 -.7316E+01   .9859535  .1669994 -.0026086
T 1287  9 .8103726E+07   1248825E-02  .2111E+04  .4520E+01   .9865324  .1635441  .0026611
T 1288  9 .8055533E+07   1250839E-02  .1934E+04 -.3782E+03   .9882811  .1232928 -.0899965
T 1289  9 .8170504E+07   1253878E-02  .2161E+04 -.8242E+01   .9863885  .1644170  .0021927
T 1290  9 .8137336E+07   1248641E-02  .2369E+04 -.6348E+02   .9831699  .1823767 -.0107527
T 1291  9 .8161121E+07   1255196E-02  .2235E+04  .4053E+02   .9845882  .1748786  .0018639
T 1292  9 .8208746E+07   1250735E-02  .2300E+04 -.1228E+03   .9807646  .1945671 -.0156355
T 1293  9 .8202180E+07   1248862E-02  .2171E+04 -.6167E+02   .9861844  .1652497 -.0115263
T 1294  9 .8169270E+07   1250184E-02  .2228E+04  .6165E+02   .9854942  .1695017  .0083845
T 1295  9 .8130910E+07   1249522E-02  .2139E+04  .4396E+02   .9865307  .1635172  .0043957
T 1296  9 .8109250E+07   1248780E-02  .2295E+04  .3353E+02   .9801950  .1979242  .0066135
T 1297  9 .8191472E+07   1251568E-02  .2199E+04  .1437E+03   .9854663  .1683674  .0225518
T 1298  9 .8187364E+07   1256123E-02  .2179E+04  .9794E+02   .9860158  .1657433  .0173771
T 1299  9 .8195010E+07   1257036E-02  .2182E+04 -.1519E+01   .9855445  .1694077 -.0017429
T 1300  9 .8114187E+07   1254397E-02  .2117E+04 -.5209E+02   .9872498  .1585845 -.0137425
T 1301  9 .8149317E+07   1253592E-02  .2237E+04  .1489E+03   .9841338  .1759462  .0228839
T 1302  9 .8209912E+07   1251258E-02  .2085E+04  .8092E+02   .9870532  .1602348  .0071299
T 1303  9 .8150550E+07   1250414E-02  .2183E+04  .5714E+02   .9847474  .1737365  .0093891
T 1304  9 .8140366E+07   1249375E-02  .2125E+04 -.1754E+02   .9858839  .1673830 -.0039816
T 1305  9 .8115318E+07   1251731E-02  .2274E+04  .1501E+01   .9840492  .1778374  .0045767
T 1306  9 .8101884E+07   1256177E-02  .2190E+04 -.8584E+02   .9859451  .1668627 -.0083090
T 1307  9 .8105930E+07   1248784E-02  .2135E+04  .5310E+02   .9872348  .1591343  .0066194
T 1308  9 .8177840E+07   1251829E-02  .2186E+04  .1476E+02   .9846407  .1745927 -.0001783
T 1309  9 .8137119E+07   1247744E-02  .2208E+04  .1552E+02   .9841727  .1772068 -.0013647
T 1310  9 .8184274E+07   1254112E-02  .2217E+04  .5305E+01   .9845464  .1751098 -.0022393
T 1311  9 .8192096E+07   1252809E-02  .2245E+04 -.9810E+00   .9827194  .1848397 -.0098476
T 1312  9 .8119937E+07   1250404E-02  .2210E+04 -.1881E+03   .9843222  .1746136 -.0248975
T 1313  9 .8201051E+07   1254867E-02  .1941E+04 -.3394E+02   .9906646  .1362617  .0040490
T 1314  9 .8209167E+07   1254839E-02  .2218E+04 -.1562E+02   .9848170  .1734309 -.0075672
T 1315  9 .8062509E+07   1248097E-02  .2206E+04 -.4654E+00   .9857391  .1682167 -.0046345
T 1316  9 .8245226E+07   1255649E-02  .2194E+04 -.7214E+02   .9851177  .1716781 -.0083494
T 1317  9 .8164432E+07   1252004E-02  .2186E+04 -.5262E+02   .9849773  .1722862 -.0117157
T 1318  9 .8211453E+07   1252134E-02  .2170E+04  .6082E+02   .9863722  .1645282 -.0005941
T 1319  9 .8147877E+07   1251664E-02  .2353E+04 -.3834E+02   .9811241  .1932063 -.0081765
T 1320  9 .8072271E+07   1247106E-02  .2162E+04 -.4775E+02   .9855152  .1695377 -.0040922
T 1321  9 .8228330E+07   1253605E-02  .2150E+04  .7805E+02   .9865343  .1630307  .0130808
T 1322  9 .8199811E+07   1252569E-02  .2280E+04 -.2891E+02   .9835503  .1806273  .0016024
T 1323  9 .8223938E+07   1251943E-02  .2322E+04  .1039E+03   .9827858  .1822092  .0305266
T 1324  9 .8214348E+07   1253712E-02  .2280E+04  .3969E+02   .9834362  .1812150 -.0037850
T 1325  9 .8221434E+07   1251686E-02  .2184E+04 -.3206E+02   .9855203  .1695452  .0020411
T 1326  9 .8162662E+07   1249206E-02  .2270E+04 -.2115E+02   .9827347  .1849902 -.0033252
T 1327  9 .8183655E+07   1252211E-02  .2118E+04 -.2708E+02   .9872193  .1589171 -.0119728
T 1328  9 .8172456E+07   1250456E-02  .2236E+04 -.2854E+02   .9816704  .1905781  .0018033
T 1329  9 .8228679E+07   1248765E-02  .2277E+04 -.2094E+02   .9823782  .1868756  .0032676
T 1330  9 .8156171E+07   1249884E-02  .2234E+04  .4394E+01   .9848297  .1735134  .0019018
T 1331  9 .8115390E+07   1253892E-02  .2194E+04 -.3131E+02   .9858492  .1675683 -.0047063
T 1332  9 .8169253E+07   1252840E-02  .2139E+04 -.6296E+02   .9855702  .1690744 -.0080785
T 1333  9 .8154628E+07   1249714E-02  .2231E+04  .1100E+03   .9841405  .1768788  .0134700
T 1334  9 .8135611E+07   1253636E-02  .2159E+04 -.9063E+01   .9850622  .1719768 -.0087477
T 1335  9 .8173703E+07   1253805E-02  .2181E+04 -.2565E+02   .9850906  .1718134 -.0087595
T 1336  9 .8064207E+07   1246111E-02  .2258E+04 -.7296E+02   .9832615  .1821252 -.0052148
T 1337  9 .8184432E+07   1252978E-02  .2226E+04  .2294E+02   .9837264  .1795617  .0063216
T 1338  9 .8163497E+07   1253651E-02  .2255E+04 -.5831E+02   .9838204  .1791571 -.0003905
T 1339  9 .8145011E+07   1247928E-02  .2211E+04  .4099E+02   .9842732  .1763938  .0095698
T 1340  9 .8114560E+07   1251712E-02  .2277E+04  .7195E+01   .9823684  .1869540 -.0007276
T 1341  9 .8061280E+07   1252184E-02  .2274E+04  .8221E+02   .9840824  .1776040  .0062182
T 1342  9 .8156289E+07   1250698E-02  .2300E+04  .6307E+02   .9826546  .1849901  .0129846
T 1343  9 .8170539E+07   1248746E-02  .2212E+04  .2958E+02   .9854068  .1702045  .0019844
T 1344  9 .8187031E+07   1253319E-02  .2200E+04  .2360E+02   .9852075  .1713508  .0022694
T 1345  9 .8225333E+07   1249587E-02  .2226E+04 -.9608E+02   .9834941  .1806320 -.0105545
T 1346  9 .8100854E+07   1251610E-02  .2094E+04  .8840E+02   .9877165  .1556975  .0132043
T 1347  9 .8177553E+07   1253721E-02  .2193E+04  .4550E+02   .9853680  .1697868  .0149143
T 1348  9 .8131349E+07   1251632E-02  .2282E+04  .5200E+02   .9826127  .1855970  .0050950
T 1349  9 .8164224E+07   1252423E-02  .2005E+04 -.1619E+03   .9886732  .1490092 -.0179322
T 1350  9 .8155897E+07   1251601E-02  .2267E+04 -.3491E+02   .9837388  .1795486 -.0045109
T 1351  9 .8154421E+07   1251167E-02  .2230E+04  .3050E+02   .9831042  .1830466  .0000084
T 1352  9 .8113464E+07   1247782E-02  .2242E+04  .3008E+02   .9832873  .1819534  .0062459
T 1353  9 .8128086E+07   1248619E-02  .2240E+04 -.1883E+02   .9838246  .1791142  .0027114
T 1354  9 .8104675E+07   1248358E-02  .2256E+04  .2272E+02   .9840864  .1776825 -.0016662
T 1355  9 .8184569E+07   1252104E-02  .2165E+04 -.1124E+02   .9858702  .1673595  .0071309
T 1356  9 .8106403E+07   1254689E-02  .2227E+04  .3053E+02   .9847003  .1740106  .0092521
T 1357  9 .8120197E+07   1256349E-02  .2198E+04  .7551E+02   .9853709  .1703635  .0045315
T 1358  9 .8191571E+07   1250081E-02  .2078E+04 -.6442E+02   .9874602  .1578352 -.0032233
T 1359  9 .8190266E+07   1257025E-02  .2186E+04 -.9873E+02   .9853780  .1698087 -.0139712
T 1360  9 .8194780E+07   1253650E-02  .2052E+04  .1250E+02   .9869004  .1611297  .0080539
T 1361  9 .8183552E+07   1253727E-02  .2189E+04  .4079E+02   .9865974  .1630529  .0062756
T 1362  9 .8120674E+07   1252697E-02  .2147E+04  .1660E+03   .9846088  .1720950  .0304781
T 1363  9 .8154013E+07   1249418E-02  .2279E+04  .6271E+02   .9833576  .1816734  .0016077
T 1364  9 .8148998E+07   1253854E-02  .2172E+04 -.3864E+02   .9853022  .1708199 -.0004387
T 1365  9 .8197420E+07   1254968E-02  .2340E+04 -.5997E+02   .9806703  .1954418 -.0093962
T 1366  9 .8118357E+07   1252592E-02  .2176E+04  .1954E+02   .9859599  .1665354  .0122046
T 1367  9 .8097339E+07   1249438E-02  .2182E+04  .5044E+01   .9847483  .1737476  .0090842
T 1368  9 .8243022E+07   1250778E-02  .2284E+04  .2352E+02   .9820628  .1875588  .0193473
T 1369  9 .8105390E+07   1253141E-02  .2221E+04 -.2972E+02   .9852872  .1708177 -.0055136
T 1370  9 .8161578E+07   1253838E-02  .2124E+04  .7779E+02   .9859878  .1657186  .0191183
T 1371  9 .8120394E+07   1251326E-02  .2216E+04  .1036E+03   .9849197  .1717985  .0204585
T 1372  9 .8134512E+07   1253156E-02  .2224E+04 -.1932E+02   .9844485  .1756726  .0004419
T 1373  9 .8080071E+07   1249562E-02  .2279E+04  .8064E+02   .9830401  .1830637  .0109435
T 1374  9 .8232045E+07   1257405E-02  .2196E+04  .5850E+02   .9851248  .1717812  .0045223
T 1375  9 .8154249E+07   1250591E-02  .2244E+04 -.2957E+02   .9845207  .1749911 -.0098575
T 1376  9 .8156306E+07   1246909E-02  .2393E+04  .4629E+02   .9820403  .1886177  .0045003
T 1377  9 .8094664E+07   1252030E-02  .2179E+04  .4094E+02   .9853526  .1705259  .0010348
T 1378  9 .8122405E+07   1253072E-02  .2166E+04 -.6376E+02   .9864500  .1640609  .0006244
T 1379  9 .8206295E+07   1254698E-02  .2133E+04  .8518E+01   .9861489  .1658410  .0026626
T 1380  9 .8131776E+07   1246711E-02  .2254E+04 -.1196E+03   .9804716  .1924419 -.0405155
T 1381  9 .8141880E+07   1251735E-02  .2231E+04 -.3886E+02   .9846355  .1743879 -.0090406
T 1382  9 .8179862E+07   1249694E-02  .2199E+04  .1019E+03   .9842117  .1768760  .0064972
T 1383  9 .8125389E+07   1252089E-02  .2252E+04 -.3550E+02   .9832615  .1819956 -.0086278
T 1384  9 .8141243E+07   1254875E-02  .2256E+04  .1698E+02   .9833896  .1814622  .0040544
T 1385  9 .8125119E+07   1250081E-02  .2166E+04 -.5696E+02   .9863721  .1645243  .0013776
T 1386  9 .8121910E+07   1247933E-02  .2207E+04  .1470E+02   .9839072  .1786772  .0010354
T 1387  9 .8092991E+07   1248892E-02  .2208E+04  .4590E+02   .9859141  .1670430  .0083707
T 1388  9 .8161350E+07   1250100E-02  .2211E+04  .8159E+02   .9843763  .1759578  .0064925
T 1389  9 .8091073E+07   1248365E-02  .2192E+04  .7178E+02   .9846325  .1742853  .0111135
T 1390  9 .8128639E+07   1248149E-02  .2203E+04  .7404E+02   .9841217  .1767925  .0157781
T 1391  9 .8175551E+07   1248336E-02  .2253E+04 -.3552E+02   .9836066  .1802880 -.0037911
T 1392  9 .8148509E+07   1251070E-02  .2248E+04 -.6451E+01   .9832798  .1820746 -.0031005
T 1393  9 .8166867E+07   1248656E-02  .2208E+04 -.5121E+01   .9833838  .1814578 -.0054168
T 1394  9 .8155909E+07   1254811E-02  .2228E+04 -.6152E+01   .9830263  .1829382  .0138916
T 1395  9 .8202445E+07   1250697E-02  .2241E+04  .3655E+02   .9831929  .1825604  .0018720
T 1396  9 .8166207E+07   1252542E-02  .2105E+04  .1001E+03   .9869772  .1607312  .0064346
T 1397  9 .8172843E+07   1251489E-02  .2297E+04 -.5335E+02   .9822109  .1871866 -.0149308
T 1398  9 .8220250E+07   1251726E-02  .2165E+04  .3865E+01   .9848089  .1735608  .0053003
T 1399  9 .8155957E+07   1252281E-02  .2250E+04  .8684E+02   .9844745  .1753827  .0071372
T 1400  9 .8136565E+07   1251558E-02  .2192E+04 -.4453E+02   .9859938  .1667284 -.0042373
T 1401  9 .8168477E+07   1250223E-02  .2163E+04  .1512E+02   .9857540  .1680512  .0069118
T 1402  9 .8166571E+07   1250109E-02  .2193E+04 -.3066E+02   .9847879  .1737585  .0008500
T 1403  9 .8135318E+07   1248168E-02  .2241E+04  .8414E+01   .9843462  .1762378 -.0016638
T 1404  9 .8193633E+07   1249312E-02  .2207E+04 -.1495E+02   .9847620  .1738663 -.0037795
T 1405  9 .8125627E+07   1250631E-02  .2195E+04 -.4771E+02   .9843957  .1758946 -.0051254
T 1406  9 .8182738E+07   1250469E-02  .2232E+04 -.3845E+02   .9851185  .1718397  .0035689
T 1407  9 .8156279E+07   1248176E-02  .2174E+04 -.2987E+02   .9856588  .1687231 -.0030545
T 1408  9 .8155287E+07   1250824E-02  .2206E+04 -.7734E+02   .9840705  .1772371 -.0138640
T 1409  9 .8153042E+07   1251425E-02  .2295E+04  .3457E+02   .9826661  .1853831 -.0006174
T 1410  9 .8124352E+07   1250406E-02  .2162E+04  .4732E+02   .9853025  .1706926  .0065542
T 1411  9 .8080621E+07   1253229E-02  .2279E+04  .4988E+02   .9821443  .1879408  .0084140
T 1412  9 .8131559E+07   1249204E-02  .2277E+04 -.1247E+03   .9832022  .1819906 -.0138875
T 1413  9 .8205992E+07   1255451E-02  .2149E+04  .5967E+02   .9866687  .1609183  .0242953
T 1414  9 .8230646E+07   1252035E-02  .2199E+04 -.2255E+02   .9855681  .1692326  .0039733
T 1415  9 .8119937E+07   1249856E-02  .2207E+04 -.3823E+02   .9848798  .1732389 -.0002857
T 1416  9 .8189777E+07   1256611E-02  .2161E+04  .4437E+02   .9868085  .1617343  .0071419
T 1417  9 .8179162E+07   1249717E-02  .2175E+04 -.5768E+02   .9854862  .1697032 -.0042260
T 1418  9 .8183711E+07   1250158E-02  .2012E+04 -.8461E+02   .9880672  .1539620 -.0043380
T 1419  9 .8130088E+07   1250495E-02  .2228E+04 -.9041E+02   .9821072  .1858748 -.0302658
T 1420  9 .8100180E+07   1248766E-02  .2263E+04 -.1086E+02   .9832652  .1821801  .0002352
T 1421  9 .8077276E+07   1250784E-02  .2118E+04 -.1160E+03   .9864107  .1641626 -.0066814
T 1422  9 .8078122E+07   1247647E-02  .2214E+04 -.5032E+02   .9842823  .1764937 -.0061878
T 1423  9 .8210511E+07   1254122E-02  .2137E+04 -.2245E+02   .9862445  .1648720 -.0117884
T 1424  9 .8097831E+07   1253915E-02  .2196E+04 -.5004E+02   .9834501  .1811232 -.0045132
T 1425  9 .8184017E+07   1249012E-02  .2196E+04  .2613E+02   .9843843  .1757642  .0097179
T 1426  9 .8209791E+07   1253034E-02  .2194E+04  .8811E+02   .9856639  .1685887  .0066684
T 1427  9 .8112453E+07   1249056E-02  .2060E+04 -.1300E+03   .9905239  .1257387 -.0552464
T 1428  9 .8182256E+07   1254620E-02  .2149E+04 -.6352E+02   .9860663  .1656505 -.0152689
T 1429  9 .8149391E+07   1251605E-02  .2156E+04  .2092E+03   .9879860  .1519108  .0284042
T 1430  9 .8203841E+07   1251826E-02  .2224E+04 -.1282E+02   .9843807  .1760157  .0036341
T 1431  9 .8095077E+07   1248365E-02  .2225E+04  .1441E+02   .9844113  .1757026  .0079315
T 1432  9 .8145663E+07   1248960E-02  .2209E+04  .2721E+01   .9833192  .1818691  .0026283
T 1433  9 .8219507E+07   1253965E-02  .2234E+04 -.1191E+03   .9851511  .1712773 -.0118950
T 1434  9 .8156569E+07   1248264E-02  .2206E+04 -.1488E+03   .9846394  .1740567 -.0137691
T 1435  9 .8078794E+07   1250122E-02  .2262E+04  .1350E+01   .9819669  .1889626 -.0058426
T 1436  9 .8204636E+07   1251152E-02  .2098E+04  .1774E+02   .9893053  .1458504  .0016270
T 1437  9 .8131462E+07   1253070E-02  .2211E+04  .5631E+02   .9844688  .1755490  .0019082
T 1438  9 .8029173E+07   1254643E-02  .2179E+04 -.1974E+02   .9848620  .1732939 -.0040045
T 1439  9 .8160723E+07   1248536E-02  .2272E+04  .1298E+03   .9819994  .1883821  .0137591
T 1440  9 .8138446E+07   1256474E-02  .2292E+04  .6604E+02   .9846739  .1739749  .0122487
T 1441  9 .8149849E+07   1254577E-02  .2260E+04 -.1312E+02   .9835521  .1806242 -.0003531
T 1442  9 .8098350E+07   1252276E-02  .2203E+04  .6475E+02   .9848190  .1734086  .0078102
T 1443  9 .8179779E+07   1251433E-02  .2253E+04  .3199E+02   .9838015  .1792547  .0015499
T 1444  9 .8107250E+07   1253022E-02  .2207E+04  .5894E+02   .9846851  .1742649  .0052032
T 1445  9 .8161823E+07   1253467E-02  .2143E+04 -.1582E+01   .9861241  .1659863  .0027977
T 1446  9 .8139624E+07   1256030E-02  .2195E+04  .2436E+02   .9843513  .1761812  .0035641
T 1447  9 .8210153E+07   1252014E-02  .2087E+04 -.2247E+02   .9905341  .1372577 -.0016038
T 1448  9 .8079328E+07   1246977E-02  .2151E+04 -.7273E+02   .9845849  .1745092 -.0117911
T 1449  9 .8201184E+07   1251592E-02  .2154E+04 -.6834E+02   .9873462  .1582293 -.0105376
T 1450  9 .8229721E+07   1249259E-02  .2297E+04 -.2371E+02   .9838327  .1790805  .0018447
T 1451  9 .8181932E+07   1251796E-02  .2240E+04 -.9323E+02   .9841772  .1762426 -.0182689
T 1452  9 .8111705E+07   1254772E-02  .2096E+04 -.2348E+02   .9869024  .1613157 -.0009804
T 1453  9 .8177261E+07   1248153E-02  .2280E+04  .2662E+03   .9832869  .1782451  .0370880
T 1454  9 .8182587E+07   1253434E-02  .2213E+04  .1279E+01   .9852406  .1711721  .0010031
T 1455  9 .8083848E+07   1251586E-02  .2199E+04  .2991E+02   .9847289  .1740873  .0016121
T 1456  9 .8167280E+07   1251064E-02  .2065E+04  .1345E+03   .9875137  .1570991  .0116870
T 1457  9 .8146430E+07   1252164E-02  .2248E+04 -.6911E+02   .9816949  .1904288 -.0034606
T 1458  9 .8137796E+07   1255087E-02  .2214E+04 -.1622E+03   .9828457  .1829188 -.0235581
T 1459  9 .8135098E+07   1250676E-02  .2245E+04  .8464E+02   .9843426  .1758732  .0117593
T 1460  9 .8259846E+07   1254069E-02  .2161E+04  .4514E+02   .9867835  .1620420  .0008209
T 1461  9 .8108647E+07   1250957E-02  .2209E+04  .2781E+02   .9847187  .1740531  .0058813
T 1462  9 .8106335E+07   1251611E-02  .2224E+04  .3632E+02   .9843602  .1760935  .0051047
T 1463  9 .8107157E+07   1250749E-02  .2146E+04  .1337E+02   .9867419  .1622929 -.0011897
T 1464  9 .8170231E+07   1248591E-02  .2279E+04  .6819E+02   .9828574  .1837656  .0148829
T 1465  9 .8114725E+07   1253511E-02  .2279E+04  .7763E+02   .9835332  .1806739  .0043950
T 1466  9 .8102756E+07   1252372E-02  .2192E+04 -.1927E+02   .9854731  .1698205 -.0019537
T 1467  9 .8164782E+07   1248562E-02  .2170E+04  .2468E+02   .9849509  .1727907  .0038953
T 1468  9 .8090794E+07   1253941E-02  .2180E+04  .4071E+02   .9873278  .1586335  .0043724
T 1469  9 .8136827E+07   1250484E-02  .2182E+04  .1475E+03   .9864999  .1615628  .0267458
T 1470  9 .8071264E+07   1254483E-02  .2268E+04  .6075E+02   .9831997  .1825331 -.0003290
T 1471  9 .8101670E+07   1244701E-02  .2856E+04 -.1482E+03   .9710815  .2380589 -.0181287
T 1472  9 .8122589E+07   1250974E-02  .2344E+04 -.1698E+03   .9815893  .1890946 -.0269394
