============================== SRIM-2003.26 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.  NOTE: Use hotkey  C  for details.=
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  F(11.4 MeV) ==> Layer 1( 1.24 um) ========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  254  9 .8103820E+07   1245169E-02  .1399E+03 -.9193E+02   .9999512  .0081954 -.0055118
T  255  9 .8111227E+07   1244366E-02 -.3938E+01 -.1187E+02   .9998997 -.0138772 -.0028187
T  256  9 .8200758E+07   1247093E-02 -.6048E+02 -.2594E+02   .9999602 -.0086828 -.0020290
T  257  9 .8170827E+07   1247318E-02 -.3112E+02  .8008E+02   .9998968 -.0083266  .0117087
T  258  9 .8131380E+07   1244013E-02  .7498E+02  .6748E+02   .9999527  .0087345  .0042676
T  259  9 .8112223E+07   1244831E-02 -.2707E+02  .4682E+02   .9999676  .0003283  .0080474
T  260  9 .8071683E+07   1248324E-02  .2306E+01 -.5666E+02   .9999506  .0009791 -.0098905
T  261  9 .8098253E+07   1243468E-02  .3683E+02 -.2027E+02   .9999499  .0097801 -.0021253
T  262  9 .8093348E+07   1243541E-02 -.5808E+02 -.5705E+02   .9998773 -.0123674 -.0096111
T  263  9 .8140490E+07   1243872E-02 -.4785E+01  .5950E+02   .9999137  .0077660  .0105932
T  264  9 .8202900E+07   1241015E-02  .1941E+02  .5020E+02   .9999760  .0053967  .0043508
T  265  9 .8138499E+07   1243183E-02  .8326E+02 -.5677E+02   .9999126  .0109508 -.0074069
T  266  9 .8100733E+07   1246310E-02 -.1065E+03 -.7205E+02   .9997783 -.0171853 -.0121670
T  267  9 .8090256E+07   1243436E-02 -.1044E+03 -.1318E+03   .9998922 -.0088073 -.0117440
T  268  9 .8063747E+07   1248657E-02 -.3674E+02 -.4815E+02   .9999820  .0024222 -.0054969
T  269  9 .8077587E+07   1243482E-02 -.8103E+01 -.5699E+02   .9999543 -.0028409 -.0091309
T  270  9 .8059847E+07   1241486E-02 -.5859E+02  .8004E+01   .9999144 -.0112721  .0066358
T  271  9 .8087562E+07   1243503E-02  .4803E+02  .1191E+03   .9999387  .0078930  .0077664
T  272  9 .8128033E+07   1249095E-02 -.6477E+02  .1489E+02   .9999970 -.0019743 -.0014206
T  273  9 .8168030E+07   1244098E-02 -.4221E+02 -.5353E+02   .9999362 -.0004277 -.0112892
T  274  9 .8039536E+07   1245093E-02  .5665E+02  .4831E+02   .9998924  .0071827  .0127941
T  275  9 .8097039E+07   1245178E-02  .7806E+02  .2921E+02   .9999616  .0078946  .0038146
T  276  9 .8114439E+07   1246420E-02  .9353E+02  .1326E+03   .9999181  .0079440  .0100306
T  277  9 .8098950E+07   1243198E-02 -.4564E+02 -.1059E+02   .9999682 -.0059138  .0053490
T  278  9 .8169876E+07   1245744E-02  .6358E+02 -.2811E+02   .9999577  .0086861 -.0030193
T  279  9 .8121594E+07   1245378E-02 -.1245E+02 -.5855E+02   .9992886 -.0198733 -.0320507
T  280  9 .5737863E+07   1244853E-02 -.1624E+03 -.2538E+04   .9255384 -.0206630 -.3780896
T  281  9 .8143528E+07   1243386E-02 -.8588E+02 -.8208E+02   .9998875 -.0065419 -.0135006
T  282  9 .8172231E+07   1247740E-02  .3864E+00  .4985E+01   .9999670 -.0077049 -.0025774
T  283  9 .8146056E+07   1244063E-02  .3401E+02 -.8501E+02   .9998552  .0038514 -.0165773
T  284  9 .8171876E+07   1244051E-02  .8990E+02 -.2295E+02   .9995387  .0068913  .0295782
T  285  9 .8149331E+07   1244785E-02  .2778E+01 -.2934E+02   .9999734 -.0038220 -.0062111
T  286  9 .8123291E+07   1241050E-02 -.4323E+02  .3239E+02   .9999648 -.0042705  .0072275
T  287  9 .8157945E+07   1241083E-02  .1080E+02  .2145E+02   .9999837  .0047777  .0031207
T  288  9 .8061608E+07   1246195E-02  .4652E+02  .9023E+02   .9998931  .0066068  .0130456
T  289  9 .8056612E+07   1242131E-02 -.4740E+02 -.2877E+02   .9999712 -.0075663 -.0005388
T  290  9 .8142081E+07   1243335E-02  .4454E+02 -.2557E+02   .9999113  .0115464 -.0066348
T  291  9 .8147059E+07   1249985E-02 -.4726E+01  .2104E+02   .9999987 -.0008969  .0013049
T  292  9 .8073386E+07   1244824E-02 -.1358E+02  .4924E+02   .9999930  .0016475  .0033530
T  293  9 .8094897E+07   1249012E-02  .9452E+01  .1690E+02   .9999962  .0016510  .0022125
T  294  9 .8030022E+07   1243081E-02 -.1152E+03 -.4692E+02   .9999407 -.0089219  .0062450
T  295  9 .8137330E+07   1240437E-02 -.7081E+01 -.2394E+02   .9998997 -.0004889 -.0141513
T  296  9 .8048041E+07   1243253E-02  .6574E+02 -.1007E+03   .9998675  .0048436 -.0155420
T  297  9 .8037528E+07   1244267E-02 -.6732E+02 -.1427E+02   .9998387 -.0136437 -.0116831
T  298  9 .8172868E+07   1243209E-02  .1533E+02 -.1363E+02   .9998939 -.0045584 -.0138335
T  299  9 .8137771E+07   1244066E-02  .5054E+01  .1485E+03   .9998773  .0028657  .0154003
T  300  9 .8134687E+07   1245598E-02 -.2596E+02  .1688E+02   .9999986 -.0011014 -.0012514
T  301  9 .8142413E+07   1245490E-02  .3049E+02 -.6267E+02   .9998524 -.0043426 -.0166240
T  302  9 .8121788E+07   1240795E-02  .2612E+02  .6314E+02   .9999018  .0107164  .0090323
T  303  9 .8084455E+07   1246187E-02 -.3189E+03  .1358E+03   .9982538 -.0533145  .0254364
T  304  9 .8105033E+07   1245216E-02  .2457E+02 -.2773E+02   .9999848  .0051778 -.0018698
T  305  9 .8078605E+07   1242839E-02 -.2547E+02  .2833E+02   .9999721 -.0062177  .0041468
T  306  9 .8094191E+07   1241923E-02 -.1120E+03  .4977E+02   .9999110 -.0126391  .0042612
T  307  9 .8133012E+07   1240170E-02  .4588E+02 -.4587E+02   .9998059  .0183458 -.0071866
T  308  9 .8083192E+07   1246973E-02 -.1272E+02  .3946E+02   .9999822  .0035604  .0047956
T  309  9 .8153908E+07   1243214E-02 -.4314E+02 -.3737E+02   .9999318  .0013150 -.0116031
T  310  9 .8187994E+07   1245076E-02  .1195E+03 -.6062E+02   .9999790  .0042821 -.0048663
T  311  9 .8157179E+07   1240130E-02 -.4295E+02 -.3413E+02   .9999482 -.0048544 -.0089408
T  312  9 .8105201E+07   1241689E-02 -.1293E+02  .3900E+02   .9999936 -.0027134  .0023353
T  313  9 .8138891E+07   1245540E-02  .8058E+02  .6502E+00   .9999404  .0108463  .0012345
T  314  9 .8106326E+07   1248218E-02  .2169E+02  .2309E+02   .9999582  .0087815  .0025377
T  315  9 .8161708E+07   1247191E-02  .3479E+02  .1088E+03   .9999737 -.0053750  .0048693
T  316  9 .8083106E+07   1243647E-02 -.8148E+01 -.5540E+01   .9999956 -.0020500 -.0021332
T  317  9 .8135570E+07   1242688E-02  .5736E+02  .3595E+02   .9999383  .0093603  .0059889
T  318  9 .8234884E+07   1240072E-02  .1408E+02 -.1460E+02   .9999975  .0021908 -.0004131
T  319  9 .8092337E+07   1243242E-02  .5772E+02 -.5426E+02   .9999519  .0024176 -.0095093
T  320  9 .8128479E+07   1244582E-02 -.1380E+02  .5080E+02   .9999662 -.0020113  .0079677
T  321  9 .8113262E+07   1243154E-02 -.1002E+02 -.1158E+02   .9999907 -.0012488 -.0041159
T  322  9 .8063397E+07   1243393E-02 -.5522E+02 -.1809E+02   .9998884 -.0136446 -.0060839
T  323  9 .8109451E+07   1240980E-02  .3089E+02 -.6024E+02   .9998779  .0094612 -.0124403
T  324  9 .8040053E+07   1244699E-02 -.3065E+03 -.3520E+01   .9992061 -.0398140 -.0014434
T  325  9 .8127877E+07   1241848E-02 -.4734E+02  .6652E+01   .9999663 -.0081971 -.0005358
T  326  9 .8102281E+07   1241182E-02  .1574E+02  .1751E+01   .9999883  .0010739  .0047113
T  327  9 .8120238E+07   1245517E-02 -.8398E+01 -.1787E+02   .9999978 -.0017809 -.0011480
T  328  9 .8143996E+07   1240941E-02 -.3918E+00  .1736E+01   .9999796  .0024884 -.0058886
T  329  9 .8041202E+07   1246359E-02  .5668E+02 -.1729E+03   .9996462 -.0098910 -.0246904
T  330  9 .8107838E+07   1248201E-02  .3681E+02 -.5705E+02   .9999932 -.0013773 -.0034079
T  331  9 .8083219E+07   1245766E-02 -.2170E+02 -.4341E+02   .9999649 -.0053517 -.0064540
T  332  9 .8073347E+07   1240183E-02 -.6064E+02 -.6953E+02   .9999563 -.0030198 -.0088520
T  333  9 .8136395E+07   1243765E-02 -.3500E+02  .3897E+02   .9999755 -.0037505  .0059020
T  334  9 .8124719E+07   1245315E-02 -.5288E+02  .3365E+02   .9999833 -.0003216  .0057692
T  335  9 .8078315E+07   1249313E-02 -.2902E+02  .2455E+01   .9999797 -.0058639 -.0024843
T  336  9 .8068641E+07   1249807E-02  .2855E+01 -.2388E+02   .9999929 -.0032479 -.0019076
T  337  9 .8134163E+07   1242904E-02 -.7630E+02 -.1110E+03   .9998729 -.0091539 -.0130525
T  338  9 .8167926E+07   1244044E-02 -.2225E+02 -.9494E+01   .9999998  .0005731  .0000747
T  339  9 .8047509E+07   1245617E-02 -.1532E+02 -.5770E+02   .9999427 -.0088478 -.0060217
T  340  9 .8062642E+07   1246814E-02 -.3369E+02 -.9356E+02   .9998407 -.0036580 -.0174681
T  341  9 .8148092E+07   1243241E-02 -.4882E+01  .2256E+01   .9999840  .0019079 -.0053250
T  342  9 .8124539E+07   1249702E-02 -.2203E+02 -.1265E+02   .9999693 -.0077311  .0012993
T  343  9 .8127172E+07   1242561E-02  .3154E+02  .1800E+02   .9999263  .0068700  .0100141
T  344  9 .8077203E+07   1244284E-02 -.9637E+01 -.4047E+02   .9999873 -.0034542  .0036784
T  345  9 .8084610E+07   1249647E-02  .5963E+01  .3710E+02   .9998592  .0167215 -.0013738
T  346  9 .8189129E+07   1240213E-02  .4628E+02 -.1142E+03   .9998949  .0032991 -.0141206
T  347  9 .8157267E+07   1246273E-02  .7609E+02 -.1484E+02   .9998924  .0127928 -.0071828
T  348  9 .8040993E+07   1245870E-02 -.6982E+02  .5834E+02   .9999179 -.0074512  .0104261
T  349  9 .8142843E+07   1243121E-02 -.1509E+03  .1494E+03   .9997442 -.0163307  .0156482
T  350  9 .8058707E+07   1243600E-02  .4972E+02  .3839E+02   .9999463  .0049061  .0091239
T  351  9 .8084781E+07   1242675E-02 -.3262E+02 -.6150E+02   .9999806  .0029729 -.0054664
T  352  9 .8134913E+07   1240017E-02  .1115E+03 -.9984E+02   .9997874  .0173984 -.0110653
T  353  9 .8057509E+07   1243149E-02  .8138E+01 -.8202E+01   .9999962  .0011408 -.0024934
T  354  9 .8141206E+07   1245078E-02  .1922E+02  .6434E+01   .9999489  .0022036 -.0098690
T  355  9 .8142698E+07   1250277E-02 -.2695E+02 -.2436E+02   .9999801 -.0063028  .0001989
T  356  9 .8166983E+07   1240030E-02 -.2011E+02  .2539E+01   .9998959 -.0143518 -.0015094
T  357  9 .8095963E+07   1242409E-02  .7199E+02 -.4885E+02   .9998791  .0128553 -.0087445
T  358  9 .8064306E+07   1245326E-02  .3054E+02  .9417E+01   .9999930  .0026679  .0026118
T  359  9 .8166588E+07   1241498E-02  .8591E+02 -.5257E+01   .9999898  .0045014 -.0002328
T  360  9 .8138382E+07   1242349E-02  .1012E+03 -.1477E+03   .9998787  .0037112 -.0151273
T  361  9 .8064308E+07   1241060E-02  .3529E+02  .2292E+01   .9999616  .0087607  .0001776
T  362  9 .8064427E+07   1241127E-02 -.1054E+02  .3069E+02   .9999864  .0014665  .0050014
T  363  9 .8085612E+07   1244398E-02  .9066E+01  .6815E+02   .9999980 -.0015499  .0012954
T  364  9 .8074000E+07   1250627E-02  .7060E+02  .6632E+02   .9999568  .0052239  .0076940
T  365  9 .8151193E+07   1244117E-02 -.4784E+02 -.2760E+02   .9999911 -.0007239 -.0041606
T  366  9 .8137897E+07   1242824E-02  .3243E+02  .8046E+02   .9998444  .0061797  .0165235
T  367  9 .8148173E+07   1243127E-02 -.7273E+02  .5919E+02   .9999500 -.0069575  .0071891
T  368  9 .8065505E+07   1247055E-02  .2135E+01  .6327E+02   .9999826  .0012435  .0057611
T  369  9 .8092933E+07   1246801E-02 -.2285E+02  .1734E+02   .9999578 -.0085486  .0033733
T  370  9 .8181709E+07   1246074E-02 -.9191E+02  .3571E+02   .9998832 -.0149185  .0033342
T  371  9 .8152462E+07   1245063E-02 -.5240E+02 -.3877E+01   .9999598 -.0075659 -.0048100
T  372  9 .8077946E+07   1242205E-02 -.2494E+02 -.1897E+02   .9999536 -.0046302 -.0084415
T  373  9 .8139233E+07   1246503E-02 -.3108E+02  .5893E+02   .9999286 -.0082866  .0086060
T  374  9 .8137178E+07   1245055E-02  .5561E+02 -.1715E+03   .9996242  .0057201 -.0268087
T  375  9 .7979580E+07   1247084E-02 -.1268E+03 -.2933E+03   .9986888 -.0191689 -.0474680
T  376  9 .8135249E+07   1245489E-02  .5448E+02 -.6083E+02   .9997203  .0128819 -.0198361
T  377  9 .8134572E+07   1242951E-02  .1227E+02  .7133E+02   .9999573  .0050420  .0077483
T  378  9 .8143713E+07   1248298E-02  .1005E+03 -.3087E+02   .9999642  .0082882 -.0016760
T  379  9 .8140411E+07   1243557E-02 -.2957E+02 -.3621E+02   .9999814  .0042958 -.0043349
T  380  9 .8065143E+07   1242095E-02 -.6120E+01 -.9959E+02   .9999175  .0048911 -.0118769
T  381  9 .8098694E+07   1244900E-02  .5428E+02 -.2423E+01   .9999623  .0084715  .0019199
T  382  9 .8135775E+07   1240870E-02 -.2017E+02 -.2449E+02   .9999984 -.0016128 -.0007215
T  383  9 .8046386E+07   1249851E-02  .1618E+01  .8935E+01   .9999943 -.0030168  .0015003
T  384  9 .8127027E+07   1242515E-02 -.7791E+02  .3425E+01   .9999389 -.0096817 -.0053311
T  385  9 .8007306E+07   1248222E-02 -.9759E+01 -.2685E+02   .9999734  .0029767 -.0066541
T  386  9 .8063369E+07   1240364E-02 -.3727E+02  .5008E+02   .9999685 -.0075785  .0023528
T  387  9 .8155894E+07   1241826E-02 -.5019E+02  .3341E+02   .9999371 -.0104245  .0041501
T  388  9 .8152110E+07   1241444E-02  .5783E+02 -.6899E+02   .9999363  .0014225 -.0111945
T  389  9 .8086861E+07   1240534E-02  .5068E+01  .8996E+01   .9999850 -.0026794  .0047700
T  390  9 .8150622E+07   1240993E-02  .3498E+02  .1757E+03   .9995420  .0038776  .0300133
T  391  9 .8117397E+07   1249683E-02  .5497E+01 -.1621E+02   .9999864  .0029599 -.0042833
T  392  9 .8135424E+07   1248615E-02  .2180E+02  .4143E+02   .9999910  .0032879  .0026964
T  393  9 .8121806E+07   1246624E-02  .9376E+02  .1846E+02   .9998914  .0138111  .0051442
T  394  9 .8144359E+07   1240939E-02 -.3234E+00 -.1990E+02   .9999815  .0019630 -.0057574
T  395  9 .8074342E+07   1248851E-02  .1281E+03 -.7201E+02   .9997475  .0170998 -.0145800
T  396  9 .8116657E+07   1244543E-02  .6101E+02  .1336E+02   .9999762  .0062340  .0029701
T  397  9 .8055389E+07   1245661E-02  .1141E+03  .2541E+02   .9999867  .0023423  .0046016
T  398  9 .8121188E+07   1248256E-02 -.4332E+02 -.4171E+01   .9999228 -.0076371 -.0098033
T  399  9 .8111164E+07   1247924E-02  .2714E+01  .1195E+02   .9999235 -.0086166  .0088742
T  400  9 .8124057E+07   1243133E-02  .4039E+02 -.4772E+02   .9999480  .0005693 -.0101856
T  401  9 .8099021E+07   1246026E-02 -.1222E+02  .9526E+01   .9999874 -.0042839  .0026303
T  402  9 .8083374E+07   1242677E-02  .2361E+02  .1818E+02   .9999816 -.0021952  .0056493
T  403  9 .8076657E+07   1249397E-02  .1276E+03  .2204E+02   .9998926  .0145379  .0018682
T  404  9 .8109815E+07   1244274E-02 -.5204E+02 -.5350E+02   .9999607 -.0079483 -.0039183
T  405  9 .8109755E+07   1243214E-02 -.7693E+02  .4437E+02   .9998404 -.0146091  .0102869
T  406  9 .8101903E+07   1245017E-02  .6787E+02  .5048E+02   .9999279  .0104674  .0058869
T  407  9 .8077165E+07   1244718E-02 -.6287E+02 -.2667E+02   .9996917  .0183767  .0166980
T  408  9 .8136466E+07   1240867E-02 -.1701E+01 -.2598E+02   .9999524 -.0015529 -.0096312
T  409  9 .8190743E+07   1241296E-02 -.1002E+03  .2015E+02   .9999585 -.0083812  .0035658
T  410  9 .8052537E+07   1243625E-02 -.1195E+02  .4193E+02   .9999256 -.0121984 -.0000732
T  411  9 .8162710E+07   1243827E-02  .7374E+02 -.1119E+03   .9999072  .0076632 -.0112672
T  412  9 .8177855E+07   1244464E-02  .1183E+03  .2072E+03   .9998456  .0083356  .0154674
T  413  9 .8138320E+07   1243114E-02  .3473E+02 -.5028E+02   .9999611  .0058880 -.0065646
T  414  9 .8085642E+07   1249095E-02 -.2746E+02  .6454E+02   .9999791 -.0026313  .0058989
T  415  9 .8122448E+07   1247238E-02  .1111E+03 -.9047E+02   .9999299  .0047752 -.0108359
T  416  9 .8017990E+07   1242748E-02  .3289E+02  .5621E+02   .9999164  .0026326  .0126592
T  417  9 .8018544E+07   1247330E-02 -.4834E+02  .5316E+01   .9998450 -.0119515 -.0129316
T  418  9 .8161116E+07   1243004E-02 -.3192E+02  .8148E+02   .9999058  .0072431  .0116601
T  419  9 .8095518E+07   1242703E-02 -.1300E+03  .1630E+03   .9990503 -.0301996  .0314085
T  420  9 .8097123E+07   1247023E-02  .2874E+02 -.1294E+02   .9999722  .0065138 -.0036227
T  421  9 .8027266E+07   1247506E-02  .3069E+02  .6012E+02   .9996220  .0061422  .0267993
T  422  9 .8054273E+07   1245324E-02 -.1407E+02 -.7158E+02   .9999455 -.0067365 -.0079779
T  423  9 .8064843E+07   1242082E-02  .6341E+02 -.2709E+02   .9999518  .0046556 -.0086402
T  424  9 .8101205E+07   1244570E-02  .1082E+01 -.9078E+02   .9998331  .0051504 -.0175267
T  425  9 .8111485E+07   1240119E-02 -.6411E+02 -.1017E+03   .9998505 -.0113391 -.0130543
T  426  9 .8103180E+07   1241974E-02  .3085E+02 -.5628E+02   .9999717  .0068321 -.0031583
T  427  9 .8136031E+07   1241269E-02 -.3892E+02 -.8696E+01   .9999803 -.0010535 -.0061842
T  428  9 .8048199E+07   1243435E-02 -.4553E+02  .5278E+02   .9999345 -.0114340 -.0004226
T  429  9 .8109191E+07   1246218E-02 -.5554E+02 -.6953E+02   .9999469 -.0070964 -.0074701
T  430  9 .8134750E+07   1251532E-02 -.2833E+01  .8688E+02   .9999726 -.0045324  .0058563
T  431  9 .8032938E+07   1251703E-02  .7207E+02  .4747E+02   .9999838  .0055836  .0011424
T  432  9 .8140273E+07   1243680E-02  .4366E+02 -.2689E+02   .9999570  .0077196 -.0051362
T  433  9 .8118683E+07   1240840E-02  .8854E+02 -.3714E+02   .9999787  .0052109  .0039385
T  434  9 .8164776E+07   1242496E-02  .3330E+02 -.6826E+02   .9999275  .0071813 -.0096636
T  435  9 .8114220E+07   1247295E-02  .3172E+01 -.3071E+02   .9997542  .0043937  .0217295
T  436  9 .8059438E+07   1243507E-02 -.8870E+02  .1223E+03   .9998713 -.0098457  .0126639
T  437  9 .8122860E+07   1241597E-02 -.1757E+03  .3099E+02   .9997606 -.0213537  .0047683
T  438  9 .7989316E+07   1243511E-02  .3329E+03 -.8174E+02   .9992967  .0351172 -.0131456
T  439  9 .8204254E+07   1243972E-02 -.8719E+02 -.5233E+02   .9998713 -.0151016 -.0054236
T  440  9 .8201917E+07   1243827E-02 -.4022E+02 -.3011E+02   .9999569 -.0085520 -.0036136
T  441  9 .8072399E+07   1244120E-02 -.3459E+02 -.1333E+02   .9999994  .0003722  .0010613
T  442  9 .8127077E+07   1245786E-02 -.2548E+02 -.1032E+03   .9999151  .0011040 -.0129816
T  443  9 .8021304E+07   1244917E-02  .1771E+03  .7418E+01   .9996518  .0258347 -.0053744
T  444  9 .8201261E+07   1241584E-02  .8032E+02  .2777E+02   .9999340  .0108591  .0037451
T  445  9 .8108252E+07   1241252E-02 -.7109E+02  .5046E+02   .9998855 -.0118298  .0094356
T  446  9 .8161844E+07   1240876E-02 -.8097E+02 -.1958E+02   .9999293 -.0113147 -.0036561
T  447  9 .8091498E+07   1245753E-02  .6763E+02  .5735E+02   .9999801  .0042515  .0046503
T  448  9 .8145773E+07   1246454E-02 -.5983E+02 -.5630E+02   .9999079 -.0104578 -.0086488
T  449  9 .8068753E+07   1251715E-02  .4774E+02 -.7271E+02   .9999948  .0029051 -.0013697
T  450  9 .8094538E+07   1244693E-02 -.5180E+02 -.1355E+03   .9999471  .0058552 -.0084596
T  451  9 .8141563E+07   1244583E-02 -.1638E+02  .2243E+02   .9999997  .0006278 -.0004918
T  452  9 .8142148E+07   1245679E-02 -.4339E+02 -.6773E+01   .9999984 -.0018034 -.0000352
T  453  9 .8086747E+07   1243338E-02 -.4291E+02  .2618E+01   .9999878 -.0049270 -.0002798
T  454  9 .8121947E+07   1240558E-02 -.2683E+03  .1079E+03   .9996011 -.0272904  .0072653
T  455  9 .8072514E+07   1246433E-02 -.4689E+01  .5686E+02   .9999420 -.0024279  .0104974
T  456  9 .8066513E+07   1247392E-02  .9707E+02  .7002E+02   .9999445  .0097685  .0039355
T  457  9 .8033032E+07   1240023E-02  .1637E+02  .1184E+03   .9996666  .0105623  .0235603
T  458  9 .8137786E+07   1241831E-02  .1881E+02 -.1827E+02   .9999901  .0044326  .0002715
T  459  9 .8100185E+07   1249725E-02  .9150E+00  .1450E+02   .9999999  .0003171 -.0000597
T  460  9 .8138654E+07   1241358E-02  .5486E+02 -.8148E+02   .9998942  .0054828 -.0134759
T  461  9 .8012093E+07   1246968E-02  .2437E+03 -.8810E+01   .9997918  .0203871  .0008736
T  462  9 .8117804E+07   1242054E-02  .2724E+02 -.3135E+02   .9999893 -.0032566 -.0032715
T  463  9 .8193351E+07   1250145E-02  .4601E+01  .6393E+02   .9999398 -.0014564  .0108734
T  464  9 .8169094E+07   1245056E-02  .9569E+02  .1927E+02   .9998796  .0149958  .0039795
T  465  9 .8034835E+07   1249586E-02  .5089E+02  .3901E+02   .9999775  .0053627  .0040226
T  466  9 .8141676E+07   1243796E-02  .8131E+02 -.1373E+01   .9999910  .0041555 -.0008574
T  467  9 .8042914E+07   1240548E-02  .3616E+02 -.3997E+02   .9998420  .0122926 -.0128363
T  468  9 .8024559E+07   1246928E-02  .4454E+02  .1219E+03   .9997857  .0072756  .0193810
T  469  9 .8144435E+07   1248193E-02  .1380E+01  .6005E+02   .9999674  .0028928  .0075387
T  470  9 .8047032E+07   1241893E-02 -.1933E+02 -.2687E+02   .9999960 -.0028022  .0003731
T  471  9 .8088645E+07   1245380E-02  .7763E+01 -.1175E+02   .9999416  .0024526 -.0105267
T  472  9 .8106399E+07   1246690E-02  .3055E+02  .2256E+02   .9999876  .0049363 -.0005828
T  473  9 .8134745E+07   1248153E-02  .3794E+02  .6188E+02   .9997906  .0187034  .0083053
T  474  9 .8106488E+07   1249949E-02  .3257E+01 -.3800E+02   .9999945 -.0010486 -.0031596
T  475  9 .8156027E+07   1240321E-02 -.8901E+01  .4695E+02   .9999758 -.0032535  .0061572
T  476  9 .8158093E+07   1242850E-02 -.8339E+01 -.2660E+01   .9999934 -.0019772 -.0030354
T  477  9 .8138198E+07   1242194E-02 -.4486E+02 -.4396E+02   .9998997 -.0106959 -.0092825
T  478  9 .8169690E+07   1250880E-02  .1189E+02 -.3135E+01   .9999899  .0044793  .0002489
T  479  9 .8122602E+07   1247363E-02 -.2879E+02 -.4925E+01   .9999882 -.0047314  .0011406
T  480  9 .8122401E+07   1242905E-02  .6980E+02  .8310E+02   .9999146  .0069059  .0110947
T  481  9 .8106343E+07   1244069E-02  .2994E+02  .9336E+02   .9999851  .0031360  .0044770
T  482  9 .8082052E+07   1249640E-02  .1632E+02  .1083E+02   .9999813  .0035274  .0049926
T  483  9 .8183085E+07   1241676E-02  .8164E+01  .3624E+02   .9999985  .0015303  .0007556
T  484  9 .8084009E+07   1241764E-02 -.7644E+02 -.1982E+02   .9998849 -.0149417 -.0026184
T  485  9 .8092742E+07   1242125E-02 -.6831E+02  .1089E+03   .9998700 -.0056534  .0150972
T  486  9 .7924802E+07   1242592E-02  .6736E+03  .3975E+03   .9955478  .0819811  .0465160
T  487  9 .8148242E+07   1242654E-02  .9392E+02  .1430E+02   .9999402  .0079910  .0074704
T  488  9 .8046152E+07   1245812E-02  .2992E+02  .1345E+03   .9998286  .0017690  .0184287
T  489  9 .8115469E+07   1242804E-02  .6534E+02  .1007E+03   .9997770  .0130063  .0166365
T  490  9 .8104007E+07   1245783E-02  .2536E+02  .3093E+01   .9999829  .0049183  .0031699
T  491  9 .8165909E+07   1247526E-02  .6760E+02  .3986E+02   .9998252  .0174262  .0067679
T  492  9 .8102605E+07   1241519E-02 -.3175E+02 -.5869E+02   .9999828  .0015880 -.0056479
T  493  9 .8135893E+07   1249636E-02 -.3733E+01 -.9145E+01   .9999889 -.0008730  .0046332
T  494  9 .8088837E+07   1246413E-02  .3629E+02  .5189E+02   .9999898  .0038488  .0023712
T  495  9 .8066080E+07   1243166E-02  .1353E+02 -.2164E+02   .9999837  .0039481 -.0041166
T  496  9 .8126626E+07   1240245E-02 -.5493E+00 -.5048E+02   .9999787  .0056454 -.0032613
T  497  9 .8142973E+07   1249917E-02  .2456E+02  .2137E+02   .9999612 -.0018936  .0086042
T  498  9 .8025253E+07   1248730E-02  .1808E+02 -.7080E+02   .9998917  .0041984 -.0141024
T  499  9 .8046156E+07   1242956E-02 -.4367E+02  .2611E+01   .9999988 -.0004368 -.0015013
T  500  9 .8068686E+07   1243115E-02  .2469E+02  .4936E+02   .9999986 -.0006277 -.0015198
T  501  9 .8092602E+07   1250121E-02 -.3031E+02  .1296E+02   .9999844 -.0042404  .0036484
T  502  9 .8074914E+07   1245180E-02  .2547E+02  .3700E+02   .9999784  .0057469  .0031954
T  503  9 .8098056E+07   1247642E-02 -.2317E+02  .7983E+01   .9999912 -.0038624  .0016112
T  504  9 .8085829E+07   1242453E-02 -.1128E+03  .3644E+02   .9999070 -.0131624  .0035585
T  505  9 .8128505E+07   1240932E-02  .3269E+01 -.4879E+02   .9999878  .0029851 -.0039364
T  506  9 .8056705E+07   1246642E-02  .2222E+02 -.8647E+01   .9999937  .0031720 -.0016130
T  507  9 .8014718E+07   1241296E-02 -.1728E+02  .1113E+03   .9998975 -.0079744  .0118874
T  508  9 .8058993E+07   1243453E-02 -.4436E+02 -.3693E+02   .9998929 -.0090905 -.0114718
T  509  9 .8186761E+07   1246810E-02 -.2440E+02 -.1309E+01   .9999420 -.0081210 -.0070683
T  510  9 .8123901E+07   1247860E-02  .4123E+02  .7287E+02   .9999836 -.0023268  .0052293
T  511  9 .8186130E+07   1241650E-02  .1630E+03 -.8807E+02   .9998482  .0130724 -.0115178
T  512  9 .8104620E+07   1240662E-02 -.7506E+02  .2201E+01   .9999688 -.0077988  .0012896
T  513  9 .8034616E+07   1241040E-02  .7031E+01 -.5513E+02   .9999153  .0069706 -.0109923
T  514  9 .8071247E+07   1246524E-02  .2725E+02 -.2537E+02   .9999427  .0067657 -.0082955
