============================== SRIM-2003.26 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.  NOTE: Use hotkey  C  for details.=
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  F(13.7 MeV) ==> Layer 1( 2.13 um) ========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 4070  9 .8076327E+07   2130714E-02  .1633E+03 -.1851E+03   .9999294  .0059299 -.0102982
T 4071  9 .8169578E+07   2147169E-02  .1064E+03 -.1236E+03   .9998071  .0080932 -.0178940
T 4072  9 .8205320E+07   2136499E-02 -.3126E+02  .4717E+02   .9999974 -.0002001  .0022579
T 4073  9 .8215833E+07   2131275E-02 -.8554E+02  .1611E+02   .9999802 -.0062628  .0006659
T 4074  9 .8201266E+07   2143777E-02 -.3061E+02 -.1506E+03   .9999645 -.0058307 -.0060757
T 4075  9 .8169241E+07   2136624E-02  .5460E+02 -.8114E+02   .9999595  .0022843 -.0087105
T 4076  9 .8069959E+07   2133241E-02 -.2623E+02  .5479E+02   .9999957 -.0007438  .0028301
T 4077  9 .8134099E+07   2145377E-02 -.3091E+03  .1160E+03   .9996016 -.0280675  .0029788
T 4078  9 .8107402E+07   2140594E-02  .3576E+02 -.9590E+01   .9999022 -.0010877 -.0139439
T 4079  9 .8191974E+07   2140568E-02  .1728E+03 -.1281E+03   .9998559  .0093997 -.0141342
T 4080  9 .8157463E+07   2137810E-02 -.1047E+02 -.1390E+03   .9998786  .0148859 -.0046043
T 4081  9 .8221032E+07   2137696E-02  .1051E+03 -.4004E+02   .9999591  .0090213 -.0005630
T 4082  9 .8108220E+07   2145224E-02  .1163E+03 -.7583E+02   .9999361  .0102489 -.0047803
T 4083  9 .8149907E+07   2149762E-02 -.4308E+01  .1094E+03   .9999906  .0001270  .0043329
T 4084  9 .8094783E+07   2143058E-02 -.1585E+02 -.7387E+02   .9998512 -.0001134 -.0172473
T 4085  9 .8164203E+07   2139028E-02  .2569E+02 -.2891E+01   .9999836 -.0039054  .0041827
T 4086  9 .7841768E+07   2131558E-02 -.6650E+03 -.8471E+03   .9931313 -.0688928 -.0945724
T 4087  9 .8189100E+07   2138510E-02  .1712E+02  .1363E+03   .9999107 -.0099017  .0089803
T 4088  9 .8225891E+07   2139438E-02 -.1685E+02  .3400E+02   .9999979 -.0014299  .0014992
T 4089  9 .8222862E+07   2135185E-02 -.1619E+03 -.6301E+02   .9998889 -.0108023 -.0102757
T 4090  9 .8194463E+07   2142378E-02 -.1182E+03  .1375E+03   .9997547 -.0073304  .0208988
T 4091  9 .8105882E+07   2132509E-02  .1072E+03 -.5252E+02   .9997446  .0224984 -.0021139
T 4092  9 .8084690E+07   2145090E-02  .5374E+01 -.2705E+03   .9993495  .0012794 -.0360403
T 4093  9 .8219067E+07   2135831E-02 -.2957E+02  .4699E+02   .9999990 -.0002075  .0013908
T 4094  9 .8220616E+07   2135164E-02  .1094E+03  .2193E+03   .9998946  .0056822  .0133621
T 4095  9 .8171938E+07   2136860E-02 -.1014E+03 -.2264E+02   .9999919  .0027934  .0029145
T 4096  9 .8060100E+07   2137533E-02  .3373E+02 -.7110E+02   .9999852 -.0026241 -.0047703
T 4097  9 .8061522E+07   2143923E-02 -.7935E+02 -.1293E+03   .9997070  .0035980 -.0239349
T 4098  9 .8124546E+07   2131991E-02  .7029E+02  .1265E+03   .9998350  .0157275  .0090914
T 4099  9 .8132506E+07   2134755E-02 -.4536E+02 -.1392E+02   .9999669 -.0071537  .0038759
T 4100  9 .8216864E+07   2132688E-02  .3464E+03 -.1699E+03   .9988398  .0431138 -.0214526
T 4101  9 .8180702E+07   2135558E-02 -.7543E+02  .2610E+02   .9999855  .0014915  .0051802
T 4102  9 .8102339E+07   2146848E-02  .1062E+03 -.7090E+02   .9999753  .0067864 -.0018028
T 4103  9 .8175536E+07   2135659E-02 -.7850E+02 -.2316E+02   .9999504 -.0072161 -.0068674
T 4104  9 .8072257E+07   2133667E-02  .1871E+03 -.2283E+02   .9998947  .0144080 -.0017099
T 4105  9 .8133213E+07   2133092E-02 -.9751E+02  .2060E+02   .9999691 -.0078633 -.0000128
T 4106  9 .8111934E+07   2132700E-02 -.1004E+03 -.2658E+02   .9999914 -.0030922  .0027783
T 4107  9 .8086639E+07   2147037E-02  .7662E+02 -.1537E+03   .9998795  .0075689 -.0135507
T 4108  9 .8126645E+07   2136240E-02  .8546E+02  .1151E+03   .9999655  .0076169  .0033168
T 4109  9 .8140657E+07   2134507E-02 -.3500E+02 -.9692E+01   .9999826 -.0006741  .0058636
T 4110  9 .8115381E+07   2136836E-02 -.6685E+02  .2661E+02   .9999620 -.0085767 -.0015671
T 4111  9 .8104485E+07   2139160E-02  .5469E+02 -.8348E+02   .9999389  .0008696 -.0110202
T 4112  9 .8246338E+07   2133941E-02  .7076E+02  .5884E+01   .9999601 -.0051857  .0072698
T 4113  9 .8112241E+07   2132417E-02 -.7516E+02 -.2447E+03   .9999102 -.0064193 -.0117663
T 4114  9 .8242029E+07   2138672E-02  .1340E+03  .2949E+02   .9998348  .0179912  .0025924
T 4115  9 .8173230E+07   2143377E-02  .6509E+02 -.2412E+03   .9998922  .0076731 -.0125153
T 4116  9 .8188583E+07   2137175E-02  .1659E+02 -.8732E+02   .9998158 -.0058737  .0182720
T 4117  9 .8182260E+07   2141972E-02 -.5298E+02  .1890E+03   .9999377 -.0091142  .0064423
T 4118  9 .8259323E+07   2132241E-02 -.2845E+01  .3004E+02   .9999942  .0009110  .0032953
T 4119  9 .8179775E+07   2131915E-02 -.9738E+02  .3053E+02   .9993902 -.0218510  .0272351
T 4120  9 .8136331E+07   2131560E-02  .1161E+03 -.3611E+02   .9999147  .0073241 -.0108106
T 4121  9 .8096919E+07   2131093E-02 -.3740E+02  .6518E+02   .9999798  .0028496  .0056730
T 4122  9 .8244413E+07   2141275E-02  .7020E+01  .3664E+02   .9999872  .0007264  .0050151
T 4123  9 .8135340E+07   2139786E-02 -.6850E+02  .5705E+02   .9999155 -.0107821  .0072609
T 4124  9 .8202332E+07   2134206E-02  .9095E+02 -.3448E+03   .9997349  .0043570 -.0226098
T 4125  9 .8138411E+07   2133844E-02 -.4714E+02  .2046E+02   .9999879  .0041140  .0026843
T 4126  9 .8163147E+07   2142043E-02  .4815E+02  .3761E+02   .9999539  .0096064  .0000975
T 4127  9 .8122567E+07   2136196E-02  .1335E+03 -.8916E+01   .9998058  .0182824 -.0073630
T 4128  9 .8211553E+07   2133372E-02 -.1418E+03 -.6184E+02   .9998981 -.0137010 -.0040157
T 4129  9 .8229207E+07   2136085E-02  .4547E+02 -.1451E+02   .9998648  .0083780 -.0141479
T 4130  9 .8198696E+07   2146342E-02  .1299E+03 -.1366E+02   .9999419 -.0050368  .0095305
T 4131  9 .8149097E+07   2142541E-02 -.1813E+03 -.4248E+02   .9998709 -.0154809 -.0043045
T 4132  9 .8155419E+07   2136077E-02 -.1157E+03 -.1012E+03   .9999276 -.0025871 -.0117532
T 4133  9 .8115741E+07   2134762E-02  .2898E+03 -.1347E+03   .9993852  .0265289 -.0229226
T 4134  9 .8177876E+07   2132992E-02  .1938E+03 -.1296E+03   .9997711  .0138460 -.0163119
T 4135  9 .8112405E+07   2135337E-02  .2325E+02  .5357E+02   .9999974  .0007435  .0021351
T 4136  9 .8147646E+07   2135505E-02 -.1364E+03 -.5368E+02   .9999417 -.0107410  .0010971
T 4137  9 .8125921E+07   2137683E-02 -.7437E+02  .8158E+02   .9999678 -.0077135  .0022325
T 4138  9 .8146893E+07   2141731E-02  .1615E+03  .6743E+02   .9999195  .0125398  .0019242
T 4139  9 .8264425E+07   2130775E-02 -.1725E+03  .8211E+02   .9999290  .0104556  .0057163
T 4140  9 .8148894E+07   2131191E-02  .1257E+02 -.2654E+02   .9999962  .0005358 -.0027200
T 4141  9 .7986990E+07   2137266E-02  .7962E+02  .2714E+02   .9999666  .0078833  .0021591
T 4142  9 .8216549E+07   2136561E-02  .1462E+02  .2036E+02   .9999914  .0011817  .0039712
T 4143  9 .8114820E+07   2134585E-02  .1526E+03 -.3830E+02   .9999841  .0023638 -.0051139
T 4144  9 .8206527E+07   2131356E-02 -.7188E+01  .9635E+02   .9999011  .0015921  .0139758
T 4145  9 .8087087E+07   2142506E-02 -.8292E+02  .1864E+02   .9998161 -.0160261  .0105367
T 4146  9 .8084746E+07   2139158E-02  .4194E+02  .3902E+03   .9994924  .0119362  .0295385
T 4147  9 .8138057E+07   2133731E-02  .1040E+03 -.5249E+02   .9999442  .0074023 -.0075356
T 4148  9 .8162146E+07   2134071E-02 -.4853E+02  .6371E+02   .9999935  .0015497  .0032560
T 4149  9 .8183309E+07   2132129E-02  .9892E+02 -.1110E+02   .9999053  .0086781 -.0106812
T 4150  9 .8042590E+07   2140955E-02 -.1716E+02  .1912E+02   .9999838  .0056882  .0003075
T 4151  9 .8179567E+07   2132070E-02  .4627E+01  .6679E+01   .9999992 -.0010446 -.0006831
T 4152  9 .8146435E+07   2140191E-02  .1265E+03  .6277E+02   .9999352  .0112572  .0017107
T 4153  9 .8228167E+07   2139835E-02 -.8668E+02  .1003E+02   .9999986  .0010895  .0012688
T 4154  9 .8294875E+07   2133400E-02 -.1486E+03 -.1591E+03   .9997972 -.0130649 -.0153238
T 4155  9 .8180581E+07   2134468E-02 -.8399E+02 -.1452E+01   .9999650 -.0071748  .0043004
T 4156  9 .8184446E+07   2135859E-02  .2201E+02 -.6292E+02   .9999848 -.0054434  .0009054
T 4157  9 .8142255E+07   2130431E-02 -.4565E+03 -.1904E+03   .9994782 -.0264723 -.0185056
T 4158  9 .8173648E+07   2135890E-02 -.1619E+03  .1815E+03   .9994814 -.0194239  .0256824
T 4159  9 .8183930E+07   2130431E-02  .1007E+03  .6070E+02   .9999644  .0073373  .0041767
T 4160  9 .8237978E+07   2136858E-02 -.4182E+02 -.8721E+02   .9999626 -.0031566 -.0080554
T 4161  9 .8242806E+07   2131858E-02  .7597E+02  .2421E+03   .9994733  .0054149  .0319959
T 4162  9 .8076359E+07   2140434E-02 -.6081E+02  .1475E+02   .9998502  .0045423  .0167026
T 4163  9 .8132866E+07   2132936E-02 -.7225E+02  .4304E+02   .9999829 -.0052040  .0026646
T 4164  9 .8061999E+07   2143813E-02  .9627E+01 -.7257E+02   .9999602  .0001953 -.0089169
T 4165  9 .8077644E+07   2134168E-02  .2740E+02  .3313E+02   .9999590  .0057233  .0070222
T 4166  9 .8144503E+07   2137573E-02  .4474E+03  .3831E+02   .9995681  .0293860 -.0003244
T 4167  9 .8111275E+07   2133253E-02  .8224E+02  .1109E+03   .9999658 -.0002925  .0082624
T 4168  9 .8092358E+07   2141847E-02  .1847E+02  .5064E+02   .9999466  .0077298  .0068565
T 4169  9 .8120584E+07   2138707E-02  .1576E+03  .1029E+03   .9999017  .0118605  .0074833
T 4170  9 .8064688E+07   2141106E-02  .3365E+02 -.1260E+03   .9999308  .0060001 -.0101166
T 4171  9 .8120355E+07   2143779E-02  .3555E+02  .9527E+02   .9999867  .0023274  .0046094
T 4172  9 .8162407E+07   2148736E-02  .1113E+03  .8963E+02   .9998453  .0060814  .0165020
T 4173  9 .8163581E+07   2131420E-02 -.4997E+02 -.4012E+02   .9999933 -.0036610  .0002924
T 4174  9 .8128433E+07   2141396E-02 -.1273E+02  .5700E+02   .9999501  .0099781  .0005266
T 4175  9 .8155335E+07   2132933E-02  .3622E+02  .9379E+02   .9999082  .0068312  .0116983
T 4176  9 .8162610E+07   2134331E-02  .6231E+02  .7817E+02   .9999807  .0014911  .0060250
T 4177  9 .8101366E+07   2130265E-02 -.1148E+03  .4350E+02   .9999195 -.0100640 -.0077296
T 4178  9 .8132429E+07   2138907E-02  .3630E+02 -.1508E+03   .9998025 -.0037741 -.0195120
T 4179  9 .8193396E+07   2136300E-02  .6482E+02  .4717E+03   .9989441  .0074960  .0453263
T 4180  9 .8147676E+07   2139694E-02 -.1848E+03  .7325E+01   .9999461 -.0103294  .0010267
T 4181  9 .8193472E+07   2144097E-02  .5495E+02 -.7628E+02   .9999414  .0098162 -.0045590
T 4182  9 .8209183E+07   2139213E-02  .1717E+02 -.1325E+03   .9998655  .0001021 -.0164011
T 4183  9 .8171932E+07   2131312E-02 -.6562E+02 -.2327E+03   .9999000 -.0007434 -.0141206
T 4184  9 .8179749E+07   2134602E-02  .3526E+02  .1025E+03   .9999858 -.0000477  .0053263
T 4185  9 .8181192E+07   2135798E-02  .7959E+02 -.3779E+02   .9999704  .0074649 -.0018394
T 4186  9 .8219889E+07   2133416E-02 -.7578E+02 -.5560E+02   .9999285 -.0077351 -.0091151
T 4187  9 .8188342E+07   2147147E-02 -.4731E+02  .9251E+02   .9999380 -.0061298  .0092969
T 4188  9 .8146481E+07   2145635E-02  .1820E+03 -.1410E+03   .9997780  .0179992 -.0109543
T 4189  9 .8095226E+07   2139224E-02 -.1533E+03  .1090E+03   .9998873 -.0090179  .0120004
T 4190  9 .8206985E+07   2132846E-02 -.7062E+02 -.7113E+02   .9996493 -.0216485 -.0152505
T 4191  9 .8115765E+07   2130103E-02 -.1463E+03 -.1094E+03   .9998468 -.0171379 -.0035556
T 4192  9 .8034351E+07   2136122E-02 -.8846E+01  .3165E+02   .9999500  .0020118  .0097976
T 4193  9 .8126248E+07   2145686E-02  .4933E+01 -.8863E+02   .9997534 -.0082970 -.0205987
T 4194  9 .8136877E+07   2134254E-02 -.3433E+01 -.2565E+03   .9995721 -.0042539 -.0289398
T 4195  9 .8194126E+07   2133170E-02 -.1149E+03  .4288E+02   .9999500 -.0097436  .0022400
T 4196  9 .8151088E+07   2140009E-02 -.1192E+03  .8013E+02   .9998749 -.0083201  .0134511
T 4197  9 .8239804E+07   2132768E-02  .7891E+02  .7949E+02   .9997139  .0177956  .0159833
T 4198  9 .8165576E+07   2134939E-02  .6851E+02 -.1709E+02   .9999406 -.0009767 -.0108521
T 4199  9 .8088753E+07   2139247E-02 -.2340E+03  .2126E+03   .9996011 -.0242486  .0144805
T 4200  9 .8069481E+07   2136253E-02  .1276E+03  .2043E+03   .9999316  .0101865  .0057454
T 4201  9 .7866902E+07   2143250E-02  .1536E+03  .5025E+03   .9895690  .0250395  .1418668
T 4202  9 .8143384E+07   2135516E-02  .1722E+02 -.7740E+02   .9998094  .0106715 -.0163472
T 4203  9 .8076249E+07   2134319E-02  .6030E+02 -.3023E+03   .9995738  .0116155 -.0267807
T 4204  9 .8134456E+07   2134171E-02  .8096E+02  .7688E+02   .9999612  .0062584  .0061971
T 4205  9 .8085386E+07   2137077E-02 -.2931E+03  .3177E+03   .9997355 -.0204682  .0104854
T 4206  9 .8140403E+07   2140823E-02 -.1248E+03  .9731E+02   .9999203 -.0106039  .0068527
T 4207  9 .8186785E+07   2138723E-02 -.8897E+01 -.2617E+02   .9999718 -.0047576 -.0058122
T 4208  9 .8091182E+07   2144381E-02 -.4038E+02 -.1809E+03   .9993356  .0249088 -.0266048
T 4209  9 .8139754E+07   2145683E-02  .9442E+02  .2378E+03   .9998934  .0048729  .0137627
T 4210  9 .8154454E+07   2145687E-02 -.1055E+03  .4744E+02   .9999693  .0017102  .0076409
T 4211  9 .8152334E+07   2143338E-02  .1140E+03  .1003E+03   .9998837  .0061639  .0139461
T 4212  9 .8144090E+07   2150102E-02  .9722E+02 -.6310E+02   .9999357  .0100134 -.0053302
T 4213  9 .8167562E+07   2136040E-02  .4234E+02  .2748E+01   .9999226 -.0013256  .0123714
T 4214  9 .8071014E+07   2130280E-02  .1859E+03 -.1456E+03   .9997486  .0168800 -.0147584
T 4215  9 .8073328E+07   2144576E-02  .1991E+03 -.3538E+02   .9998168  .0187148 -.0040263
T 4216  9 .8077250E+07   2147127E-02 -.1067E+02 -.5961E+00   .9999364  .0087503 -.0071099
T 4217  9 .8129191E+07   2134346E-02 -.2330E+03  .1810E+02   .9997335 -.0225322 -.0050145
T 4218  9 .8125249E+07   2141650E-02  .1361E+03 -.2733E+03   .9988669  .0141787 -.0454299
T 4219  9 .8190017E+07   2133319E-02  .8945E+02  .1526E+03   .9999688  .0024907  .0074922
T 4220  9 .8152050E+07   2142733E-02  .1160E+03 -.5968E+02   .9999928  .0037432 -.0005394
T 4221  9 .8105715E+07   2136867E-02  .3577E+02  .3874E+02   .9999955  .0025550  .0015802
T 4222  9 .8116473E+07   2133630E-02  .7060E+02 -.1443E+03   .9999713  .0009134 -.0075206
T 4223  9 .8169103E+07   2136372E-02 -.2067E+03  .1176E+01   .9998434 -.0137235 -.0111760
T 4224  9 .8195151E+07   2141758E-02 -.1910E+02 -.6374E+02   .9999833 -.0047071 -.0033496
T 4225  9 .8068522E+07   2131007E-02 -.1573E+03  .2211E+03   .9995816 -.0274881  .0090010
T 4226  9 .8078031E+07   2147422E-02 -.7855E+02  .2091E+03   .9998215 -.0081202  .0170580
T 4227  9 .8073040E+07   2130600E-02  .8662E+02  .2467E+02   .9999431  .0106041  .0011208
T 4228  9 .8093816E+07   2141746E-02  .5805E+02 -.2528E+02   .9999846  .0026968 -.0048529
T 4229  9 .8278961E+07   2144303E-02  .1214E+03  .3195E+02   .9999838  .0044347  .0035591
T 4230  9 .8155795E+07   2146472E-02  .7005E+02  .6574E+02   .9999443  .0097089  .0041332
T 4231  9 .8197051E+07   2131692E-02 -.6916E+02  .9823E+02   .9999794 -.0006052  .0063845
T 4232  9 .8159925E+07   2138753E-02  .3224E+02 -.2438E+03   .9998321 -.0046224 -.0177297
T 4233  9 .8104809E+07   2136397E-02 -.1774E+03 -.1194E+03   .9997541 -.0176946 -.0133666
T 4234  9 .8178518E+07   2130491E-02 -.5096E+02 -.1298E+03   .9999415 -.0107329  .0013289
T 4235  9 .8136645E+07   2144035E-02 -.5094E+01  .8666E+02   .9999628  .0000337  .0086244
T 4236  9 .8164930E+07   2130897E-02  .2525E+03  .1773E+03   .9992743  .0317011  .0211162
T 4237  9 .8125806E+07   2139747E-02 -.4784E+02 -.4998E+02   .9999929 -.0036096  .0010502
T 4238  9 .8103580E+07   2133050E-02  .1107E+03  .1211E+03   .9999326  .0069786  .0092790
T 4239  9 .8113887E+07   2134491E-02 -.5176E+02  .2883E+02   .9999554 -.0045820  .0082568
T 4240  9 .8235518E+07   2136847E-02  .2578E+03 -.9658E+02   .9997953  .0202294 -.0002127
T 4241  9 .8125128E+07   2134836E-02 -.1266E+03 -.1386E+03   .9997808 -.0136412 -.0158804
T 4242  9 .8122275E+07   2132943E-02 -.5407E+02 -.7590E+02   .9999401 -.0057900 -.0092914
T 4243  9 .8172498E+07   2130332E-02 -.2028E+02 -.1382E+03   .9997911 -.0021419 -.0203284
T 4244  9 .8130398E+07   2137711E-02  .4986E+01 -.1220E+03   .9998815  .0082497 -.0129948
T 4245  9 .8086511E+07   2139569E-02 -.1365E+03 -.1119E+02   .9998420 -.0103286 -.0144676
T 4246  9 .8114566E+07   2138279E-02  .5766E+02 -.7345E+02   .9999239 -.0092413  .0081726
T 4247  9 .8187754E+07   2130253E-02  .9175E+02  .3379E+02   .9997780  .0067097 -.0199721
T 4248  9 .8172954E+07   2148294E-02  .6762E+02  .5230E+02   .9999887  .0018319  .0043800
T 4249  9 .8084348E+07   2144094E-02  .1217E+03  .2362E+03   .9993704  .0240501  .0260835
T 4250  9 .8176350E+07   2132414E-02  .2443E+02 -.3328E+02   .9999681 -.0012582 -.0078828
T 4251  9 .8051858E+07   2147783E-02  .3731E+03 -.5304E+02   .9993408  .0355746 -.0072421
T 4252  9 .8072066E+07   2130460E-02  .9292E+02 -.3669E+02   .9997434  .0219782 -.0054817
T 4253  9 .8245548E+07   2132072E-02  .5632E+02 -.1063E+01   .9999980  .0017343 -.0009817
T 4254  9 .8085757E+07   2134561E-02 -.6537E+02 -.1710E+02   .9999921 -.0033843 -.0020888
T 4255  9 .8172748E+07   2130649E-02  .7805E+02 -.6612E+02   .9999129  .0130417 -.0020501
T 4256  9 .8139378E+07   2132284E-02 -.3708E+01  .2974E+02   .9999865 -.0044412 -.0027072
T 4257  9 .8169001E+07   2139679E-02  .8555E+01 -.6259E+02   .9999930  .0037409 -.0000997
T 4258  9 .8094223E+07   2139590E-02 -.1374E+03  .7032E+02   .9998169 -.0190796  .0014676
T 4259  9 .8068934E+07   2140392E-02  .2736E+02 -.4977E+02   .9998417  .0176892 -.0019036
T 4260  9 .8250666E+07   2134392E-02 -.1031E+03  .9686E+02   .9999702 -.0074683 -.0019725
T 4261  9 .8229520E+07   2134311E-02  .9422E+02 -.7772E+02   .9999672  .0079377  .0016267
T 4262  9 .8107450E+07   2141638E-02 -.1594E+03  .1033E+02   .9999730 -.0070944 -.0018960
T 4263  9 .8033996E+07   2131357E-02 -.1042E+03 -.1358E+03   .9999268 -.0080574 -.0090282
T 4264  9 .8129551E+07   2133638E-02  .7341E+02 -.1054E+02   .9998823  .0152648  .0015277
T 4265  9 .8184574E+07   2139816E-02  .2410E+02  .1037E+03   .9999546  .0007997  .0094964
T 4266  9 .8085861E+07   2136939E-02  .1851E+03  .5659E+02   .9999625  .0065987  .0056020
T 4267  9 .8190742E+07   2136865E-02  .8838E+02  .1258E+02   .9999774  .0067268 -.0001999
T 4268  9 .8182311E+07   2137816E-02  .1648E+03  .5756E+02   .9998489  .0148182 -.0090890
T 4269  9 .8153158E+07   2134707E-02 -.1063E+02 -.6485E+02   .9999591  .0067962 -.0059646
T 4270  9 .8137013E+07   2135894E-02 -.7450E+01  .1702E+03   .9999759  .0012604  .0068341
T 4271  9 .8172142E+07   2133129E-02  .6390E+02  .4077E+02   .9999307  .0102902  .0057228
T 4272  9 .8139963E+07   2133572E-02 -.1213E+02  .1262E+03   .9999571 -.0088732  .0026713
T 4273  9 .8085478E+07   2133742E-02 -.1322E+02 -.1304E+02   .9999777  .0058386  .0032429
T 4274  9 .8225943E+07   2139166E-02 -.4070E+02  .6715E+02   .9999497 -.0028247  .0096274
T 4275  9 .8185159E+07   2142077E-02 -.7628E+02 -.4985E+02   .9999296 -.0100552 -.0063035
T 4276  9 .8170426E+07   2139030E-02 -.3385E+02  .2780E+02   .9999504 -.0036195  .0092760
T 4277  9 .8092348E+07   2133708E-02 -.5447E+02 -.1741E+02   .9999992 -.0009212 -.0009092
T 4278  9 .8231233E+07   2133887E-02  .1189E+03  .2899E+03   .9998405  .0026795  .0176579
T 4279  9 .8192354E+07   2134939E-02 -.1785E+03 -.5274E+01   .9998419 -.0176735  .0019373
T 4280  9 .8138103E+07   2141403E-02  .8048E+02 -.1058E+02   .9999279  .0114919 -.0034832
T 4281  9 .8045738E+07   2139883E-02  .1117E+03  .1621E+02   .9999743  .0056860  .0043664
T 4282  9 .8249127E+07   2131531E-02 -.2291E+01  .3582E+02   .9999744  .0038859 -.0060014
T 4283  9 .8131089E+07   2137036E-02 -.6703E+02 -.3429E+01   .9999478 -.0096976  .0032308
T 4284  9 .8167864E+07   2142453E-02 -.7826E+02  .5070E+02   .9999898 -.0039954  .0021134
T 4285  9 .8124530E+07   2146814E-02  .7850E+02  .2769E+02   .9999223  .0122754  .0021678
T 4286  9 .8160948E+07   2138704E-02  .5193E+02 -.1269E+03   .9998188  .0190336  .0003344
T 4287  9 .8068712E+07   2132729E-02 -.7326E+03 -.1256E+03   .9990339 -.0430895 -.0086291
T 4288  9 .8115303E+07   2139630E-02  .1394E+03  .1787E+03   .9996424  .0168074  .0207993
T 4289  9 .8117387E+07   2131472E-02  .8075E+02 -.2147E+03   .9999306  .0089398 -.0076793
T 4290  9 .8162972E+07   2134893E-02 -.1520E+03 -.3767E+02   .9999012 -.0121613 -.0070455
T 4291  9 .8072131E+07   2131831E-02 -.6816E+02 -.1248E+03   .9999570 -.0060873  .0070019
T 4292  9 .7959861E+07   2144825E-02  .5591E+03  .1951E+03   .9932227  .1050102  .0498152
T 4293  9 .8103578E+07   2135255E-02 -.2847E+03  .1412E+03   .9997087 -.0155589  .0184501
T 4294  9 .8113645E+07   2136023E-02  .8376E+02 -.1664E+03   .9999522 -.0009705 -.0097329
T 4295  9 .7999992E+07   2149441E-02  .8471E+02  .1737E+03   .9999634  .0037311  .0076931
T 4296  9 .8193512E+07   2144030E-02  .2191E+03  .3413E+03   .9997243  .0133799  .0192973
T 4297  9 .8196632E+07   2139370E-02  .9481E+02 -.8690E+02   .9999778  .0046239 -.0047982
T 4298  9 .8069470E+07   2131400E-02 -.3755E+02  .5151E+02   .9999244 -.0101946  .0068818
T 4299  9 .8214510E+07   2141137E-02  .1132E+03  .4405E+02   .9999505  .0004364  .0099415
T 4300  9 .8185968E+07   2143011E-02 -.6470E+00  .2253E+02   .9999627 -.0080295 -.0031801
T 4301  9 .8123804E+07   2149004E-02 -.9130E+02 -.4360E+02   .9998105 -.0192178 -.0031028
T 4302  9 .8238423E+07   2131823E-02 -.8525E+02  .1341E+03   .9998707 -.0076593  .0141375
T 4303  9 .8274637E+07   2139542E-02 -.7905E+02  .2005E+02   .9999553 -.0085394  .0040592
T 4304  9 .8225794E+07   2135284E-02 -.9084E+02 -.7868E+02   .9998270 -.0049457 -.0179289
T 4305  9 .8232304E+07   2130823E-02  .5252E+00  .3383E+02   .9999521  .0079760 -.0056674
T 4306  9 .8146179E+07   2130920E-02  .2840E+02  .5939E+02   .9999892 -.0032143  .0033712
T 4307  9 .8089740E+07   2139354E-02 -.3229E+03  .2149E+03   .9986484 -.0341078  .0392171
T 4308  9 .8099398E+07   2134540E-02 -.1403E+01  .1776E+03   .9998598  .0065822  .0153962
T 4309  9 .8122378E+07   2133937E-02 -.3272E+02  .1367E+03   .9999639 -.0032919  .0078285
T 4310  9 .8118567E+07   2135938E-02 -.6234E+02 -.6803E+02   .9999948 -.0007859  .0031369
T 4311  9 .8081763E+07   2139286E-02 -.1851E+03 -.1472E+03   .9997658 -.0041935 -.0212305
T 4312  9 .8046800E+07   2135271E-02 -.1375E+03 -.2705E+02   .9999435 -.0097044 -.0043393
T 4313  9 .8286429E+07   2138758E-02 -.7134E+02 -.9166E+02   .9998345 -.0104278 -.0149063
T 4314  9 .8143127E+07   2133694E-02  .4176E+02  .8669E+02   .9999066  .0131315 -.0037938
T 4315  9 .8193403E+07   2130875E-02 -.4799E+02 -.1261E+03   .9999331 -.0035574 -.0110055
T 4316  9 .8080314E+07   2145070E-02  .2575E+03 -.1351E+03   .9996564  .0239142 -.0107314
T 4317  9 .8189878E+07   2134259E-02  .5249E+02 -.3443E+03   .9997882  .0020791 -.0204750
T 4318  9 .8133530E+07   2132554E-02 -.1729E+03  .1175E+03   .9998338 -.0158660  .0089837
T 4319  9 .8118474E+07   2137953E-02  .5295E+01 -.7900E+02   .9999764 -.0031219 -.0061170
T 4320  9 .8315433E+07   2138825E-02  .2162E+02  .2046E+01   .9999826  .0054341 -.0023174
T 4321  9 .8213490E+07   2137569E-02 -.1020E+03  .2992E+02   .9999140 -.0124306 -.0041880
T 4322  9 .8075822E+07   2138177E-02 -.2229E+03 -.2064E+03   .9997991 -.0184346 -.0078715
T 4323  9 .8121277E+07   2137901E-02  .1083E+03 -.1191E+03   .9999702  .0077060  .0004260
T 4324  9 .8150889E+07   2147144E-02 -.4740E+02  .7334E+02   .9999384 -.0102494  .0042528
T 4325  9 .8204227E+07   2130634E-02 -.1332E+03 -.2917E+02   .9999734 -.0067320  .0027929
