============================== SRIM-2003.26 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.  NOTE: Use hotkey  C  for details.=
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  F(13.7 MeV) ==> Aluminium( 2.66 um) ======================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 1502  9 .8005357E+07   2667485E-02  .4879E+04 -.1787E+03   .9843031  .1764066 -.0052957
T 1503  9 .7910051E+07   2686712E-02  .4781E+04  .3605E+03   .9871041  .1594924  .0137023
T 1504  9 .8007346E+07   2662515E-02  .4662E+04 -.1011E+02   .9863262  .1645560 -.0090539
T 1505  9 .7941749E+07   2668985E-02  .4662E+04 -.7115E+02   .9877575  .1558828 -.0059704
T 1506  9 .7974905E+07   2677247E-02  .4763E+04 -.7250E+02   .9840732  .1773316  .0123856
T 1507  9 .8090961E+07   2669816E-02  .4496E+04 -.6521E+02   .9864121  .1638036 -.0126316
T 1508  9 .7819917E+07   2686207E-02  .4620E+04  .3460E+03   .9873776  .1544412  .0351204
T 1509  9 .8027048E+07   2665732E-02  .4394E+04 -.2422E+03   .9891649  .1463459 -.0116506
T 1510  9 .7995101E+07   2673032E-02  .4199E+04 -.2904E+03   .9896732  .1426282 -.0142906
T 1511  9 .7922274E+07   2666320E-02  .5093E+04  .1164E+03   .9780314  .2082170 -.0100181
T 1512  9 .7940037E+07   2686361E-02  .4942E+04  .6365E+02   .9825112  .1860407  .0077862
T 1513  9 .7991785E+07   2671071E-02  .4029E+04 -.1398E+03   .9905575  .1362721 -.0150279
T 1514  9 .7914854E+07   2674483E-02  .4647E+04 -.1126E+02   .9837181  .1783056 -.0224891
T 1515  9 .7894495E+07   2678678E-02  .4624E+04 -.2503E+03   .9860458  .1642063 -.0273852
T 1516  9 .7920076E+07   2683831E-02  .4851E+04 -.4118E+03   .9829109  .1815662 -.0303279
T 1517  9 .7880357E+07   2679345E-02  .4711E+04  .2729E+03   .9842574  .1739271  .0314125
T 1518  9 .7912696E+07   2684642E-02  .4319E+04  .6162E+03   .9867631  .1553676  .0464703
T 1519  9 .7860915E+07   2681551E-02  .4497E+04 -.1236E+03   .9897218  .1426928 -.0094663
T 1520  9 .7919846E+07   2681295E-02  .4638E+04  .2703E+03   .9906616  .1340616  .0248425
T 1521  9 .8103368E+07   2663698E-02  .4599E+04 -.1996E+02   .9861427  .1658791 -.0026012
T 1522  9 .8133613E+07   2661376E-02  .4956E+04  .6952E+03   .9812602  .1837014  .0581566
T 1523  9 .7836892E+07   2664974E-02  .4954E+04  .5206E+03   .9818229  .1875585  .0290809
T 1524  9 .7898492E+07   2665716E-02  .4655E+04  .3866E+02   .9836558  .1793029  .0164818
T 1525  9 .7889577E+07   2684206E-02  .4685E+04 -.2499E+03   .9861227  .1660123 -.0014183
T 1526  9 .7983474E+07   2676988E-02  .4412E+04 -.1062E+03   .9844109  .1753505 -.0136898
T 1527  9 .7871124E+07   2679014E-02  .4734E+04 -.4421E+02   .9806055  .1959685  .0030297
T 1528  9 .8066580E+07   2666238E-02  .4107E+04 -.5945E+02   .9901026  .1403455  .0000559
T 1529  9 .8008435E+07   2662506E-02  .4453E+04  .1005E+03   .9851031  .1718870  .0051688
T 1530  9 .7936516E+07   2671653E-02  .4987E+04 -.1408E+03   .9842479  .1767383  .0044257
T 1531  9 .7881906E+07   2678133E-02  .4579E+04  .5062E+03   .9818730  .1812517  .0554367
T 1532  9 .8037373E+07   2665351E-02  .4813E+04 -.3915E+02   .9858752  .1674748  .0015193
T 1533  9 .7937648E+07   2671105E-02  .4638E+04 -.1790E+03   .9853057  .1702323 -.0139170
T 1534  9 .8053806E+07   2662469E-02  .4972E+04 -.6453E+02   .9827504  .1849123 -.0030299
T 1535  9 .7940620E+07   2660931E-02  .4576E+04  .3364E+02   .9871830  .1592672  .0101833
T 1536  9 .8015156E+07   2671872E-02  .4021E+04  .3113E+03   .9890880  .1469840  .0100358
T 1537  9 .7980955E+07   2675887E-02  .4445E+04 -.2195E+03   .9897390  .1414942 -.0199041
T 1538  9 .8014918E+07   2681395E-02  .4687E+04 -.3528E+02   .9853680  .1704329 -.0015868
T 1539  9 .7953669E+07   2670373E-02  .4845E+04 -.1512E+03   .9831420  .1828275  .0024155
T 1540  9 .7786442E+07   2685124E-02  .5388E+04 -.1520E+04   .9672230  .2214095 -.1243284
T 1541  9 .7953111E+07   2665249E-02  .4691E+04 -.2022E+03   .9806635  .1953179 -.0122474
T 1542  9 .7947325E+07   2676382E-02  .5180E+04  .2966E+02   .9777690  .2095473 -.0075988
T 1543  9 .7884423E+07   2685243E-02  .4734E+04 -.1351E+03   .9861420  .1657549 -.0070172
T 1544  9 .7988660E+07   2662740E-02  .4744E+04 -.4330E+02   .9850741  .1719757  .0073007
T 1545  9 .7955476E+07   2679234E-02  .4515E+04 -.1370E+03   .9852296  .1712305 -.0016613
T 1546  9 .7982335E+07   2684814E-02  .4845E+04  .3088E+03   .9864055  .1638792  .0121578
T 1547  9 .7869397E+07   2661095E-02  .4984E+04  .2237E+03   .9811631  .1927776  .0124815
T 1548  9 .7880529E+07   2661593E-02  .4737E+04 -.1778E+03   .9845566  .1747044 -.0112543
T 1549  9 .7984212E+07   2661528E-02  .4278E+04 -.2711E+03   .9898386  .1413355 -.0156138
T 1550  9 .7909909E+07   2667905E-02  .5059E+04 -.5200E+03   .9814754  .1874301 -.0396993
T 1551  9 .8000007E+07   2674386E-02  .4537E+04 -.6234E+03   .9845599  .1697080 -.0429058
T 1552  9 .8027298E+07   2677009E-02  .4296E+04  .4359E+02   .9881106  .1533108  .0115421
T 1553  9 .7770103E+07   2685896E-02  .4974E+04 -.1897E+02   .9826463  .1853866  .0061726
T 1554  9 .7990721E+07   2669151E-02  .4670E+04  .1477E+03   .9795468  .1997044  .0246207
T 1555  9 .7938466E+07   2681817E-02  .5125E+04 -.8590E+02   .9793000  .2022790  .0073906
T 1556  9 .7924419E+07   2679675E-02  .4998E+04 -.3714E+02   .9768624  .2130371 -.0188453
T 1557  9 .7885106E+07   2680295E-02  .4476E+04 -.2477E+02   .9853401  .1692956  .0210662
T 1558  9 .7925240E+07   2678690E-02  .4660E+04 -.3792E+01   .9869168  .1605893 -.0143613
T 1559  9 .8008810E+07   2684999E-02  .4633E+04 -.2411E+03   .9842771  .1757017 -.0180974
T 1560  9 .7976903E+07   2682127E-02  .4732E+04 -.1102E+03   .9837250  .1794604 -.0088953
T 1561  9 .7931796E+07   2660743E-02  .4583E+04 -.8490E+03   .9851740  .1676063 -.0366101
T 1562  9 .7983990E+07   2681478E-02  .4774E+04  .1443E+03   .9868540  .1613362  .0094715
T 1563  9 .7880262E+07   2678226E-02  .4585E+04  .3430E+03   .9857402  .1660847  .0270583
T 1564  9 .7898755E+07   2668528E-02  .4621E+04 -.3360E+03   .9865592  .1608083 -.0290107
T 1565  9 .7827350E+07   2666833E-02  .4626E+04 -.1349E+03   .9859698  .1666970 -.0086928
T 1566  9 .7906112E+07   2681656E-02  .4659E+04  .2716E+03   .9860772  .1658858  .0115658
T 1567  9 .7919635E+07   2682387E-02  .4642E+04  .2535E+03   .9859483  .1669116  .0068160
T 1568  9 .7988703E+07   2670269E-02  .4849E+04  .4250E+03   .9843374  .1735024  .0312553
T 1569  9 .7827260E+07   2686227E-02  .4859E+04 -.1455E+03   .9836813  .1794138 -.0134814
T 1570  9 .7860903E+07   2674650E-02  .5177E+04 -.6919E+03   .9809962  .1926503 -.0230728
T 1571  9 .7932552E+07   2681812E-02  .5062E+04 -.9683E+01   .9828431  .1843860 -.0046161
T 1572  9 .7954495E+07   2675159E-02  .4391E+04  .3236E+03   .9860122  .1664051  .0094535
T 1573  9 .8061221E+07   2683327E-02  .4288E+04  .2039E+03   .9883959  .1508124  .0181440
T 1574  9 .8017246E+07   2679045E-02  .4990E+04 -.2746E+03   .9828687  .1834540 -.0177152
T 1575  9 .7877633E+07   2680040E-02  .5115E+04 -.2834E+03   .9775304  .2087461 -.0293140
T 1576  9 .8023809E+07   2666629E-02  .4826E+04 -.1358E+03   .9829601  .1831990 -.0150834
T 1577  9 .8016441E+07   2682427E-02  .4855E+04  .1321E+03   .9839758  .1778659  .0124659
T 1578  9 .7977195E+07   2665393E-02  .4662E+04  .1998E+02   .9827410  .1846338  .0114225
T 1579  9 .7966396E+07   2664726E-02  .4667E+04  .9426E+02   .9874684  .1577620  .0041597
T 1580  9 .8062668E+07   2663090E-02  .4506E+04 -.1096E+03   .9911926  .1321368  .0087827
T 1581  9 .7974956E+07   2666554E-02  .4691E+04  .3560E+03   .9858326  .1676717  .0044962
T 1582  9 .7918625E+07   2685944E-02  .4739E+04  .3632E+03   .9839317  .1758332  .0310017
T 1583  9 .7896121E+07   2686194E-02  .4790E+04 -.2156E+03   .9828304  .1829867 -.0236681
T 1584  9 .7896016E+07   2685952E-02  .4818E+04 -.1071E+03   .9812071  .1921733 -.0173779
T 1585  9 .7996106E+07   2673752E-02  .4726E+04 -.4926E+03   .9820598  .1870241 -.0240961
T 1586  9 .7923596E+07   2677879E-02  .4585E+04 -.3071E+03   .9851769  .1706268 -.0176906
T 1587  9 .8028871E+07   2677660E-02  .4479E+04 -.5355E+03   .9876346  .1554036 -.0206780
T 1588  9 .8002881E+07   2685101E-02  .4545E+04  .7250E+02   .9887323  .1493119  .0106980
T 1589  9 .7920236E+07   2685691E-02  .4505E+04  .1075E+03   .9884072  .1512702 -.0129798
T 1590  9 .7954654E+07   2686644E-02  .4947E+04 -.1725E+03   .9782777  .2072983  .0003356
T 1591  9 .8014501E+07   2668168E-02  .4665E+04 -.1013E+03   .9845667  .1740435 -.0183630
T 1592  9 .7924453E+07   2675634E-02  .4485E+04 -.4054E+03   .9843230  .1748262 -.0233247
T 1593  9 .7967864E+07   2668493E-02  .4634E+04 -.3850E+03   .9928341  .1158866 -.0291659
T 1594  9 .7896820E+07   2668690E-02  .4900E+04  .6007E+01   .9814920  .1911167 -.0121583
T 1595  9 .7815403E+07   2673159E-02  .4861E+04 -.1370E+03   .9841353  .1769155 -.0133687
T 1596  9 .7918725E+07   2661477E-02  .4956E+04  .2955E+03   .9823311  .1867521  .0122189
T 1597  9 .7987802E+07   2674595E-02  .4657E+04 -.1970E+03   .9834267  .1805761 -.0162535
T 1598  9 .7762488E+07   2676622E-02  .1653E+04  .8168E+03   .9985125  .0441103  .0320466
T 1599  9 .7943327E+07   2666224E-02  .4865E+04 -.2561E+02   .9822211  .1875349  .0085054
T 1600  9 .7912171E+07   2665329E-02  .4673E+04  .1055E+03   .9842762  .1763617  .0098403
T 1601  9 .7950377E+07   2667127E-02  .4697E+04  .1257E+03   .9847087  .1698685  .0386446
T 1602  9 .8091561E+07   2660784E-02  .4224E+04  .7479E+02   .9886481  .1499876  .0088704
T 1603  9 .7870495E+07   2683339E-02  .4390E+04 -.1121E+03   .9870207  .1599364 -.0145064
T 1604  9 .7998095E+07   2672617E-02  .4862E+04 -.4691E+03   .9835807  .1778791 -.0304642
T 1605  9 .8006204E+07   2661257E-02  .4637E+04 -.9605E+02   .9841997  .1738471 -.0335880
T 1606  9 .8025517E+07   2673076E-02  .4477E+04  .7406E+02   .9875022  .1575540  .0040157
T 1607  9 .7949850E+07   2663417E-02  .4273E+04 -.8220E+02   .9869710  .1607129 -.0077242
T 1608  9 .7761506E+07   2678747E-02  .4754E+04  .4619E+03   .9825778  .1845200  .0222090
T 1609  9 .7898993E+07   2681436E-02  .4750E+04 -.1642E+03   .9878521  .1553937  .0009884
T 1610  9 .7901324E+07   2676715E-02  .4835E+04  .7407E+01   .9834494  .1811098 -.0051433
T 1611  9 .8022088E+07   2682144E-02  .4795E+04  .9610E+02   .9802251  .1976806 -.0090041
T 1612  9 .7988866E+07   2680545E-02  .4774E+04  .4341E+03   .9842417  .1766743  .0073869
T 1613  9 .7956705E+07   2667706E-02  .4945E+04 -.1967E+03   .9818388  .1892084 -.0138823
T 1614  9 .7939435E+07   2678372E-02  .5152E+04 -.1749E+03   .9801217  .1974212 -.0196575
T 1615  9 .7996101E+07   2666051E-02  .4758E+04 -.8479E+02   .9828822  .1833086 -.0184510
T 1616  9 .7915886E+07   2673947E-02  .4728E+04  .3404E+03   .9828605  .1831319  .0211663
T 1617  9 .7891965E+07   2665644E-02  .5022E+04  .4293E+03   .9815322  .1911756  .0068111
T 1618  9 .7896360E+07   2687097E-02  .4723E+04  .3707E+03   .9837885  .1776771  .0243125
T 1619  9 .8023455E+07   2660724E-02  .4472E+04 -.2881E+03   .9863384  .1637743 -.0177350
T 1620  9 .8002968E+07   2666743E-02  .4629E+04 -.4236E+03   .9861746  .1643099 -.0214934
T 1621  9 .8037818E+07   2677075E-02  .4547E+04  .1391E+03   .9884193  .1516079 -.0065065
T 1622  9 .7941239E+07   2660339E-02  .4353E+04 -.1540E+03   .9873942  .1577014 -.0135278
T 1623  9 .8059872E+07   2667702E-02  .4512E+04 -.4678E+02   .9883508  .1521079 -.0050858
T 1624  9 .7962003E+07   2682519E-02  .4972E+04  .3178E+03   .9827909  .1819780  .0317176
T 1625  9 .8000978E+07   2670055E-02  .4391E+04  .3847E+03   .9875911  .1565122  .0129535
T 1626  9 .7922721E+07   2686908E-02  .4929E+04  .1318E+03   .9844413  .1748560  .0173397
T 1627  9 .7839186E+07   2667557E-02  .4513E+04  .3564E+03   .9873552  .1551165  .0326887
T 1628  9 .7878173E+07   2680206E-02  .4868E+04 -.9804E+02   .9827490  .1847504 -.0084694
T 1629  9 .7979868E+07   2671097E-02  .5012E+04  .3457E+02   .9857469  .1682284 -.0014810
T 1630  9 .7979318E+07   2679348E-02  .4760E+04 -.2858E+03   .9825638  .1848946 -.0195555
T 1631  9 .8010007E+07   2660725E-02  .4811E+04 -.1475E+02   .9850271  .1721991 -.0083172
T 1632  9 .7981575E+07   2664319E-02  .4344E+04 -.3696E+03   .9864223  .1637350 -.0127197
T 1633  9 .7924633E+07   2684799E-02  .4587E+04  .1811E+03   .9864722  .1629605  .0177883
T 1634  9 .8011519E+07   2678626E-02  .5090E+04  .6407E+01   .9812683  .1925648  .0055991
T 1635  9 .7985897E+07   2665959E-02  .4833E+04 -.1599E+03   .9838648  .1787808 -.0068966
T 1636  9 .7882660E+07   2679018E-02  .5271E+04 -.5222E+02   .9787337  .2051224 -.0022543
T 1637  9 .7932748E+07   2676078E-02  .4263E+04 -.4890E+03   .9887952  .1476976 -.0216662
T 1638  9 .7997139E+07   2664469E-02  .4710E+04 -.9091E+02   .9829784  .1837207  .0003655
T 1639  9 .7925890E+07   2686959E-02  .4570E+04 -.2963E+03   .9844102  .1758828 -.0013106
T 1640  9 .7846562E+07   2660409E-02  .5315E+04  .2541E+03   .9792285  .1992745  .0374323
T 1641  9 .7805733E+07   2686766E-02  .4720E+04 -.2297E+03   .9858637  .1664229 -.0193955
T 1642  9 .7887047E+07   2677074E-02  .5580E+04  .2927E+03   .9682905  .2494517  .0136856
T 1643  9 .7999999E+07   2678925E-02  .4858E+04 -.1191E+03   .9797079  .1987493 -.0259049
T 1644  9 .8098148E+07   2674725E-02  .4720E+04  .4634E+01   .9853001  .1706081 -.0087465
T 1645  9 .7980247E+07   2663756E-02  .5152E+04  .3427E+03   .9793955  .2019291  .0030234
T 1646  9 .7832547E+07   2677645E-02  .5188E+04  .2373E+03   .9820989  .1873462  .0195742
T 1647  9 .7882321E+07   2660745E-02  .4437E+04  .2686E+03   .9868216  .1606187  .0196131
T 1648  9 .8068214E+07   2664306E-02  .4728E+04 -.1096E+03   .9859201  .1672169 -.0000683
T 1649  9 .7968802E+07   2665342E-02  .4726E+04  .1355E+03   .9824196  .1864544  .0093003
T 1650  9 .7935002E+07   2662874E-02  .4692E+04  .3242E+03   .9849432  .1719146  .0182278
T 1651  9 .7921230E+07   2663488E-02  .4902E+04  .8766E+02   .9850343  .1722792 -.0052288
T 1652  9 .7913044E+07   2670669E-02  .4889E+04  .7296E+03   .9805448  .1882757  .0555356
T 1653  9 .7801510E+07   2679412E-02  .4562E+04 -.1579E+04   .9811287  .1769869 -.0778600
T 1654  9 .7896785E+07   2684754E-02  .4667E+04 -.2438E+03   .9834952  .1805959 -.0110579
T 1655  9 .8029900E+07   2667600E-02  .4507E+04  .7021E+02   .9887556  .1495194  .0024987
T 1656  9 .7879432E+07   2676200E-02  .4848E+04 -.5458E+03   .9870790  .1602070  .0029738
T 1657  9 .7922787E+07   2672929E-02  .4631E+04  .1645E+03   .9856268  .1683888  .0135997
T 1658  9 .7863800E+07   2668234E-02  .4718E+04 -.9841E+02   .9856347  .1679277 -.0180121
T 1659  9 .7834554E+07   2675940E-02  .5241E+04  .5300E+03   .9805412  .1939610  .0302990
T 1660  9 .7947476E+07   2681260E-02  .4686E+04  .1935E+03   .9841597  .1764356  .0173247
T 1661  9 .7984527E+07   2660789E-02  .4826E+04  .1531E+03   .9816771  .1904865  .0049939
T 1662  9 .7826827E+07   2661148E-02  .4398E+04  .3726E+03   .9872230  .1581301  .0196374
T 1663  9 .7886552E+07   2669676E-02  .4549E+04 -.1073E+03   .9868123  .1603075 -.0224254
T 1664  9 .7996856E+07   2667851E-02  .4806E+04 -.2704E+03   .9854398  .1681638 -.0250879
T 1665  9 .7878913E+07   2681752E-02  .5216E+04  .4067E+03   .9762974  .2130446  .0381483
T 1666  9 .7792346E+07   2686148E-02  .4486E+04 -.1869E+03   .9849365  .1702510 -.0302445
T 1667  9 .7857396E+07   2682941E-02  .4684E+04  .1419E+02   .9871035  .1598003 -.0095121
T 1668  9 .7879158E+07   2683683E-02  .4993E+04 -.1502E+03   .9826650  .1851740 -.0089458
T 1669  9 .7867360E+07   2685960E-02  .4926E+04 -.2851E+03   .9825488  .1859298 -.0052896
T 1670  9 .7991028E+07   2676370E-02  .4745E+04  .1532E+03   .9840756  .1775531  .0083724
T 1671  9 .7889655E+07   2678368E-02  .4450E+04  .2657E+02   .9868401  .1615238  .0075306
T 1672  9 .7837975E+07   2662743E-02  .4702E+04  .1054E+04   .9769590  .1275456  .1711232
T 1673  9 .7977952E+07   2673787E-02  .5010E+04  .2809E+03   .9811272  .1907249  .0318347
T 1674  9 .8129750E+07   2662759E-02  .4629E+04  .2738E+03   .9852743  .1709139 -.0048002
T 1675  9 .8033829E+07   2668242E-02  .5412E+04 -.4331E+01   .9736962  .2278231  .0035195
T 1676  9 .7735619E+07   2678180E-02  .6100E+04  .1067E+04   .9578606  .2781613  .0716197
T 1677  9 .7728573E+07   2674088E-02  .5213E+04 -.1421E+03   .9285011  .3662999 -.0609108
T 1678  9 .7763374E+07   2660505E-02  .5401E+04  .3107E+02   .9677847  .2505785 -.0245587
T 1679  9 .7864686E+07   2676234E-02  .4534E+04  .1926E+03   .9877664  .1559107 -.0030729
T 1680  9 .7958586E+07   2677608E-02  .4618E+04 -.1388E+03   .9856967  .1684152 -.0061987
T 1681  9 .7889359E+07   2660619E-02  .4309E+04 -.2145E+03   .9888570  .1471745 -.0223950
T 1682  9 .7725316E+07   2681663E-02  .6035E+04  .2342E+03   .9685667  .2478684  .0209703
T 1683  9 .7963132E+07   2677289E-02  .4811E+04  .2271E+03   .9839460  .1784470  .0026441
T 1684  9 .7941888E+07   2663812E-02  .4713E+04  .1980E+03   .9837982  .1780682  .0208058
T 1685  9 .7809127E+07   2670039E-02  .4702E+04  .4672E+02   .9833840  .1815350 -.0009679
T 1686  9 .7856855E+07   2670987E-02  .4904E+04 -.6243E+02   .9822101  .1877832  .0008455
T 1687  9 .7834511E+07   2684950E-02  .4713E+04 -.1117E+03   .9849570  .1725585 -.0091228
T 1688  9 .7905916E+07   2660147E-02  .5036E+04  .4047E+03   .9784035  .2050225  .0263118
T 1689  9 .7934026E+07   2687151E-02  .4570E+04  .4726E+02   .9860897  .1658207  .0114301
T 1690  9 .8030246E+07   2663098E-02  .4632E+04  .1585E+03   .9857530  .1680879  .0061189
T 1691  9 .7827802E+07   2680306E-02  .4651E+04  .1804E+03   .9860235  .1632258 -.0333906
T 1692  9 .7932703E+07   2681112E-02  .4712E+04  .1818E+03   .9833957  .1808170  .0154293
T 1693  9 .7992615E+07   2678013E-02  .5275E+04 -.2877E+02   .9754339  .2202444  .0045982
T 1694  9 .8068259E+07   2661771E-02  .4800E+04  .5987E+02   .9848648  .1733201  .0012112
T 1695  9 .7947773E+07   2663618E-02  .4723E+04 -.2594E+03   .9832489  .1816996 -.0143789
T 1696  9 .7953942E+07   2680065E-02  .4708E+04  .1479E+03   .9837964  .1784264  .0175705
T 1697  9 .7869497E+07   2675309E-02  .4608E+04 -.3062E+03   .9846542  .1722671 -.0279317
T 1698  9 .7947214E+07   2672250E-02  .4622E+04 -.1836E+03   .9857024  .1675052 -.0182398
T 1699  9 .7909278E+07   2673113E-02  .5672E+04  .1842E+03   .9759362  .2178801  .0087586
T 1700  9 .7900609E+07   2672241E-02  .4734E+04  .1453E+03   .9843459  .1754247  .0170119
T 1701  9 .7888967E+07   2686617E-02  .4792E+04  .9032E+02   .9846312  .1744312  .0086717
T 1702  9 .7825429E+07   2664221E-02  .4331E+04  .1663E+04   .9840263  .1667413  .0623670
T 1703  9 .7946625E+07   2679223E-02  .4366E+04 -.3374E+03   .9886455  .1501982 -.0045456
T 1704  9 .7853604E+07   2685517E-02  .5381E+04  .5481E+02   .9812010  .1929691  .0027397
T 1705  9 .7925734E+07   2682557E-02  .4869E+04  .5336E+02   .9865865  .1625695 -.0147737
T 1706  9 .7821699E+07   2679941E-02  .5052E+04 -.9579E+02   .9813925  .1919723 -.0039167
T 1707  9 .7983172E+07   2676858E-02  .4919E+04  .1479E+03   .9836532  .1780624  .0268345
T 1708  9 .8021449E+07   2685133E-02  .4581E+04  .8324E+02   .9864200  .1638523  .0113171
T 1709  9 .8003359E+07   2682763E-02  .4787E+04  .5356E+02   .9837978  .1789020 -.0116634
T 1710  9 .7815023E+07   2679150E-02  .4648E+04  .1196E+03   .9851414  .1710053  .0159222
T 1711  9 .7852899E+07   2662621E-02  .5300E+04  .2195E+03   .9797841  .1988155  .0222619
T 1712  9 .7925654E+07   2660098E-02  .4808E+04 -.8303E+02   .9878354  .1548416 -.0143293
T 1713  9 .7920489E+07   2680923E-02  .4926E+04  .4014E+02   .9872900  .1569105  .0252508
T 1714  9 .7858629E+07   2679263E-02  .4861E+04  .1189E+03   .9832826  .1819705 -.0064790
T 1715  9 .7949266E+07   2664625E-02  .4875E+04  .2672E+03   .9843917  .1759808  .0019504
T 1716  9 .7994321E+07   2683908E-02  .5479E+04 -.2422E+03   .9768863  .2134787 -.0109545
T 1717  9 .7945631E+07   2679241E-02  .4573E+04  .4735E+03   .9859650  .1641033  .0307119
T 1718  9 .7893072E+07   2660182E-02  .4436E+04  .9718E+02   .9863658  .1643329  .0087840
T 1719  9 .7960987E+07   2684066E-02  .4150E+04  .1389E+03   .9916586  .1285529 -.0093425
T 1720  9 .8009938E+07   2680817E-02  .4767E+04  .4213E+03   .9835249  .1761818  .0404817
T 1721  9 .7921536E+07   2665432E-02  .4367E+04 -.1072E+03   .9878954  .1550747 -.0038010
T 1722  9 .7806946E+07   2685218E-02  .5745E+04 -.2184E+03   .9709912  .2368501 -.0328351
T 1723  9 .7969174E+07   2672746E-02  .4583E+04  .1834E+03   .9905535  .1343826  .0272960
T 1724  9 .7885223E+07   2674281E-02  .4643E+04  .2146E+03   .9830056  .1821147  .0231126
T 1725  9 .7880042E+07   2676487E-02  .4772E+04  .2415E+03   .9860399  .1641038  .0281990
T 1726  9 .7954909E+07   2682930E-02  .4672E+04 -.1564E+03   .9856094  .1683721 -.0149952
T 1727  9 .7851001E+07   2673633E-02  .4379E+04 -.1934E+03   .9853275  .1706741 -.0001202
T 1728  9 .7944671E+07   2674918E-02  .4513E+04  .2896E+03   .9864091  .1622945  .0256434
T 1729  9 .7846607E+07   2684685E-02  .4724E+04 -.2559E+03   .9878276  .1545706 -.0174511
T 1730  9 .7775161E+07   2669903E-02  .5734E+04 -.3016E+02   .9817627  .1890998  .0195756
T 1731  9 .7919787E+07   2683100E-02  .4656E+04 -.4003E+03   .9843363  .1761522 -.0072475
T 1732  9 .7869132E+07   2683932E-02  .4736E+04  .6669E+02   .9865628  .1633783  .0011433
T 1733  9 .7904936E+07   2683615E-02  .4439E+04  .8394E+02   .9879436  .1544776 -.0102078
T 1734  9 .7923962E+07   2661938E-02  .4407E+04 -.2410E+03   .9846634  .1705921 -.0365551
T 1735  9 .7886252E+07   2666990E-02  .4425E+04  .1366E+03   .9880086  .1534441  .0171455
T 1736  9 .7919265E+07   2672438E-02  .4968E+04 -.1103E+03   .9815418  .1906454 -.0151696
T 1737  9 .7853786E+07   2680137E-02  .4826E+04 -.1127E+03   .9850508  .1721950  .0048832
T 1738  9 .7983826E+07   2684350E-02  .4352E+04  .3255E+03   .9833880  .1812157  .0104343
T 1739  9 .7954358E+07   2662105E-02  .4939E+04  .8331E+01   .9807732  .1938723  .0223045
T 1740  9 .7984180E+07   2666929E-02  .4694E+04  .4334E+02   .9852246  .1712121  .0043405
T 1741  9 .7964030E+07   2682434E-02  .4772E+04 -.3598E+03   .9846755  .1702659 -.0377315
T 1742  9 .7962020E+07   2671327E-02  .4534E+04  .1370E+03   .9856631  .1686948 -.0032152
T 1743  9 .7931770E+07   2665425E-02  .4577E+04 -.4554E+03   .9884214  .1492191 -.0275109
T 1744  9 .7947460E+07   2673277E-02  .5201E+04 -.1753E+03   .9769184  .2131353 -.0142746
T 1745  9 .8023064E+07   2678013E-02  .4374E+04 -.2954E+02   .9879352  .1548666 -.0005823
T 1746  9 .8035781E+07   2664506E-02  .4716E+04 -.2968E+03   .9838435  .1785256 -.0134388
T 1747  9 .7904363E+07   2661965E-02  .4776E+04 -.1620E+03   .9825708  .1858860 -.0010367
T 1748  9 .7919474E+07   2676442E-02  .4846E+04 -.3425E+03   .9838238  .1775145 -.0240698
T 1749  9 .8044468E+07   2677881E-02  .4825E+04  .1862E+03   .9833746  .1815844  .0012277
T 1750  9 .7978047E+07   2661940E-02  .4862E+04 -.1646E+02   .9844633  .1755402 -.0042063
T 1751  9 .7840893E+07   2668647E-02  .4838E+04 -.1423E+03   .9846529  .1740671 -.0126190
T 1752  9 .7994715E+07   2675602E-02  .4642E+04 -.1211E+02   .9857889  .1678433  .0069884
T 1753  9 .7992144E+07   2664639E-02  .4877E+04 -.7111E+02   .9827638  .1848055 -.0047197
T 1754  9 .8049544E+07   2674132E-02  .4211E+04 -.1107E+03   .9886082  .1503438  .0071073
T 1755  9 .7969898E+07   2677036E-02  .4645E+04  .1433E+03   .9855267  .1677128  .0246907
T 1756  9 .7937769E+07   2660664E-02  .4907E+04 -.2718E+03   .9796870  .1995424 -.0199058
T 1757  9 .7931449E+07   2679707E-02  .5201E+04  .1650E+03   .9806214  .1957644 -.0076185
T 1758  9 .8017565E+07   2663432E-02  .4544E+04  .3269E+03   .9879566  .1533178  .0208649
T 1759  9 .7982616E+07   2662374E-02  .4858E+04 -.2223E+03   .9846467  .1741066 -.0125585
T 1760  9 .7866847E+07   2668970E-02  .4763E+04  .8703E+01   .9828106  .1846064  .0019556
T 1761  9 .8007534E+07   2661663E-02  .4582E+04  .2818E+03   .9833278  .1816139  .0090973
T 1762  9 .7955524E+07   2680434E-02  .4380E+04  .1563E+03   .9895383  .1439939  .0089277
