============================== SRIM-2003.26 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.  NOTE: Use hotkey  C  for details.=
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  F(13.7 MeV) ==> Graphite (carbon)( 2.13 um) ==============
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 1424  9 .8189361E+07   2144211E-02  .2078E+04 -.5945E+02   .9945945  .1033126 -.0104034
T 1425  9 .8214859E+07   2136143E-02  .1991E+04 -.1417E+03   .9948177  .1002998 -.0166655
T 1426  9 .8322910E+07   2149041E-02  .1832E+04 -.4336E+02   .9969588  .0779125  .0016839
T 1427  9 .8192626E+07   2144412E-02  .1463E+04  .1425E+03   .9974412  .0714800 -.0013062
T 1428  9 .8248620E+07   2149565E-02  .1756E+04  .1210E+03   .9966159  .0804871  .0166923
T 1429  9 .8212126E+07   2142820E-02  .1572E+04  .1761E+03   .9978913  .0619692  .0193073
T 1430  9 .8327788E+07   2143427E-02  .1924E+04 -.7314E+02   .9958619  .0907246 -.0053093
T 1431  9 .8191175E+07   2142752E-02  .1838E+04  .5588E+01   .9965449  .0826458  .0082459
T 1432  9 .8211919E+07   2146829E-02  .1697E+04  .9104E+02   .9969990  .0761954  .0136835
T 1433  9 .8263067E+07   2136696E-02  .1711E+04  .1938E+02   .9969613  .0778979 -.0001964
T 1434  9 .8144870E+07   2145005E-02  .1886E+04  .2209E+02   .9961501  .0873744  .0071169
T 1435  9 .8260576E+07   2142718E-02  .1923E+04 -.6215E+01   .9957571  .0918496  .0056160
T 1436  9 .8168894E+07   2148946E-02  .1842E+04  .7713E+02   .9954268  .0954812  .0029620
T 1437  9 .8268196E+07   2149988E-02  .1886E+04 -.1621E+02   .9958490  .0909533 -.0034926
T 1438  9 .8289188E+07   2137696E-02  .1893E+04  .3220E+00   .9965053  .0835193 -.0012831
T 1439  9 .8255216E+07   2137823E-02  .1796E+04 -.1536E+02   .9967426  .0806421  .0009986
T 1440  9 .8215558E+07   2141412E-02  .1860E+04  .2258E+03   .9958364  .0907773  .0083271
T 1441  9 .8349832E+07   2139904E-02  .1797E+04 -.4166E+03   .9957395  .0868439 -.0310003
T 1442  9 .8175968E+07   2147074E-02  .1803E+04 -.4609E+02   .9968690  .0788472 -.0059413
T 1443  9 .8263392E+07   2138660E-02  .1811E+04 -.1698E+03   .9961566  .0865568 -.0134183
T 1444  9 .8174518E+07   2147924E-02  .2003E+04 -.2925E+02   .9946703  .1026073 -.0101340
T 1445  9 .8301398E+07   2141331E-02  .1840E+04  .1230E+03   .9966035  .0818176  .0093464
T 1446  9 .8327520E+07   2138968E-02  .1847E+04  .1081E+03   .9953727  .0952525  .0126538
T 1447  9 .8149985E+07   2149130E-02  .1840E+04  .1671E+02   .9962631  .0858990  .0090078
T 1448  9 .8228713E+07   2145509E-02  .1703E+04  .5909E+02   .9969919  .0773873  .0042819
T 1449  9 .8347247E+07   2151723E-02  .1956E+04 -.2877E+02   .9952196  .0970459 -.0109602
T 1450  9 .8157344E+07   2143710E-02  .1864E+04 -.1572E+02   .9968814  .0788651  .0027826
T 1451  9 .8240139E+07   2149909E-02  .1897E+04  .1055E+03   .9963296  .0849085  .0108566
T 1452  9 .8166073E+07   2146976E-02  .1931E+04 -.3571E+02   .9950991  .0988515 -.0025002
T 1453  9 .8214187E+07   2144349E-02  .2033E+04  .2034E+03   .9937620  .1075247  .0295905
T 1454  9 .8255285E+07   2148019E-02  .1756E+04 -.2392E+02   .9963216  .0856652 -.0021959
T 1455  9 .8206971E+07   2142540E-02  .1833E+04 -.4982E+02   .9963199  .0846830 -.0132440
T 1456  9 .8287604E+07   2146055E-02  .1884E+04  .3560E+02   .9960286  .0890299 -.0008779
T 1457  9 .8262468E+07   2145383E-02  .1819E+04 -.9219E+02   .9968277  .0790652 -.0091255
T 1458  9 .8283204E+07   2142284E-02  .1858E+04  .5358E+02   .9962010  .0869368  .0050623
T 1459  9 .8337831E+07   2142031E-02  .1832E+04 -.2329E+03   .9961487  .0841841 -.0245119
T 1460  9 .8405872E+07   2146630E-02  .1749E+04 -.5917E+01   .9979744  .0633106 -.0062317
T 1461  9 .8292303E+07   2141484E-02  .1607E+04  .1139E+03   .9972753  .0733736  .0076386
T 1462  9 .8251712E+07   2141625E-02  .1800E+04  .1758E+03   .9964126  .0840497  .0098731
T 1463  9 .8350523E+07   2143766E-02  .1812E+04 -.2338E+02   .9964115  .0844683 -.0054101
T 1464  9 .8322928E+07   2137924E-02  .1750E+04  .1327E+02   .9972155  .0744866  .0036088
T 1465  9 .8335768E+07   2139462E-02  .1917E+04 -.4184E+02   .9957142  .0924538  .0023497
T 1466  9 .8234070E+07   2149786E-02  .1810E+04 -.8604E+02   .9974228  .0716197 -.0042971
T 1467  9 .8174436E+07   2136026E-02  .1839E+04  .2086E+01   .9961862  .0870407 -.0060870
T 1468  9 .8243828E+07   2149280E-02  .1689E+04 -.1678E+03   .9967051  .0793447 -.0168336
T 1469  9 .8267851E+07   2138722E-02  .1990E+04 -.1281E+02   .9956429  .0930449 -.0061564
T 1470  9 .8251811E+07   2131074E-02  .1887E+04  .2395E+02   .9964009  .0847345  .0022929
T 1471  9 .8205678E+07   2141582E-02  .1975E+04  .4968E+01   .9962043  .0867385  .0073070
T 1472  9 .8240760E+07   2138468E-02  .1877E+04 -.4462E+02   .9957195  .0922483  .0057341
T 1473  9 .8275148E+07   2137943E-02  .1848E+04  .1502E+03   .9964137  .0829817  .0165487
T 1474  9 .8339989E+07   2137921E-02  .1939E+04 -.1843E+03   .9951302  .0973382 -.0155289
T 1475  9 .8216336E+07   2148412E-02  .2008E+04 -.4747E+02   .9952454  .0972560 -.0052736
T 1476  9 .8192178E+07   2136234E-02  .1647E+04  .1862E+03   .9977313  .0672760  .0024816
T 1477  9 .8274304E+07   2136557E-02  .1965E+04  .9264E+01   .9954859  .0949091 -.0003876
T 1478  9 .8312209E+07   2148662E-02  .1778E+04 -.1596E+02   .9970187  .0769894  .0051371
T 1479  9 .8188944E+07   2151246E-02  .1668E+04 -.3288E+02   .9970150  .0770404 -.0050943
T 1480  9 .8275559E+07   2146306E-02  .1856E+04 -.1440E+03   .9963352  .0844070 -.0138444
T 1481  9 .8339562E+07   2142846E-02  .2020E+04  .4732E+02   .9945633  .1038579  .0075781
T 1482  9 .8290681E+07   2146202E-02  .1793E+04  .4189E+02   .9969925  .0773521  .0047653
T 1483  9 .8171092E+07   2143037E-02  .1852E+04  .7931E+02   .9962730  .0862204  .0024808
T 1484  9 .8237713E+07   2139340E-02  .1821E+04  .1242E+03   .9953799  .0956639  .0081995
T 1485  9 .8288642E+07   2144867E-02  .1780E+04  .7286E+01   .9970505  .0766585 -.0037173
T 1486  9 .8166615E+07   2136458E-02  .1994E+04 -.1869E+03   .9953418  .0949664 -.0166183
T 1487  9 .8280833E+07   2146696E-02  .2026E+04 -.1406E+03   .9953204  .0962872 -.0081239
T 1488  9 .8244658E+07   2137166E-02  .2051E+04 -.1232E+03   .9943741  .1056321 -.0078765
T 1489  9 .8150144E+07   2140871E-02  .1837E+04  .7581E+03   .9946478  .0967157  .0363573
T 1490  9 .8246272E+07   2137216E-02  .1914E+04 -.2970E+02   .9960013  .0893326 -.0010212
T 1491  9 .8227371E+07   2139312E-02  .1836E+04  .1023E+03   .9964868  .0826722  .0133908
T 1492  9 .8372285E+07   2145874E-02  .1799E+04  .1068E+02   .9960171  .0890803 -.0038181
T 1493  9 .8251760E+07   2138108E-02  .1641E+04  .1426E+03   .9972367  .0736243  .0099196
T 1494  9 .8265149E+07   2139445E-02  .1814E+04  .1440E+03   .9960531  .0858311  .0226117
T 1495  9 .8248144E+07   2139544E-02  .1807E+04 -.1784E+03   .9965329  .0828817 -.0072618
T 1496  9 .8356252E+07   2137658E-02  .1769E+04 -.4139E+02   .9961162  .0880467  .0004714
T 1497  9 .8313739E+07   2137355E-02  .1800E+04  .1243E+03   .9966281  .0820310  .0018294
T 1498  9 .8167225E+07   2147808E-02  .2290E+04  .4818E+02   .9939995  .1093728 -.0015995
T 1499  9 .8303018E+07   2131046E-02  .1433E+04 -.2160E+03   .9985713  .0507501 -.0167286
T 1500  9 .8258293E+07   2137126E-02  .1821E+04 -.1224E+03   .9962772  .0851368 -.0135462
T 1501  9 .8197710E+07   2150029E-02  .1935E+04  .1884E+02   .9959999  .0892642  .0040011
T 1502  9 .8259057E+07   2145037E-02  .2003E+04 -.1357E+02   .9946159  .1033418 -.0077221
T 1503  9 .8200311E+07   2136513E-02  .1854E+04  .9363E+01   .9965102  .0834337  .0024985
T 1504  9 .8203423E+07   2145767E-02  .1954E+04 -.4317E+02   .9948975  .1006713 -.0066478
T 1505  9 .8245879E+07   2137768E-02  .1803E+04 -.8226E+02   .9965373  .0830670 -.0036526
T 1506  9 .8193494E+07   2150413E-02  .1734E+04  .2232E+02   .9976464  .0681197 -.0078296
T 1507  9 .8320266E+07   2137858E-02  .1995E+04  .1594E+03   .9957626  .0916394  .0076836
T 1508  9 .8175573E+07   2148332E-02  .1903E+04 -.9235E+01   .9959792  .0892125  .0081630
T 1509  9 .8271584E+07   2141691E-02  .1755E+04 -.6563E+02   .9973727  .0719182  .0086821
T 1510  9 .8177665E+07   2145712E-02  .1987E+04 -.3227E+02   .9960250  .0889125 -.0053608
T 1511  9 .8263271E+07   2141987E-02  .1793E+04  .2962E+02   .9971666  .0752177 -.0010266
T 1512  9 .8203901E+07   2147095E-02  .1974E+04 -.1423E+03   .9956468  .0925712 -.0108636
T 1513  9 .8275901E+07   2137801E-02  .1742E+04 -.1238E+03   .9974925  .0705137 -.0060411
T 1514  9 .8232987E+07   2139095E-02  .1899E+04 -.2944E+01   .9960771  .0884771  .0015086
T 1515  9 .8186199E+07   2144318E-02  .1899E+04  .1078E+03   .9958855  .0899354  .0111217
T 1516  9 .8296779E+07   2144196E-02  .1679E+04  .8394E+02   .9966644  .0815561  .0029386
T 1517  9 .8225051E+07   2140793E-02  .1880E+04  .7082E+00   .9968114  .0797445 -.0028053
T 1518  9 .8230685E+07   2141043E-02  .1820E+04  .6507E+02   .9966336  .0818859 -.0040232
T 1519  9 .8323006E+07   2138107E-02  .1821E+04 -.7095E+02   .9966321  .0819894 -.0015052
T 1520  9 .8277430E+07   2140908E-02  .1802E+04  .1233E+03   .9964305  .0834267  .0128936
T 1521  9 .8245973E+07   2131457E-02  .1651E+04 -.3016E+01   .9976822  .0679154 -.0042082
T 1522  9 .8323172E+07   2140519E-02  .1813E+04 -.1782E+02   .9960805  .0869454  .0162531
T 1523  9 .8139618E+07   2143276E-02  .1652E+04  .1131E+03   .9977566  .0657360  .0126711
T 1524  9 .8203058E+07   2141768E-02  .1835E+04 -.2085E+03   .9960104  .0889552 -.0070942
T 1525  9 .8222222E+07   2147559E-02  .1814E+04  .7127E+02   .9966507  .0816912  .0037411
T 1526  9 .8203699E+07   2149857E-02  .1886E+04  .2817E+02   .9967275  .0805601  .0066572
T 1527  9 .8153970E+07   2139859E-02  .2195E+04  .1497E+03   .9872300  .1479153  .0591439
T 1528  9 .8361422E+07   2141936E-02  .1741E+04  .3131E+03   .9967693  .0774078  .0214219
T 1529  9 .8343849E+07   2140617E-02  .1829E+04  .3015E+01   .9966789  .0814117  .0018327
T 1530  9 .8253472E+07   2137784E-02  .1996E+04 -.3378E+02   .9950020  .0998050 -.0031577
T 1531  9 .8281972E+07   2130034E-02  .1659E+04  .1190E+03   .9974445  .0686321  .0198505
T 1532  9 .8322505E+07   2142115E-02  .1781E+04  .1098E+03   .9974706  .0710488  .0021109
T 1533  9 .8299852E+07   2147690E-02  .1962E+04  .1745E+03   .9949657  .0972609  .0241575
T 1534  9 .8156447E+07   2139860E-02  .1547E+04 -.2198E+03   .9981881  .0573059 -.0183434
T 1535  9 .8235002E+07   2146833E-02  .1899E+04  .7072E+02   .9964378  .0843227  .0011930
T 1536  9 .8220411E+07   2141792E-02  .1858E+04  .2318E+03   .9969963  .0767429  .0104396
T 1537  9 .8269074E+07   2139315E-02  .1945E+04 -.3865E+01   .9951584  .0982841  .0000855
T 1538  9 .8314513E+07   2139917E-02  .1655E+04 -.1217E+03   .9971333  .0745140 -.0131446
T 1539  9 .8162191E+07   2138960E-02  .1980E+04  .3067E+02   .9956448  .0923160 -.0130078
T 1540  9 .8268455E+07   2140248E-02  .1932E+04 -.4114E+02   .9960640  .0886371 -.0000308
T 1541  9 .8380145E+07   2144026E-02  .1741E+04  .2292E+01   .9969341  .0781956  .0028038
T 1542  9 .8296175E+07   2136978E-02  .1796E+04 -.2063E+03   .9968696  .0775331 -.0154803
T 1543  9 .8267452E+07   2140120E-02  .1897E+04  .5236E+02   .9971383  .0754301 -.0050550
T 1544  9 .8213042E+07   2142542E-02  .1890E+04 -.2928E+01   .9959672  .0896360 -.0038487
T 1545  9 .8241115E+07   2146812E-02  .1770E+04 -.2761E+02   .9973936  .0720827  .0031808
T 1546  9 .8271555E+07   2147283E-02  .2041E+04  .1279E+03   .9955029  .0945145  .0064087
T 1547  9 .8179757E+07   2143475E-02  .2074E+04 -.1515E+01   .9949409  .1001895  .0073975
T 1548  9 .8153704E+07   2135803E-02  .1864E+04  .9305E+01   .9957240  .0923506  .0022696
T 1549  9 .8272482E+07   2138787E-02  .1707E+04 -.2870E+02   .9976267  .0685712 -.0062370
T 1550  9 .8290533E+07   2141564E-02  .1848E+04 -.1328E+03   .9978160  .0657899 -.0059126
T 1551  9 .8236995E+07   2149318E-02  .1773E+04 -.1796E+03   .9970675  .0758113 -.0104435
T 1552  9 .8223408E+07   2138344E-02  .1917E+04 -.8414E+01   .9946361  .1031290 -.0079694
T 1553  9 .8289100E+07   2151608E-02  .1927E+04  .1277E+03   .9954417  .0950524  .0078078
T 1554  9 .8191948E+07   2140676E-02  .1587E+04 -.2073E+03   .9973851  .0708733 -.0141403
T 1555  9 .8296617E+07   2142159E-02  .1800E+04 -.6101E+02   .9972398  .0737474 -.0086132
T 1556  9 .8246639E+07   2136587E-02  .1947E+04 -.2729E+02   .9954216  .0955790  .0007349
T 1557  9 .8253121E+07   2138262E-02  .1678E+04  .7875E+01   .9972566  .0739772  .0025944
T 1558  9 .8206624E+07   2142348E-02  .1898E+04 -.1368E+03   .9962254  .0867942 -.0012895
T 1559  9 .8322937E+07   2137552E-02  .1805E+04 -.2580E+02   .9967687  .0802488 -.0035100
T 1560  9 .8333924E+07   2145112E-02  .1821E+04 -.7012E+02   .9964114  .0845079 -.0047671
T 1561  9 .8201664E+07   2144065E-02  .1848E+04 -.2910E+03   .9961915  .0834978 -.0251117
T 1562  9 .8298692E+07   2140685E-02  .1723E+04  .1742E+03   .9967168  .0799780  .0126137
T 1563  9 .8264211E+07   2149973E-02  .2162E+04 -.1869E+03   .9935004  .1121546 -.0194514
T 1564  9 .8302131E+07   2131049E-02  .1819E+04 -.9821E+02   .9960814  .0884105 -.0023524
T 1565  9 .8254747E+07   2142710E-02  .1697E+04  .8766E+02   .9982048  .0590270  .0101477
T 1566  9 .8257696E+07   2140345E-02  .1845E+04  .1698E+03   .9959800  .0891462  .0087673
T 1567  9 .8325862E+07   2140040E-02  .1886E+04 -.1055E+03   .9965649  .0823799 -.0084780
T 1568  9 .8228373E+07   2146164E-02  .1899E+04  .2951E+02   .9953238  .0964973 -.0043336
T 1569  9 .8206670E+07   2149815E-02  .1938E+04 -.4996E+02   .9955296  .0940629 -.0085418
T 1570  9 .8303931E+07   2140468E-02  .2079E+04 -.3428E+03   .9941274  .1058471 -.0225195
T 1571  9 .8230966E+07   2141305E-02  .1835E+04  .7710E+02   .9965357  .0830110  .0050692
T 1572  9 .8257303E+07   2139653E-02  .1938E+04  .4660E+02   .9956726  .0913961  .0168156
T 1573  9 .8257515E+07   2148669E-02  .1827E+04  .7609E+01   .9967136  .0806069 -.0080288
T 1574  9 .8359686E+07   2138310E-02  .1827E+04  .8848E+02   .9971452  .0750128  .0086278
T 1575  9 .8264606E+07   2137260E-02  .1748E+04 -.3457E+02   .9957442  .0919884 -.0056322
T 1576  9 .8348892E+07   2140113E-02  .1705E+04  .9264E+02   .9967028  .0811384 -.0001975
T 1577  9 .8227058E+07   2140759E-02  .2021E+04 -.1259E+03   .9942338  .1071488 -.0042802
T 1578  9 .8222277E+07   2141675E-02  .2022E+04  .5228E+02   .9953912  .0958878  .0013912
T 1579  9 .8182376E+07   2136736E-02  .1885E+04 -.3631E+02   .9957856  .0916825 -.0022987
T 1580  9 .8182945E+07   2151585E-02  .1911E+04 -.9256E+02   .9974463  .0707996 -.0094005
T 1581  9 .8267909E+07   2144814E-02  .1743E+04  .1676E+03   .9966490  .0798225  .0178627
T 1582  9 .8261337E+07   2137697E-02  .1811E+04 -.9362E+01   .9964240  .0840832  .0083202
T 1583  9 .8275656E+07   2150618E-02  .1930E+04 -.6058E+02   .9954379  .0947502 -.0112164
T 1584  9 .8283866E+07   2147036E-02  .1677E+04 -.1271E+02   .9977581  .0665553 -.0070092
T 1585  9 .8341395E+07   2138277E-02  .1913E+04 -.1626E+03   .9958579  .0894588 -.0162554
T 1586  9 .8307899E+07   2140448E-02  .2043E+04  .5538E+02   .9949804  .0999130  .0055995
T 1587  9 .8272582E+07   2147746E-02  .1767E+04 -.1301E+03   .9967613  .0785515 -.0172236
T 1588  9 .8316056E+07   2137593E-02  .1906E+04 -.2600E+03   .9959192  .0877367 -.0211495
T 1589  9 .8243665E+07   2140820E-02  .1743E+04 -.2793E+02   .9972538  .0739686 -.0036620
T 1590  9 .8323814E+07   2140973E-02  .1900E+04 -.8531E+02   .9950175  .0985883 -.0148466
T 1591  9 .8310219E+07   2146783E-02  .2075E+04  .6296E+02   .9951833  .0979608  .0037366
T 1592  9 .8279965E+07   2142135E-02  .1841E+04 -.2280E+02   .9967471  .0797437 -.0116715
T 1593  9 .8181573E+07   2149115E-02  .1930E+04  .1680E+02   .9961561  .0872285 -.0080087
T 1594  9 .8275599E+07   2141800E-02  .1968E+04 -.1967E+03   .9952842  .0937326 -.0249713
T 1595  9 .8310615E+07   2138503E-02  .1768E+04  .5425E+01   .9970820  .0763379  .0000005
T 1596  9 .8229525E+07   2147352E-02  .1884E+04 -.5420E+02   .9956785  .0925773 -.0073325
T 1597  9 .8247146E+07   2141965E-02  .1913E+04  .1894E+03   .9962090  .0855751  .0156384
T 1598  9 .8077439E+07   2148613E-02  .1044E+04  .1889E+03   .9998580 -.0007781  .0168309
T 1599  9 .8250911E+07   2143502E-02  .1895E+04 -.8508E+02   .9961171  .0873487 -.0109976
T 1600  9 .8212748E+07   2150247E-02  .1807E+04 -.1254E+02   .9970538  .0766841 -.0017868
T 1601  9 .8159939E+07   2151872E-02  .1776E+04  .1078E+03   .9969945  .0769722  .0087877
T 1602  9 .8320600E+07   2143351E-02  .1675E+04  .5245E+02   .9977931  .0660146  .0071388
T 1603  9 .8177320E+07   2145665E-02  .1745E+04 -.4955E+00   .9972237  .0740422 -.0079109
T 1604  9 .8293868E+07   2137200E-02  .1727E+04 -.1276E+02   .9974944  .0687534 -.0166719
T 1605  9 .8274190E+07   2136995E-02  .1876E+04  .6996E+02   .9953366  .0960847  .0085370
T 1606  9 .8241536E+07   2140542E-02  .1859E+04  .3593E+02   .9964438  .0840489  .0059604
T 1607  9 .8218932E+07   2147990E-02  .1793E+04 -.6032E+02   .9968077  .0796536 -.0054554
T 1608  9 .8236422E+07   2146509E-02  .1327E+04  .6705E+03   .9980708  .0491819  .0378920
T 1609  9 .8220110E+07   2137440E-02  .1864E+04  .1467E+03   .9965984  .0819762  .0084564
T 1610  9 .8283814E+07   2148778E-02  .1968E+04  .4901E+02   .9957808  .0917618 -.0006388
T 1611  9 .8217965E+07   2138393E-02  .1916E+04 -.1251E+03   .9939349  .1098030 -.0060578
T 1612  9 .8115673E+07   2138782E-02  .1973E+04  .1563E+02   .9911002  .0778232  .1079999
T 1613  9 .8286256E+07   2150101E-02  .1773E+04 -.2352E+03   .9970497  .0733882 -.0224975
T 1614  9 .8288588E+07   2141211E-02  .2021E+04 -.7410E+02   .9950576  .0989001 -.0089012
T 1615  9 .8264024E+07   2147071E-02  .1742E+04 -.7758E+02   .9964990  .0833364 -.0066992
T 1616  9 .8288221E+07   2137851E-02  .1904E+04  .9530E+02   .9963886  .0841888  .0110494
T 1617  9 .8241292E+07   2138361E-02  .1971E+04  .2475E+03   .9948546  .0974004  .0278850
T 1618  9 .8199121E+07   2138685E-02  .2274E+04 -.5704E+02   .9935678  .1131945 -.0031555
T 1619  9 .8165528E+07   2149466E-02  .1854E+04  .6312E+02   .9962068  .0868252  .0057793
T 1620  9 .8366486E+07   2131004E-02  .1938E+04  .3437E+02   .9948552  .1013040 -.0007686
T 1621  9 .8273045E+07   2139774E-02  .1862E+04 -.1217E+03   .9957528  .0918504 -.0063221
T 1622  9 .8207758E+07   2136326E-02  .1870E+04 -.6926E+02   .9958291  .0911548 -.0038968
T 1623  9 .8312438E+07   2138337E-02  .1928E+04  .1711E+03   .9960098  .0889662  .0070286
T 1624  9 .8240641E+07   2139040E-02  .2075E+04 -.3815E+03   .9931236  .1130039 -.0305890
T 1625  9 .8326118E+07   2146772E-02  .1891E+04  .1489E+03   .9963779  .0845104  .0094415
T 1626  9 .8259059E+07   2137890E-02  .1977E+04  .7537E+02   .9959670  .0896082  .0044756
T 1627  9 .8181296E+07   2147494E-02  .1721E+04  .1472E+03   .9973934  .0688763  .0215027
T 1628  9 .8207124E+07   2142357E-02  .1991E+04 -.1821E+02   .9962606  .0863319  .0034111
T 1629  9 .8236834E+07   2142698E-02  .2018E+04 -.6373E+02   .9949094  .1007353  .0027727
T 1630  9 .8278882E+07   2144598E-02  .1992E+04 -.8403E+02   .9943830  .1049425 -.0137670
T 1631  9 .8235604E+07   2141187E-02  .1789E+04 -.3376E+02   .9968135  .0796707 -.0039322
T 1632  9 .8111266E+07   2147256E-02  .1814E+04 -.1005E+03   .9973200  .0713899 -.0160090
T 1633  9 .8211021E+07   2151163E-02  .1817E+04 -.5354E+01   .9967491  .0801182 -.0084992
T 1634  9 .8249152E+07   2140961E-02  .2008E+04  .7142E+01   .9941821  .1066002  .0154406
T 1635  9 .8244290E+07   2149705E-02  .1545E+04 -.1238E+03   .9986189  .0489891 -.0189850
T 1636  9 .8183724E+07   2140631E-02  .1758E+04 -.8099E+02   .9970726  .0762668 -.0054371
T 1637  9 .8235358E+07   2149749E-02  .1968E+04 -.2988E+03   .9958819  .0886895 -.0187994
T 1638  9 .8161897E+07   2148741E-02  .1792E+04 -.7633E+02   .9964082  .0846147 -.0033267
T 1639  9 .8208171E+07   2147378E-02  .1718E+04  .1195E+03   .9974600  .0710812  .0045790
T 1640  9 .8199772E+07   2141510E-02  .2183E+04  .1032E+03   .9935749  .1120505  .0159254
T 1641  9 .8249411E+07   2146118E-02  .1832E+04  .2782E+03   .9954503  .0912375  .0274662
T 1642  9 .8220876E+07   2136526E-02  .1843E+04  .1678E+01   .9963071  .0856647  .0057995
T 1643  9 .8227149E+07   2147694E-02  .1889E+04 -.2516E+03   .9955206  .0939052 -.0109806
T 1644  9 .8274684E+07   2138498E-02  .1858E+04  .9678E+01   .9947302  .1011194  .0169314
T 1645  9 .8244506E+07   2138966E-02  .1774E+04  .9852E+02   .9961087  .0878697  .0068033
T 1646  9 .8178566E+07   2138417E-02  .1951E+04  .1351E+03   .9950697  .0954138  .0270651
T 1647  9 .8382706E+07   2142135E-02  .1897E+04  .4992E+02   .9956634  .0930221 -.0011215
T 1648  9 .8322389E+07   2145989E-02  .1869E+04 -.5669E+02   .9967828  .0800934 -.0030253
T 1649  9 .8295034E+07   2151091E-02  .1881E+04  .4098E+02   .9962337  .0864654  .0064884
T 1650  9 .8263663E+07   2130487E-02  .2199E+04 -.9928E+02   .9919840  .1257245 -.0126954
T 1651  9 .8202038E+07   2138230E-02  .2124E+04  .4518E+02   .9945569  .1039662  .0068985
T 1652  9 .8250242E+07   2151191E-02  .2166E+04  .7807E+02   .9939372  .1097092  .0072671
T 1653  9 .8184688E+07   2137671E-02  .1790E+04 -.6757E+03   .9957225  .0822716 -.0420481
T 1654  9 .8256092E+07   2148497E-02  .1806E+04  .5423E+01   .9967650  .0803682  .0006897
T 1655  9 .8279771E+07   2150651E-02  .1819E+04 -.4547E+02   .9972822  .0736541 -.0018322
T 1656  9 .8268138E+07   2142657E-02  .1918E+04 -.3242E+03   .9962307  .0846937 -.0187429
T 1657  9 .8252264E+07   2137739E-02  .2023E+04  .2268E+02   .9951396  .0984537 -.0020263
T 1658  9 .8308883E+07   2137517E-02  .1878E+04 -.5626E+01   .9960222  .0890269 -.0037411
T 1659  9 .8243481E+07   2141673E-02  .2231E+04  .4062E+03   .9935285  .1118186  .0199439
T 1660  9 .8241262E+07   2140399E-02  .1855E+04 -.8041E+01   .9958103  .0908401 -.0104844
T 1661  9 .8218993E+07   2151417E-02  .1870E+04  .2107E+03   .9955566  .0937151  .0091902
T 1662  9 .8228381E+07   2142126E-02  .1602E+04  .2652E+03   .9972308  .0719837  .0186861
T 1663  9 .8298107E+07   2151032E-02  .1998E+04  .1198E+03   .9960937  .0872349  .0136916
T 1664  9 .8271165E+07   2138646E-02  .1720E+04 -.1046E+03   .9972998  .0728834 -.0090096
T 1665  9 .8242458E+07   2144957E-02  .2085E+04 -.1657E+03   .9947706  .0998072 -.0216793
T 1666  9 .8249314E+07   2150525E-02  .1729E+04  .8555E+02   .9970042  .0765872  .0108184
T 1667  9 .8198038E+07   2139661E-02  .2165E+04 -.1367E+03   .9933520  .1146846 -.0099622
T 1668  9 .8262689E+07   2132617E-02  .1849E+04 -.1704E+02   .9962772  .0862041  .0007140
T 1669  9 .8399817E+07   2139924E-02  .1909E+04  .4663E+02   .9961041  .0881756  .0013223
T 1670  9 .8236561E+07   2150250E-02  .1932E+04  .5455E+02   .9956606  .0930539 -.0009350
T 1671  9 .8261577E+07   2142777E-02  .1841E+04 -.2242E+02   .9963284  .0854029  .0060065
T 1672  9 .8143705E+07   2135808E-02  .1782E+04  .1443E+03   .9946249  .0643402  .0811273
T 1673  9 .8306364E+07   2142059E-02  .1954E+04  .5253E+02   .9951380  .0976621  .0127497
T 1674  9 .8199683E+07   2151314E-02  .1908E+04 -.1618E+03   .9960138  .0865771 -.0214708
T 1675  9 .8322672E+07   2146808E-02  .2154E+04 -.4299E+01   .9928544  .1193052 -.0025144
T 1676  9 .8130461E+07   2144782E-02  .2400E+04  .4568E+03   .9883700  .1466191  .0403446
T 1677  9 .8205427E+07   2152058E-02  .2039E+04  .6916E+02   .9947626  .1022073  .0010332
T 1678  9 .8308365E+07   2139247E-02  .1865E+04  .3647E+03   .9962680  .0830510  .0235053
T 1679  9 .8192691E+07   2140882E-02  .1897E+04  .7296E+02   .9959005  .0903303  .0047562
T 1680  9 .8320460E+07   2140592E-02  .2027E+04 -.8160E+02   .9952698  .0963996 -.0120459
T 1681  9 .8259240E+07   2151598E-02  .1946E+04 -.2023E+02   .9951126  .0978362 -.0133795
T 1682  9 .8150107E+07   2147013E-02  .2361E+04  .2614E+03   .9911525  .1314028  .0187114
T 1683  9 .8271326E+07   2138555E-02  .1693E+04  .2709E+02   .9969698  .0777819  .0010562
T 1684  9 .8246860E+07   2145381E-02  .1793E+04 -.4791E+02   .9966482  .0817542  .0029414
