============================== SRIM-2003.26 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.  NOTE: Use hotkey  C  for details.=
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(500 keV) ==> Layer 1(  271 A) ==========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 2403  2 .4640375E+06   2715441E-04  .4599E+03  .2265E+01   .5283858  .8489242  .0116685
T 2404  2 .4560787E+06   2712781E-04  .4593E+03 -.2258E+01   .5293419  .8481773 -.0198088
T 2405  2 .4662044E+06   2723546E-04  .4406E+03 -.6106E+01   .5754715  .8177539  .0105384
T 2406  2 .4663737E+06   2730589E-04  .4922E+03 -.1496E+02   .4529160  .8914924 -.0104106
T 2407  2 .4708597E+06   2715642E-04  .4553E+03 -.2575E+00   .5340614  .8453867  .0099874
T 2408  2 .4668586E+06   2720002E-04  .4480E+03 -.2442E+01   .5624538  .8268148  .0047963
T 2409  2 .4692864E+06   2712796E-04  .4392E+03  .1240E+02   .5363280  .8434664  .0302783
T 2410  2 .4598434E+06   2711840E-04  .4723E+03  .8711E+01   .5021877  .8636838  .0431036
T 2411  2 .4628854E+06   2712578E-04  .4587E+03 -.1465E+00   .5169967  .8559803  .0034887
T 2412  2 .4620505E+06   2713715E-04  .4677E+03 -.2180E+01   .5173017  .8554595 -.0242489
T 2413  2 .4670990E+06   2717575E-04  .4563E+03  .4658E+01   .5317819  .8468446  .0078904
T 2414  2 .4663337E+06   2720110E-04  .4869E+03 -.1531E+02   .4684154  .8193234 -.3305996
T 2415  2 .4628542E+06   2717759E-04  .4809E+03  .7558E+01   .4960663  .8677196  .0313205
T 2416  2 .4630608E+06   2718293E-04  .5039E+03 -.5702E+02   .3669924  .8523068 -.3726790
T 2417  2 .4611152E+06   2724029E-04  .4594E+03  .3482E+01   .5281846  .8490911  .0080809
T 2418  2 .4709296E+06   2724337E-04  .4872E+03 -.3456E+01   .4892358  .8718897  .0213688
T 2419  2 .4680514E+06   2712392E-04  .4801E+03  .2087E+02   .4795782  .8760346  .0506763
T 2420  2 .4648685E+06   2721541E-04  .4367E+03 -.5650E+01   .6270288  .7775976 -.0466562
T 2421  2 .4614433E+06   2715909E-04  .5534E+03 -.1843E+02   .1908810  .9485183 -.2527399
T 2422  2 .4646196E+06   2724130E-04  .4680E+03  .4992E+01   .4833301  .8752985  .0156388
T 2423  2 .4721236E+06   2717463E-04  .4738E+03 -.8389E+01   .4961941  .8681057 -.0135613
T 2424  2 .4699611E+06   2728271E-04  .4785E+03  .6641E+01   .4904349  .8713478  .0150562
T 2425  2 .4645490E+06   2722242E-04  .4809E+03 -.4605E+01   .4927151  .8689292 -.0468394
T 2426  2 .4718932E+06   2711762E-04  .4705E+03  .6641E+01   .5039062  .8636642  .0127581
T 2427  2 .4735719E+06   2717888E-04  .4654E+03  .1392E+01   .5036074  .8637326  .0185898
T 2428  2 .4636321E+06   2730978E-04  .4769E+03  .2571E+01   .5300832  .8478970 -.0090870
T 2429  2 .4709840E+06   2711177E-04  .4589E+03 -.2176E+01   .5272760  .8496110  .0118853
T 2430  2 .4542838E+06   2716523E-04  .4927E+03 -.1234E+02   .4793396  .8764049 -.0463460
T 2431  2 .4582880E+06   2733839E-04  .4963E+03  .1061E+02   .4641066  .8856905  .0125457
T 2432  2 .4710238E+06   2718610E-04  .3777E+03  .3538E+02   .6186639  .7799373  .0946193
T 2433  2 .4742070E+06   2717102E-04  .4585E+03 -.4825E+01   .4576886  .8834641 -.1000615
T 2434  2 .4673068E+06   2711133E-04  .4495E+03  .8394E+01   .5641244  .8249546  .0348371
T 2435  2 .4746035E+06   2719695E-04  .4625E+03 -.4755E+01   .4966956  .8679246 -.0006049
T 2436  2 .4688950E+06   2721555E-04  .4384E+03 -.9367E+01   .5991425  .7985666 -.0576164
T 2437  2 .4568248E+06   2715011E-04  .4597E+03 -.6001E+01   .5152207  .8567722 -.0221158
T 2438  2 .4677189E+06   2710318E-04  .4832E+03 -.1052E+02   .4943497  .8685926 -.0341353
T 2439  2 .4631783E+06   2715220E-04  .4715E+03  .2924E+01   .4874844  .8724854  .0335893
T 2440  2 .4683759E+06   2710562E-04  .4781E+03 -.8937E+01   .4753956  .8784095 -.0489464
T 2441  2 .4648267E+06   2720942E-04  .4546E+03  .5508E+01   .5337784  .8450552  .0310216
T 2442  2 .4621135E+06   2714844E-04  .4787E+03  .2837E+01   .4755000  .8794387 -.0220758
T 2443  2 .4702284E+06   2711188E-04  .4569E+03  .1058E+02   .5299492  .8465007  .0508952
T 2444  2 .4625811E+06   2716114E-04  .5001E+03 -.5963E+01   .4468855  .8943953 -.0187184
T 2445  2 .4676839E+06   2724961E-04  .4416E+03  .1191E+02   .5329118  .8457503  .0266720
T 2446  2 .4603361E+06   2719970E-04  .4970E+03 -.2570E+00   .4583684  .8886992 -.0105861
T 2447  2 .4628852E+06   2713403E-04  .4883E+03 -.5700E+01   .4828356  .8755152 -.0185161
T 2448  2 .4608936E+06   2715720E-04  .4432E+03  .1252E+02   .6370872  .7688892  .0541236
T 2449  2 .4643173E+06   2710968E-04  .4625E+03 -.1790E+01   .5134414  .8580989 -.0066408
T 2450  2 .4613579E+06   2713391E-04  .4860E+03 -.1492E+02   .4978494  .8647912 -.0654376
T 2451  2 .4731633E+06   2718221E-04  .4826E+03 -.7422E+01   .4649743  .8836089 -.0550844
T 2452  2 .4349608E+06   2723291E-04  .8018E+03  .4347E+02   .0785305  .9950100  .0615479
T 2453  2 .4598780E+06   2724725E-04  .4461E+03 -.3181E+01   .5880865  .8085471 -.0201432
T 2454  2 .4659043E+06   2717361E-04  .4862E+03 -.7558E+01   .4937728  .8689240 -.0340503
T 2455  2 .4611344E+06   2712636E-04  .4655E+03  .1700E+02   .5001776  .8626351  .0753857
T 2456  2 .4719830E+06   2713349E-04  .4668E+03 -.1207E+02   .5064963  .8619451 -.0226301
T 2457  2 .4630604E+06   2713523E-04  .5176E+03  .3085E+02   .5349079  .8283144  .1666394
T 2458  2 .4661803E+06   2713038E-04  .4836E+03  .6538E+01   .5031839  .8633632  .0375506
T 2459  2 .4757290E+06   2714614E-04  .3959E+03  .6848E+02   .5997360  .7704912  .2160094
T 2460  2 .4588258E+06   2720783E-04  .4865E+03 -.1242E+01   .5148993  .8572497 -.0013203
T 2461  2 .4599882E+06   2712828E-04  .4650E+03 -.4898E+00   .5141680  .8575111 -.0174904
T 2462  2 .4686459E+06   2723871E-04  .4445E+03  .1750E+02   .5724368  .8180466  .0558198
T 2463  2 .4654554E+06   2721467E-04  .4740E+03  .4177E+01   .5331463  .8454183  .0319826
T 2464  2 .4561451E+06   2712009E-04  .4680E+03 -.9982E+01   .4896929  .8707611 -.0444525
T 2465  2 .4652706E+06   2716986E-04  .4830E+03 -.1894E+01   .4870625  .8732940  .0112999
T 2466  2 .4604952E+06   2718687E-04  .4790E+03  .8305E+01   .4966732  .8672711  .0340073
T 2467  2 .4665477E+06   2722833E-04  .4612E+03  .1296E+01   .5045405  .8633877 -.0006868
T 2468  2 .4644276E+06   2734771E-04  .4861E+03  .6955E+01   .4742193  .8799006  .0298485
T 2469  2 .4654782E+06   2710411E-04  .4610E+03 -.2971E+01   .5163042  .8563957 -.0040427
T 2470  2 .4745881E+06   2713570E-04  .4596E+03 -.2538E+02   .5014958  .8626155 -.0663060
T 2471  2 .4681309E+06   2719557E-04  .5103E+03 -.2452E+02   .4014108  .9104128 -.1000897
T 2472  2 .4639129E+06   2719058E-04  .4527E+03  .2107E+02   .5450190  .8360741  .0627246
T 2473  2 .4730946E+06   2711133E-04  .4781E+03 -.8897E+01   .4905340  .8710404 -.0257875
T 2474  2 .4651037E+06   2712392E-04  .4800E+03 -.4646E+00   .5046615  .8630937 -.0196477
T 2475  2 .4696603E+06   2724149E-04  .5272E+03 -.8470E-01   .4326471  .9015335 -.0073359
T 2476  2 .4636493E+06   2717404E-04  .4778E+03 -.2688E+01   .5101451  .8600711 -.0054463
T 2477  2 .4639212E+06   2710265E-04  .4905E+03  .4537E+01   .4581132  .8886346  .0214672
T 2478  2 .4637696E+06   2724388E-04  .4670E+03 -.1175E+01   .5018315  .8647903 -.0174035
T 2479  2 .4581966E+06   2721081E-04  .4613E+03  .3928E+01   .5910894  .8065816 -.0062810
T 2480  2 .4639012E+06   2714009E-04  .6168E+03  .4766E+02   .2783703  .9477166  .1560234
T 2481  2 .4648022E+06   2713592E-04  .5042E+03  .6723E+01   .4413305  .8969052  .0280800
T 2482  2 .4724288E+06   2718285E-04  .4608E+03  .1247E+02   .5248978  .8479369  .0740626
T 2483  2 .4591481E+06   2718181E-04  .4790E+03  .6766E+01   .4956744  .8683666  .0156966
T 2484  2 .4656834E+06   2716476E-04  .4904E+03  .5827E+01   .4496693  .8924295  .0369753
T 2485  2 .4641895E+06   2715227E-04  .4811E+03 -.4866E+01   .5085257  .8607290 -.0233924
T 2486  2 .4664065E+06   2710389E-04  .4587E+03 -.4108E+01   .4993267  .8639762  .0649459
T 2487  2 .4631652E+06   2713631E-04  .4795E+03  .7190E+00   .4801074  .8771704  .0083096
T 2488  2 .4696841E+06   2716297E-04  .4706E+03 -.4136E+01   .4772612  .8787615 -.0001796
T 2489  2 .4632875E+06   2730359E-04  .4738E+03  .7227E+01   .4953728  .8671818  .0510045
T 2490  2 .4714778E+06   2730100E-04  .4889E+03  .1492E+02   .4541106  .8885481  .0653138
T 2491  2 .4631401E+06   2721077E-04  .5043E+03 -.1636E+02   .4529740  .8893478 -.0622497
T 2492  2 .4604409E+06   2717646E-04  .4467E+03  .1509E+02   .6034583  .7943565  .0695395
T 2493  2 .4704620E+06   2712304E-04  .4677E+03 -.6843E+01   .4989361  .8656840 -.0406687
T 2494  2 .4647649E+06   2716239E-04  .4897E+03  .1088E+02   .4621001  .8859152  .0402223
T 2495  2 .4634602E+06   2714645E-04  .4711E+03  .7512E+01   .5050364  .8626747  .0270287
T 2496  2 .4594370E+06   2719074E-04  .4613E+03  .4933E+01   .5370948  .8421702  .0477345
T 2497  2 .4607659E+06   2727212E-04  .4658E+03  .7726E+01   .5040782  .8620725  .0523084
T 2498  2 .4677561E+06   2732892E-04  .5063E+03 -.8141E+01   .4345998  .9002672 -.0253372
T 2499  2 .4582212E+06   2723316E-04  .4854E+03  .5867E+00   .4831131  .8755106 -.0091061
T 2500  2 .4639689E+06   2717019E-04  .4625E+03  .2157E+01   .5072242  .8615891  .0196946
T 2501  2 .4537676E+06   2718108E-04  .4860E+03  .2608E+01   .4782364  .8779210  .0233381
T 2502  2 .4703779E+06   2721116E-04  .4800E+03 -.9654E+01   .4865459  .8720337 -.0532008
T 2503  2 .4590725E+06   2719501E-04  .4736E+03 -.3396E+01   .4944126  .8683792 -.0383890
T 2504  2 .4623515E+06   2711339E-04  .4609E+03 -.8662E+01   .5141124  .8566457 -.0429726
T 2506  2 .4637809E+06   2714361E-04  .4859E+03  .1107E+02   .4914136  .8678932  .0726237
T 2507  2 .4637948E+06   2711008E-04  .4863E+03 -.1135E+02   .4256810  .9030906 -.0567714
T 2508  2 .4664772E+06   2715023E-04  .5264E+03 -.4423E+02   .4465599  .8926999 -.0605903
T 2509  2 .4642749E+06   2723597E-04  .4622E+03  .1459E+01   .5182111  .8549648  .0221891
T 2510  2 .4693211E+06   2725854E-04  .4461E+03 -.6861E+00   .5704080  .8213488  .0045763
T 2511  2 .4652522E+06   2712665E-04  .4736E+03  .3983E-01   .5013450  .8651376 -.0137892
T 2512  2 .4551912E+06   2728721E-04  .4610E+03  .1459E+02   .5132247  .8569663  .0470009
T 2513  2 .4654213E+06   2710853E-04  .4664E+03  .1544E+01   .5254679  .8504685  .0242249
T 2514  2 .4518935E+06   2729264E-04  .4499E+03 -.1733E+02   .5495162  .8303949 -.0920665
T 2515  2 .4603514E+06   2728761E-04  .4834E+03  .7959E+01   .4848477  .8734904  .0440135
T 2516  2 .4747893E+06   2718225E-04  .4921E+03 -.2108E+02   .4298826  .8784472 -.2086420
T 2517  2 .4689887E+06   2711113E-04  .4496E+03  .4759E+01   .5307116  .8474989  .0095329
T 2518  2 .4611489E+06   2721555E-04  .4719E+03  .1577E+02   .4729549  .8721981  .1248365
T 2519  2 .4657834E+06   2713739E-04  .4828E+03 -.1439E+01   .4924984  .8698064 -.0297015
T 2520  2 .4672022E+06   2728814E-04  .5233E+03  .3090E+02   .4279587  .9015653  .0634925
T 2521  2 .4609895E+06   2727839E-04  .5043E+03  .4691E+01   .4379142  .8986899  .0242426
T 2522  2 .4653726E+06   2710917E-04  .4809E+03 -.1383E+02   .4797883  .8754900 -.0576239
T 2523  2 .4582052E+06   2718258E-04  .4685E+03 -.1085E+02   .4776604  .8766643 -.0574471
T 2524  2 .4631476E+06   2718107E-04  .4917E+03  .1909E+02   .4426762  .8954131  .0476785
T 2525  2 .4627300E+06   2730975E-04  .4454E+03  .2278E+01   .5543406  .8322843 -.0030549
T 2526  2 .4640631E+06   2714754E-04  .5012E+03  .7942E+01   .4152162  .8999985  .1326579
T 2527  2 .4702391E+06   2725567E-04  .4733E+03  .2599E+01   .5183447  .8548914  .0218971
T 2528  2 .4626085E+06   2711972E-04  .4826E+03 -.1035E+02   .5013989  .8648303 -.0258407
T 2529  2 .4578641E+06   2715885E-04  .4781E+03 -.1227E+02   .5384145  .8400240 -.0668543
T 2530  2 .4690078E+06   2714183E-04  .4145E+03 -.1338E+02   .6229319  .7788874 -.0727348
T 2531  2 .4513355E+06   2722706E-04  .5030E+03 -.1762E+02   .4484068  .8892445 -.0904192
T 2532  2 .4620542E+06   2714398E-04  .5263E+03 -.1207E+01   .4208476  .9069740 -.0168946
T 2533  2 .4685170E+06   2726805E-04  .4444E+03 -.2495E+00   .6890086  .7247518 -.0013910
T 2534  2 .4649952E+06   2724006E-04  .4590E+03  .3050E+02   .5294494  .8314474  .1684595
T 2535  2 .4708255E+06   2727114E-04  .4592E+03 -.1941E+00   .5392072  .8412929  .0384945
T 2536  2 .4628298E+06   2735026E-04  .4683E+03 -.3494E+01   .5172685  .8557625 -.0101891
T 2537  2 .4721792E+06   2715480E-04  .4526E+03 -.6733E+00   .5090816  .8591724  .0515624
T 2538  2 .4655072E+06   2721102E-04  .4720E+03  .7998E+01   .4915206  .8700858  .0368524
T 2539  2 .4764596E+06   2716831E-04  .4885E+03 -.4616E+01   .4497185  .8907243 -.0660569
T 2540  2 .4658781E+06   2719528E-04  .4808E+03  .1265E+01   .4519593  .8919040  .0154959
T 2541  2 .4745284E+06   2719632E-04  .4552E+03 -.3232E+01   .5541255  .8322748 -.0162342
T 2542  2 .4643023E+06   2723557E-04  .4687E+03 -.1162E+02   .5071269  .8610260 -.0381650
T 2543  2 .4621738E+06   2712855E-04  .4727E+03 -.2498E+01   .4936943  .8694260  .0190900
T 2544  2 .4638841E+06   2729296E-04  .4866E+03 -.3803E+01   .4819962  .8752966 -.0391863
T 2545  2 .4707868E+06   2713069E-04  .4741E+03  .7138E+01   .5142394  .8574824  .0167878
T 2546  2 .4656045E+06   2726512E-04  .5095E+03 -.7959E+01   .3993204  .9165870 -.0202876
T 2547  2 .4615387E+06   2713932E-04  .4689E+03  .1641E+01   .5004066  .8656871  .0133799
T 2548  2 .4616465E+06   2713923E-04  .3794E+03 -.2791E+00   .5928579  .8052836 -.0061415
T 2549  2 .4633291E+06   2710286E-04  .4801E+03 -.9669E+01   .4647485  .8842765 -.0454315
T 2550  2 .4558317E+06   2719053E-04  .4930E+03  .1132E+01   .4959185  .8683322 -.0080006
T 2551  2 .4618350E+06   2728462E-04  .4599E+03  .2225E+01   .5312582  .8470679  .0155136
T 2552  2 .4749238E+06   2711111E-04  .4391E+03  .1133E+02   .5399728  .8401184  .0512875
T 2553  2 .4673360E+06   2726788E-04  .4838E+03  .3518E+01   .4750570  .8798723  .0120675
T 2554  2 .4520370E+06   2720949E-04  .4914E+03 -.4984E+01   .4517320  .8920508 -.0135503
T 2555  2 .4671794E+06   2716422E-04  .4599E+03  .4488E+01   .5286897  .8487550  .0101118
T 2556  2 .4632241E+06   2713818E-04  .4756E+03  .1541E+02   .4781124  .8746882  .0795556
T 2557  2 .4749081E+06   2719910E-04  .4559E+03  .1271E-01   .5292932  .8482662  .0171237
T 2558  2 .4678698E+06   2723441E-04  .4811E+03 -.7664E+01   .5190275  .8547571 -.0008440
T 2559  2 .4609361E+06   2731012E-04  .4745E+03  .9221E+01   .5007764  .8655243  .0095223
T 2560  2 .4676122E+06   2717145E-04  .4922E+03  .1596E+00   .4635733  .8858277  .0202254
T 2561  2 .4616007E+06   2716781E-04  .4859E+03  .1068E+02   .4666166  .8839832  .0290296
T 2562  2 .4598264E+06   2723856E-04  .4723E+03  .9998E+00   .5218920  .8528360  .0173053
T 2563  2 .4650609E+06   2713367E-04  .4753E+03  .5601E+01   .4933063  .8697168  .0155408
T 2564  2 .4613960E+06   2716928E-04  .4557E+03 -.1748E+02   .4837017  .8720703 -.0743380
T 2565  2 .4648408E+06   2712615E-04  .4668E+03 -.1218E+01   .5029275  .8634573 -.0387996
T 2566  2 .4651251E+06   2715425E-04  .5435E+03  .3329E+02   .3790478  .9154680  .1350596
T 2567  2 .4569561E+06   2716331E-04  .4737E+03 -.1857E+01   .5023087  .8645358  .0162430
T 2568  2 .4545701E+06   2730072E-04  .4906E+03  .6273E+00   .4724087  .8812954 -.0121791
T 2569  2 .4567412E+06   2719217E-04  .4921E+03  .1449E+02   .4735956  .8757755  .0934047
T 2570  2 .4746557E+06   2726297E-04  .4765E+03 -.1146E+02   .4539096  .8881187 -.0721882
T 2571  2 .4739955E+06   2714395E-04  .4865E+03  .7173E+01   .4367529  .8993115  .0220404
T 2572  2 .4615832E+06   2718178E-04  .4404E+03 -.7422E+01   .5375001  .8431511 -.0137806
T 2573  2 .4575044E+06   2728634E-04  .4793E+03 -.2886E+02   .4729990  .8750364 -.1028744
T 2574  2 .4625318E+06   2734960E-04  .4721E+03 -.2137E+00   .5315794  .8469795  .0070032
T 2575  2 .4708823E+06   2716694E-04  .4606E+03 -.5581E+01   .5241076  .8512641 -.0257049
T 2576  2 .4692735E+06   2711543E-04  .4723E+03 -.7882E+00   .5184142  .8551008  .0070280
T 2577  2 .4675009E+06   2718801E-04  .4916E+03  .1967E+02   .4302161  .9020426 -.0351174
T 2578  2 .4645996E+06   2713084E-04  .4866E+03  .3500E+01   .4816326  .8763661 -.0035425
T 2579  2 .4566057E+06   2712472E-04  .5260E+03 -.1131E+02   .3111144  .9462887 -.0880088
T 2580  2 .4653152E+06   2712136E-04  .4705E+03 -.5837E+01   .4850931  .8744592 -.0024224
T 2581  2 .4667953E+06   2712658E-04  .4941E+03  .1205E+01   .4594574  .8878331  .0255214
T 2582  2 .4621826E+06   2720618E-04  .4868E+03 -.4991E+01   .4877561  .8724146 -.0314122
T 2583  2 .4617279E+06   2721532E-04  .4826E+03 -.1617E+01   .4549761  .8902993 -.0190757
T 2584  2 .4650259E+06   2721519E-04  .4831E+03 -.3444E+01   .4802121  .8771217  .0073410
T 2585  2 .4665115E+06   2713238E-04  .4517E+03  .4333E+01   .5154270  .8568987  .0077238
T 2586  2 .4563893E+06   2711920E-04  .4797E+03  .8673E+01   .4904622  .8693724  .0603201
T 2587  2 .4673179E+06   2722923E-04  .4887E+03 -.6630E+01   .4665840  .8827921 -.0545665
T 2588  2 .4716478E+06   2716414E-04  .5069E+03  .3103E+02   .4263618  .8970500  .1162624
T 2589  2 .4618135E+06   2716137E-04  .4885E+03  .1135E+00   .4350801  .9002229 -.0174362
T 2590  2 .4749232E+06   2712057E-04  .4340E+03  .2739E+01   .5827517  .8116643  .0400197
T 2591  2 .4574194E+06   2727708E-04  .4733E+03  .1216E+02   .4815104  .8760130  .0273668
T 2592  2 .4698260E+06   2724266E-04  .4631E+03  .1283E+02   .5121937  .8573626  .0508630
T 2593  2 .4687854E+06   2725834E-04  .4816E+03  .2263E+01   .4721124  .8814684  .0111056
T 2594  2 .4687415E+06   2725386E-04  .4847E+03 -.1424E+01   .4878314  .8726667 -.0217564
T 2595  2 .4599364E+06   2726182E-04  .4543E+03 -.6105E+01   .5380733  .8425409 -.0245340
T 2596  2 .4688412E+06   2714928E-04  .4796E+03 -.2629E+01   .4867607  .8455958  .2191615
T 2597  2 .4578264E+06   2730830E-04  .4818E+03  .5591E+01   .4802165  .8769198  .0200953
T 2598  2 .4649648E+06   2721903E-04  .4601E+03 -.8602E+01   .4788389  .8773374 -.0315020
T 2599  2 .4589488E+06   2726862E-04  .4630E+03  .8354E+00   .5233084  .8519943  .0159374
T 2600  2 .4677473E+06   2727430E-04  .4829E+03  .4472E+01   .4825860  .8757084  .0156713
T 2601  2 .4572666E+06   2716489E-04  .6107E+03  .1691E+02   .3740366  .9271273  .0230553
T 2602  2 .4699800E+06   2723591E-04  .4714E+03  .1295E+01   .5012257  .8650192  .0226864
T 2603  2 .4671922E+06   2716371E-04  .4832E+03  .5064E+01   .4748088  .8793528  .0359890
T 2604  2 .4750843E+06   2718946E-04  .4889E+03 -.4339E+01   .4346380  .9006028 -.0020943
T 2605  2 .4611609E+06   2721185E-04  .4535E+03 -.9141E+01   .5376331  .8388725 -.0851093
T 2606  2 .4677647E+06   2710538E-04  .4552E+03  .7925E+01   .4990883  .8662328  .0234866
T 2607  2 .4589645E+06   2723985E-04  .4807E+03 -.1250E+01   .4914024  .8707545  .0176179
T 2608  2 .4668723E+06   2714355E-04  .4465E+03 -.8806E+01   .7215599  .6219614 -.3041633
T 2609  2 .4740211E+06   2711937E-04  .4790E+03 -.3484E+00   .4963974  .8680475  .0091172
T 2610  2 .4633283E+06   2718064E-04  .4268E+03 -.5933E+01   .5395510  .8416441 -.0228002
T 2611  2 .4611673E+06   2717268E-04  .4879E+03 -.8189E+01   .4517416  .8908994 -.0472002
T 2612  2 .4694528E+06   2712326E-04  .4880E+03 -.7405E+01   .4581773  .8863197 -.0671644
T 2613  2 .4657320E+06   2712958E-04  .4657E+03  .1513E+02   .5177049  .8485011  .1096700
T 2614  2 .4699948E+06   2726939E-04  .4611E+03 -.1671E+01   .5169967  .8559866  .0011895
T 2616  2 .4628469E+06   2719936E-04  .4983E+03  .2353E+02   .4470951  .8878355  .1088767
T 2617  2 .4663001E+06   2720531E-04  .4887E+03 -.2273E+02   .4556529  .8852427 -.0934121
T 2618  2 .4518007E+06   2711529E-04  .4649E+03 -.5437E+01   .4605223  .8863657 -.0476986
T 2619  2 .4713945E+06   2735541E-04  .4794E+03 -.2286E+02   .4872688  .8684801 -.0911671
T 2620  2 .4720269E+06   2711330E-04  .4646E+03 -.8062E+01   .4948601  .8685792 -.0261460
T 2621  2 .4383655E+06   2721917E-04  .8196E+03 -.1138E+03   .0871177  .9631244 -.2545621
T 2622  2 .4671385E+06   2711633E-04  .4601E+03  .3788E+01   .5553836  .8315909 -.0023690
T 2623  2 .4692737E+06   2712667E-04  .4853E+03  .3085E+01   .4765895  .8789734  .0163798
T 2624  2 .4576986E+06   2722041E-04  .4441E+03  .3749E+01   .5529423  .8328836  .0236562
T 2625  2 .4702327E+06   2719790E-04  .4805E+03  .8605E+01   .4084009  .9124011  .0270723
T 2626  2 .4674910E+06   2727875E-04  .4664E+03  .1584E+02   .5328310  .8429822  .0739741
T 2627  2 .4623128E+06   2711658E-04  .4752E+03 -.4976E+01   .4658568  .8846353 -.0199468
T 2628  2 .4729295E+06   2715981E-04  .5034E+03  .1170E+02   .4645260  .8853783 -.0179123
T 2629  2 .4574808E+06   2722772E-04  .5030E+03 -.4545E+01   .4540698  .8902648 -.0353438
T 2630  2 .4612510E+06   2720818E-04  .4927E+03 -.9180E+01   .4955204  .8579999 -.1352618
T 2631  2 .4625686E+06   2719995E-04  .4821E+03 -.6824E+01   .5176983  .8543627 -.0453089
T 2632  2 .4620290E+06   2712379E-04  .5066E+03 -.2709E+01   .4685454  .8821686 -.0473697
T 2633  2 .4652380E+06   2730554E-04  .4776E+03 -.5639E+01   .4780780  .8780704 -.0208273
T 2634  2 .4643074E+06   2719823E-04  .4722E+03 -.6374E+01   .4853955  .8738158 -.0289338
T 2635  2 .4638697E+06   2715742E-04  .4943E+03 -.8752E+01   .4331278  .9006534 -.0349815
T 2636  2 .4617776E+06   2712049E-04  .4734E+03  .2103E+02   .4981290  .8550006  .1443657
T 2637  2 .4679365E+06   2722835E-04  .4528E+03  .5668E+00   .5620497  .8269485  .0160097
T 2638  2 .4706857E+06   2710754E-04  .4725E+03  .1020E+02   .5005495  .8641587  .0517681
T 2639  2 .4683166E+06   2713643E-04  .4429E+03 -.2489E+02   .5571558  .8237856 -.1046645
T 2640  2 .4645508E+06   2715133E-04  .4706E+03 -.1040E+02   .5018341  .8638930 -.0430286
T 2641  2 .4655500E+06   2719514E-04  .4742E+03 -.2473E+00   .4595575  .8854781 -.0688148
T 2642  2 .4724774E+06   2727061E-04  .4798E+03  .4718E+01   .5006753  .8655925  .0085969
T 2643  2 .4751936E+06   2711683E-04  .4823E+03  .5799E+01   .5123145  .8585348  .0212583
T 2644  2 .4587172E+06   2723447E-04  .5775E+03  .6840E+02   .3507415  .9011903  .2546301
T 2645  2 .4597895E+06   2720902E-04  .5504E+03  .9367E+01   .3845941  .9221467  .0416270
T 2646  2 .4727339E+06   2715459E-04  .4531E+03 -.4187E+01   .5330153  .8455144 -.0316247
T 2647  2 .4687674E+06   2719343E-04  .4556E+03  .5710E+00   .4864432  .8735798 -.0152096
T 2648  2 .4691922E+06   2727379E-04  .5175E+03 -.1263E+02   .4600321  .8864998 -.0498863
T 2649  2 .4602911E+06   2724851E-04  .4634E+03 -.5388E+00   .4807821  .8768289  .0044405
T 2650  2 .4601122E+06   2716774E-04  .5084E+03 -.7089E+01   .4371990  .8981519 -.0466918
T 2651  2 .4627952E+06   2719456E-04  .5241E+03  .1409E+03   .4110597  .8557560  .3141838
T 2652  2 .4054150E+06   2724338E-04  .1506E+04  .9519E+02   .0774078  .9925807  .0937638
T 2653  2 .4669760E+06   2720304E-04  .4645E+03  .1667E+01   .5026576  .8643820  .0133837
T 2654  2 .4608356E+06   2714274E-04  .5012E+03  .3130E+01   .4520222  .8917406  .0217870
T 2655  2 .4530638E+06   2720997E-04  .4634E+03 -.1649E+02   .5143475  .8555372 -.0591841
T 2656  2 .4562945E+06   2721035E-04  .4876E+03 -.1513E+02   .4685681  .8806654 -.0698025
T 2657  2 .4663543E+06   2717887E-04  .4664E+03 -.8524E+01   .5117043  .8583442 -.0374698
T 2658  2 .4667404E+06   2734069E-04  .5137E+03 -.2210E+02   .4083692  .9045786 -.1223604
T 2659  2 .4565897E+06   2721637E-04  .4637E+03 -.1257E+02   .5021743  .8620470 -.0685269
T 2660  2 .4642448E+06   2725300E-04  .4801E+03  .2687E+01   .4785841  .8780090 -.0075803
T 2661  2 .4655591E+06   2725341E-04  .4597E+03 -.1414E+02   .5243559  .8497072 -.0552146
T 2662  2 .4500692E+06   2711334E-04  .5233E+03  .1246E+02   .4260163  .9044473  .0220275
T 2663  2 .4704571E+06   2731777E-04  .4778E+03 -.5822E+01   .5017919  .8649690 -.0057873
T 2664  2 .4567555E+06   2711938E-04  .4367E+03 -.1699E+02   .5754039  .8124485 -.0940094
T 2665  2 .4628010E+06   2720615E-04  .4774E+03 -.1698E+01   .5109353  .8595944  .0065350
