============================== SRIM-2003.26 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.  NOTE: Use hotkey  C  for details.=
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  F(13.7 MeV) ==> Aluminium( 2.66 um) ======================
T  260  9 .8075799E+07   2664293E-02  .2409E+04 -.2112E+03   .9959359  .0867417 -.0242383
T  261  9 .8102693E+07   2669442E-02  .2354E+04 -.9053E+02   .9955648  .0926022 -.0166014
T  262  9 .7972219E+07   2683104E-02  .2466E+04  .7947E+01   .9942219  .1072352  .0048506
T  263  9 .8113993E+07   2679573E-02  .2247E+04 -.7836E+02   .9969570  .0779385 -.0015542
T  264  9 .7980848E+07   2684328E-02  .2471E+04  .4280E+02   .9969393  .0770704  .0131249
T  265  9 .8120194E+07   2665731E-02  .2657E+04  .1529E+03   .9942554  .1065533  .0101299
T  266  9 .8040256E+07   2681563E-02  .2306E+04 -.2001E+03   .9964119  .0826568 -.0181998
T  267  9 .7950245E+07   2684890E-02  .2088E+04  .4954E+02   .9976126  .0665606 -.0184080
T  268  9 .7987629E+07   2661833E-02  .2171E+04 -.9615E+02   .9979200  .0644613  .0006775
T  269  9 .8100593E+07   2677515E-02  .2351E+04  .5725E+02   .9966798  .0813928  .0021604
T  270  9 .7978268E+07   2669062E-02  .2344E+04 -.7513E+02   .9963347  .0851046 -.0086289
T  271  9 .7804368E+07   2668048E-02  .1768E+04 -.6381E+03   .9944455  .0026195 -.1052202
T  272  9 .8050139E+07   2682238E-02  .2207E+04 -.4111E+03   .9973663  .0690374 -.0222310
T  273  9 .7996922E+07   2685618E-02  .2428E+04 -.1425E+03   .9947695  .0991229 -.0246633
T  274  9 .8078227E+07   2684210E-02  .2025E+04  .2859E+03   .9983063  .0547572  .0196530
T  275  9 .7944183E+07   2681596E-02  .2454E+04  .2983E+03   .9947713  .1011388  .0141750
T  276  9 .7988017E+07   2664617E-02  .2432E+04 -.8570E+03   .9961323  .0810503 -.0339303
T  277  9 .7744788E+07   2685566E-02  .2522E+04  .3062E+03   .9941168  .1007745  .0397020
T  278  9 .7877285E+07   2682650E-02  .2739E+04  .6440E+01   .9941684  .1067020  .0156179
T  279  9 .8031570E+07   2669270E-02  .2542E+04 -.2109E+02   .9954357  .0953803  .0032115
T  280  9 .8075113E+07   2676719E-02  .2254E+04  .2699E+02   .9980949  .0612780  .0071880
T  281  9 .7927235E+07   2679900E-02  .2400E+04 -.1958E+03   .9941870  .1076662  .0004417
T  282  9 .7984953E+07   2676622E-02  .2201E+04 -.1981E+03   .9958334  .0897199 -.0163170
T  283  9 .7997254E+07   2670845E-02  .2155E+04 -.4304E+03   .9968018  .0773415 -.0201122
T  284  9 .8014302E+07   2678192E-02  .2658E+04 -.4099E+02   .9944528  .1050960  .0042852
T  285  9 .8069765E+07   2665799E-02  .2254E+04 -.1247E+03   .9976109  .0690352  .0025841
T  286  9 .8030920E+07   2678045E-02  .2366E+04  .3041E+03   .9967463  .0781400  .0197703
T  287  9 .8053513E+07   2662585E-02  .2702E+04  .4331E+03   .9955513  .0914578  .0226509
T  288  9 .7996595E+07   2684341E-02  .1958E+04  .3203E+03   .9979492  .0575694  .0279843
T  289  9 .8014789E+07   2679329E-02  .2461E+04  .2145E+03   .9943690  .0998759  .0354271
T  290  9 .7935894E+07   2687019E-02  .2566E+04 -.4347E+03   .9939239  .0983875 -.0493474
T  291  9 .7923556E+07   2682232E-02  .1136E+04 -.4708E+03   .9989181  .0164069 -.0435136
T  292  9 .8022193E+07   2661996E-02  .2339E+04  .2035E+03   .9955050  .0923212  .0211339
T  293  9 .8027100E+07   2664620E-02  .2448E+04  .5104E+02   .9952092  .0977116  .0033367
T  294  9 .8079966E+07   2660855E-02  .2477E+04  .2928E+02   .9956032  .0936563 -.0016359
T  295  9 .7985576E+07   2684599E-02  .2254E+04  .2043E+02   .9958851  .0905990  .0021531
T  296  9 .8108999E+07   2676345E-02  .1979E+04 -.2219E+03   .9982069  .0582553 -.0137554
T  297  9 .7971219E+07   2679061E-02  .2428E+04  .2016E+02   .9959986  .0892778 -.0040441
T  298  9 .8041274E+07   2672184E-02  .2558E+04  .4473E+02   .9957538  .0868559  .0305043
T  299  9 .8093592E+07   2662871E-02  .2002E+04  .2688E+03   .9961061  .0861581  .0186924
T  300  9 .7890502E+07   2671627E-02  .2128E+04  .3532E+03   .9951571  .0874506  .0448868
T  301  9 .7974984E+07   2684887E-02  .2084E+04 -.1077E+03   .9965365  .0830143 -.0048573
T  302  9 .8001699E+07   2681700E-02  .2196E+04 -.6902E+02   .9963320  .0855293 -.0026894
T  303  9 .8000376E+07   2671598E-02  .2720E+04 -.2218E+03   .9951822  .0925268 -.0324219
T  304  9 .7941069E+07   2683132E-02  .1674E+04 -.6408E+02   .9975680  .0666049 -.0205375
T  305  9 .8011978E+07   2662263E-02  .2422E+04  .3310E+03   .9956521  .0924129  .0116969
T  306  9 .8020695E+07   2661375E-02  .2586E+04 -.1673E+03   .9931660  .1164885  .0071963
T  307  9 .8053578E+07   2681885E-02  .2257E+04  .1797E+03   .9956092  .0915886  .0193328
T  308  9 .8053795E+07   2665645E-02  .2197E+04 -.3563E+03   .9969742  .0750992 -.0200653
T  309  9 .8055174E+07   2668848E-02  .2557E+04  .3742E+03   .9938801  .1101246  .0086543
T  310  9 .7968010E+07   2675589E-02  .2328E+04  .5747E+03   .9949064  .0874215  .0501876
T  311  9 .8052182E+07   2663540E-02  .2400E+04  .3774E+03   .9941535  .0949917  .0513356
T  312  9 .7977809E+07   2663902E-02  .2200E+04  .3625E+03   .9948975  .0983047  .0226959
T  313  9 .7945657E+07   2673315E-02  .2253E+04  .1122E+02   .9958955  .0902994  .0061780
T  314  9 .8057885E+07   2684519E-02  .2367E+04 -.2845E+03   .9957372  .0822470 -.0417485
T  315  9 .8096307E+07   2680006E-02  .2185E+04  .1203E+03   .9969122  .0777110  .0112684
T  316  9 .8096785E+07   2679989E-02  .2179E+04  .8009E+02   .9976566  .0677411  .0096144
T  317  9 .7952690E+07   2682921E-02  .2316E+04  .7176E+02   .9999076  .0039075  .0130168
T  318  9 .7914917E+07   2665700E-02  .2269E+04 -.1415E+03   .9972719  .0737776 -.0023775
T  319  9 .8000942E+07   2670626E-02  .2746E+04  .8384E+02   .9928064  .1188950  .0141196
T  320  9 .7943217E+07   2661645E-02  .2369E+04 -.1880E+03   .9952269  .0964991 -.0145367
T  321  9 .8070777E+07   2660700E-02  .2263E+04 -.4002E+02   .9967086  .0803718  .0105943
T  322  9 .7994009E+07   2662670E-02  .2505E+04  .3389E+01   .9947347  .1024551 -.0024008
T  323  9 .8028132E+07   2675925E-02  .2465E+04  .2426E+03   .9939000  .1042589  .0359565
T  324  9 .7969404E+07   2673185E-02  .2779E+04  .3707E+03   .9947178  .0967856  .0341909
T  325  9 .7964126E+07   2682805E-02  .2228E+04 -.2537E+03   .9967972  .0795964 -.0077271
T  326  9 .8045244E+07   2672101E-02  .2049E+04 -.1828E+03   .9961146  .0873084 -.0115284
T  327  9 .7978543E+07   2685920E-02  .2738E+04 -.8549E+02   .9934399  .1142828  .0040760
T  328  9 .8000651E+07   2676909E-02  .2308E+04  .3151E+03   .9966686  .0780035  .0238140
T  329  9 .7984137E+07   2670461E-02  .1949E+04 -.1361E+03   .9983795  .0533828 -.0197159
T  330  9 .7928586E+07   2675985E-02  .2129E+04 -.3144E+03   .9972054  .0747062  .0006757
T  331  9 .7919388E+07   2679602E-02  .2343E+04  .9703E+02   .9958442  .0910289  .0028230
T  332  9 .8061387E+07   2664481E-02  .2416E+04  .6886E+01   .9955099  .0945285  .0049326
T  333  9 .7980173E+07   2665581E-02  .2430E+04  .1491E+03   .9955471  .0934812  .0121332
T  334  9 .7991020E+07   2666746E-02  .2055E+04  .1593E+03   .9960082  .0892396  .0020002
T  335  9 .8026095E+07   2669127E-02  .2492E+04 -.1831E+03   .9958125  .0904528 -.0132606
T  336  9 .8063234E+07   2670921E-02  .1967E+04  .1273E+03   .9991901  .0334882  .0223086
T  337  9 .7921626E+07   2665725E-02  .2296E+04 -.2027E+03   .9967946  .0767478 -.0225890
T  338  9 .7933888E+07   2667810E-02  .2257E+04 -.6274E+02   .9963429  .0835324 -.0179752
T  339  9 .8032909E+07   2685834E-02  .2331E+04  .2705E+03   .9955625  .0937843  .0077353
T  340  9 .7860332E+07   2683663E-02  .3142E+04  .2994E+03   .9907662  .1355519 -.0028336
T  341  9 .8073111E+07   2662009E-02  .2565E+04 -.1429E+03   .9955481  .0942444 -.0014351
T  342  9 .8024263E+07   2676201E-02  .1841E+04 -.6273E+02   .9984289  .0560068 -.0017491
T  343  9 .8005229E+07   2685766E-02  .2071E+04 -.8037E+02   .9983069  .0581606  .0008621
T  344  9 .7963049E+07   2660555E-02  .2290E+04  .2944E+02   .9964327  .0837119  .0106839
T  345  9 .8045297E+07   2675798E-02  .2468E+04  .1580E+03   .9949005  .1008395  .0020737
T  346  9 .7990331E+07   2665587E-02  .2278E+04 -.2043E+03   .9964547  .0782075 -.0310093
T  347  9 .8048520E+07   2670694E-02  .1960E+04  .2594E+03   .9981891  .0528822  .0286705
T  348  9 .8062631E+07   2676264E-02  .2429E+04 -.5132E+03   .9934845  .1068797 -.0395646
T  349  9 .8022576E+07   2684305E-02  .2068E+04  .6068E+02   .9969883  .0740646  .0229937
T  350  9 .7992321E+07   2679552E-02  .2308E+04 -.7056E+02   .9965529  .0824014 -.0096117
T  351  9 .8051268E+07   2682786E-02  .2303E+04  .2123E+03   .9957532  .0895474  .0213718
T  352  9 .8071203E+07   2678214E-02  .2280E+04 -.2300E+03   .9955399  .0925107 -.0184974
T  353  9 .8106536E+07   2676212E-02  .2421E+04  .1231E+03   .9946526  .1011205  .0209974
T  354  9 .7966839E+07   2662627E-02  .2967E+04  .1051E+04   .9903706  .1110485  .0826696
T  355  9 .8032094E+07   2661218E-02  .1912E+04  .1930E+03   .9977258  .0673396  .0029231
T  356  9 .8054591E+07   2662041E-02  .2587E+04  .1278E+03   .9938813  .1102991  .0058421
T  357  9 .8101989E+07   2672369E-02  .2255E+04  .5443E+02   .9960141  .0882642  .0128567
T  358  9 .7986548E+07   2661414E-02  .1836E+04  .4917E+03   .9978262  .0636142  .0172089
T  359  9 .8002885E+07   2660402E-02  .2672E+04  .5844E+03   .9941403  .0996109  .0419858
T  360  9 .7854953E+07   2663571E-02  .2981E+04  .1616E+03   .9886604  .1500454 -.0060849
T  361  9 .8043066E+07   2660137E-02  .2234E+04  .2375E+03   .9969588  .0767541  .0134868
T  362  9 .7965092E+07   2676302E-02  .3070E+04 -.4064E+03   .9945273  .1011680 -.0260868
T  363  9 .8037256E+07   2678651E-02  .2235E+04 -.4273E+02   .9966916  .0812414 -.0023683
T  364  9 .7922167E+07   2681267E-02  .2662E+04 -.2353E+03   .9944011  .1052593 -.0093187
T  365  9 .7994540E+07   2684695E-02  .3021E+04 -.2601E+03   .9917983  .1267587 -.0163813
T  366  9 .8003759E+07   2664949E-02  .2831E+04 -.1437E+02   .9935367  .1134791 -.0027209
T  367  9 .8050018E+07   2672864E-02  .1769E+04  .4914E+03   .9982124  .0552317  .0228359
T  368  9 .7985381E+07   2668053E-02  .2278E+04 -.1029E+02   .9963446  .0843105  .0137519
T  369  9 .8056872E+07   2684339E-02  .2198E+04 -.1209E+03   .9962110  .0866261 -.0077128
T  370  9 .8080720E+07   2664501E-02  .2662E+04 -.2332E+03   .9951394  .0977414 -.0120109
T  371  9 .8021666E+07   2681709E-02  .2022E+04  .1413E+03   .9962944  .0850078  .0130812
T  372  9 .7925894E+07   2687081E-02  .2637E+04  .7148E+02   .9934391  .1143210 -.0030700
T  373  9 .8093383E+07   2682402E-02  .2265E+04 -.1239E+03   .9955583  .0920205 -.0198962
T  374  9 .8060548E+07   2678244E-02  .2269E+04  .2662E+03   .9963592  .0826599  .0208736
T  375  9 .7917298E+07   2668898E-02  .2665E+04  .1743E+03   .9946000  .1033247  .0097374
T  376  9 .7947483E+07   2673575E-02  .2336E+04  .1210E+03   .9961020  .0877507  .0089734
T  377  9 .7945842E+07   2665740E-02  .2310E+04  .3370E+03   .9958848  .0862551  .0278120
T  378  9 .7773443E+07   2674368E-02  .1088E+04 -.1607E+04   .9916652  .0077081 -.1286104
T  379  9 .8096646E+07   2667947E-02  .2182E+04  .3832E+03   .9949553  .0907195  .0428242
T  380  9 .7927412E+07   2671279E-02  .2527E+04 -.4934E+03   .9935893  .1024537 -.0477860
T  381  9 .7948894E+07   2672059E-02  .2306E+04  .1346E+03   .9965836  .0814385  .0137468
T  382  9 .8025033E+07   2676867E-02  .2045E+04  .1098E+03   .9976036  .0691657  .0017764
T  383  9 .8110279E+07   2687587E-02  .2765E+04  .9154E+02   .9933161  .1153901 -.0028652
T  384  9 .7893706E+07   2672305E-02  .2230E+04  .1654E+03   .9962651  .0860112 -.0076057
T  385  9 .7565522E+07   2662709E-02 -.6387E+03 -.1954E+04   .9799960 -.1389250 -.1425050
T  386  9 .7940163E+07   2682195E-02  .2448E+04  .8906E+01   .9948829  .1003569 -.0116820
T  387  9 .8042936E+07   2684511E-02  .2494E+04 -.5468E+02   .9960004  .0893371  .0014129
T  388  9 .8034921E+07   2672100E-02  .2647E+04 -.4300E+02   .9953546  .0962752  .0005342
T  389  9 .8064248E+07   2662229E-02  .2318E+04 -.1057E+03   .9951618  .0954313 -.0233614
T  390  9 .7946981E+07   2684066E-02  .2033E+04 -.3096E+03   .9975378  .0671754 -.0201454
T  391  9 .8079165E+07   2661472E-02  .2359E+04 -.1533E+03   .9957749  .0890589 -.0223801
T  392  9 .7897234E+07   2684147E-02  .2160E+04 -.8742E+02   .9968919  .0787011  .0035511
T  393  9 .7961085E+07   2680554E-02  .2567E+04 -.6138E+02   .9951865  .0979992 -.0001210
T  394  9 .8017633E+07   2685989E-02  .1844E+04 -.2324E+02   .9995336  .0303570 -.0033252
T  395  9 .7997394E+07   2669845E-02  .2489E+04 -.3060E+03   .9969598  .0735658 -.0256751
T  396  9 .7969466E+07   2682565E-02  .2406E+04 -.2661E+03   .9957522  .0896511 -.0209795
T  397  9 .7935270E+07   2676832E-02  .2609E+04  .2376E+03   .9949562  .1002142  .0043985
T  398  9 .7992159E+07   2675169E-02  .2187E+04 -.1724E+03   .9972965  .0731210 -.0072770
T  399  9 .7900073E+07   2663955E-02  .2432E+04 -.8234E+01   .9951213  .0986572  .0006138
T  400  9 .8135251E+07   2679395E-02  .2263E+04 -.2127E+02   .9958476  .0910258 -.0013993
T  401  9 .8037368E+07   2667318E-02  .2474E+04 -.2836E+03   .9954031  .0957715 -.0006349
T  402  9 .7908664E+07   2681098E-02  .2463E+04 -.4385E+03   .9934544  .1133297 -.0143082
T  403  9 .7929620E+07   2686930E-02  .1844E+04 -.1433E+03   .9990958  .0423365 -.0039049
T  404  9 .7874587E+07   2666240E-02  .2428E+04 -.1325E+03   .9955481  .0933960 -.0126918
T  405  9 .8049959E+07   2669853E-02  .2324E+04 -.4719E+02   .9977971  .0648512 -.0139766
T  406  9 .8004356E+07   2687023E-02  .2504E+04 -.8975E+02   .9954603  .0949467 -.0066318
T  407  9 .7954380E+07   2661378E-02  .2460E+04  .5591E+03   .9929078  .1040891  .0574418
T  408  9 .8193689E+07   2662118E-02  .2206E+04 -.7437E+02   .9965259  .0827349 -.0095469
T  409  9 .8014534E+07   2677853E-02  .2226E+04  .8539E+02   .9956791  .0928596 -.0005264
T  410  9 .7911925E+07   2686630E-02  .2536E+04  .1095E+02   .9917804  .1255288 -.0247832
T  411  9 .8064297E+07   2676673E-02  .2574E+04  .3093E+03   .9936020  .1068098  .0366985
T  412  9 .8046925E+07   2664659E-02  .2240E+04 -.1264E+03   .9955171  .0945732 -.0012275
T  413  9 .8099334E+07   2671983E-02  .2303E+04 -.1193E+03   .9950108  .0997676 -.0002020
T  414  9 .7935397E+07   2685467E-02  .2226E+04 -.2010E+03   .9941703  .1042175 -.0276416
T  415  9 .7963726E+07   2682359E-02  .2260E+04 -.7486E+02   .9965101  .0833435 -.0046386
T  416  9 .7980927E+07   2664480E-02  .2563E+04  .4828E+03   .9936802  .1095836  .0243121
T  417  9 .8067622E+07   2676181E-02  .1754E+04  .3262E+03   .9991915  .0380117  .0130962
T  418  9 .7918431E+07   2665143E-02  .2209E+04 -.1503E+03   .9967394  .0803748 -.0071074
T  419  9 .8090752E+07   2676744E-02  .2513E+04  .3263E+03   .9936699  .1117129  .0118461
T  420  9 .8135955E+07   2672011E-02  .2058E+04 -.1200E+03   .9969407  .0778236 -.0072646
T  421  9 .7974711E+07   2668227E-02  .2286E+04  .4402E+02   .9982036  .0525444 -.0287863
T  422  9 .8014881E+07   2666744E-02  .2449E+04  .6312E+02   .9948638  .1011900  .0025779
T  423  9 .8163252E+07   2676829E-02  .2200E+04  .2267E+03   .9960663  .0880763  .0097232
T  424  9 .7979412E+07   2667335E-02  .2182E+04  .2243E+03   .9974385  .0714839  .0025363
T  425  9 .7994085E+07   2677431E-02  .2070E+04 -.5698E+02   .9981358  .0602864 -.0095151
T  426  9 .8063462E+07   2666270E-02  .2259E+04 -.9941E+02   .9960033  .0888374 -.0092342
T  427  9 .7953670E+07   2665358E-02  .2400E+04 -.1578E+03   .9938560  .1079054 -.0246318
T  428  9 .8064768E+07   2674863E-02  .2638E+04  .1682E+03   .9919695  .1195123  .0413915
T  429  9 .8010166E+07   2677484E-02  .2299E+04 -.7325E+01   .9967719  .0797336  .0093959
T  430  9 .8173402E+07   2685808E-02  .2599E+04  .7362E+02   .9951941  .0966968  .0154415
T  431  9 .8021118E+07   2672310E-02  .2421E+04  .4663E+03   .9952706  .0932598  .0271842
T  432  9 .7919306E+07   2685863E-02  .2573E+04 -.3979E+03   .9958770  .0887680 -.0186885
T  433  9 .7964735E+07   2685934E-02  .2006E+04  .3655E+02   .9980996  .0609763 -.0088937
T  434  9 .7973477E+07   2675534E-02  .2693E+04 -.3738E+03   .9919644  .1242892 -.0236397
T  435  9 .8004590E+07   2683657E-02  .2248E+04  .1613E+03   .9971985  .0720311  .0201680
T  436  9 .8022291E+07   2684203E-02  .2514E+04 -.1910E+03   .9950609  .0988500 -.0090816
T  437  9 .7908808E+07   2683238E-02  .2263E+04  .2820E+03   .9957408  .0887443  .0249953
T  438  9 .8113301E+07   2670878E-02  .2157E+04  .1389E+03   .9972002  .0742905  .0085293
T  439  9 .8041088E+07   2670817E-02  .2328E+04  .4467E+02   .9967707  .0797353  .0095086
T  440  9 .8009253E+07   2686111E-02  .2164E+04 -.4409E+03   .9972504  .0640107 -.0373402
T  441  9 .8088636E+07   2663085E-02  .1985E+04  .1028E+03   .9972225  .0743865  .0037207
T  442  9 .8161899E+07   2664533E-02  .2260E+04  .1686E+03   .9954883  .0852401  .0416781
T  443  9 .7886535E+07   2668519E-02  .2543E+04  .2097E+03   .9929125  .1184606  .0095833
T  444  9 .7961037E+07   2664524E-02  .2427E+04  .1376E+03   .9955398  .0936287  .0115824
T  445  9 .7947389E+07   2681177E-02  .2169E+04  .1470E+03   .9973345  .0704554  .0189738
T  446  9 .7967974E+07   2680179E-02  .2169E+04 -.6315E+02   .9994655  .0111289  .0307376
T  447  9 .7948189E+07   2684510E-02  .2281E+04 -.3454E+03   .9964507  .0828634 -.0148237
T  448  9 .8002145E+07   2667358E-02  .2707E+04 -.4281E+03   .9942820  .1033936 -.0267017
T  449  9 .8088264E+07   2683977E-02  .2235E+04 -.1532E+03   .9963230  .0815166 -.0263747
T  450  9 .8107217E+07   2660922E-02  .2420E+04 -.5654E+02   .9959284  .0900124 -.0049401
T  451  9 .7984428E+07   2682327E-02  .2949E+04 -.1943E+03   .9863704  .1645092  .0031989
T  452  9 .8001114E+07   2685332E-02  .2294E+04 -.3972E+03   .9960718  .0821566 -.0330332
T  453  9 .7931789E+07   2667455E-02  .2315E+04  .2543E+03   .9965677  .0793136  .0237084
T  454  9 .7979592E+07   2668775E-02  .2082E+04  .3383E+03   .9968750  .0740840  .0274187
T  455  9 .8118170E+07   2660089E-02  .1715E+04  .4660E+02   .9977503  .0659265  .0121678
T  456  9 .7972363E+07   2681554E-02  .2413E+04 -.2395E+03   .9955410  .0937787 -.0101863
T  457  9 .7923327E+07   2685405E-02  .2352E+04  .1502E+02   .9967397  .0806467 -.0024478
T  458  9 .7876622E+07   2680194E-02  .2388E+04 -.1225E+03   .9950614  .0991307  .0050926
T  459  9 .8015376E+07   2676689E-02  .2627E+04  .5090E+03   .9938989  .1023102  .0412029
T  460  9 .7902202E+07   2667596E-02  .2075E+04 -.1107E+03   .9978623  .0607870 -.0239953
T  461  9 .7996994E+07   2686067E-02  .2355E+04 -.1169E+03   .9958397  .0905900  .0098347
T  462  9 .8017393E+07   2673858E-02  .2800E+04  .6056E+03   .9896762  .1410240  .0255581
T  463  9 .7954637E+07   2680931E-02  .2173E+04 -.1491E+03   .9977624  .0660850 -.0101479
T  464  9 .8118314E+07   2670577E-02  .2135E+04 -.3653E+03   .9973342  .0722491 -.0102274
T  465  9 .7820826E+07   2681247E-02  .2314E+04  .2031E+03   .9953882  .0923454  .0259745
T  466  9 .7918470E+07   2670754E-02  .2711E+04 -.3444E+03   .9941832  .1058424 -.0199313
T  467  9 .8027781E+07   2673663E-02  .2271E+04  .2570E+03   .9959528  .0855016  .0277036
T  468  9 .7905650E+07   2684008E-02  .2568E+04 -.6966E+02   .9858343  .1639827  .0352190
T  469  9 .7916277E+07   2687054E-02  .2933E+04  .2091E+03   .9958840  .0877761  .0225930
T  470  9 .7961341E+07   2682341E-02  .2074E+04  .2763E+03   .9974081  .0697935  .0174904
T  471  9 .7967311E+07   2675722E-02  .2237E+04 -.1047E+04   .9957420  .0717267 -.0579072
T  472  9 .7957750E+07   2664162E-02  .2040E+04 -.2290E+03   .9982280  .0522328 -.0285078
T  473  9 .8108956E+07   2668340E-02  .2094E+04 -.1168E+03   .9976276  .0674521 -.0137625
T  474  9 .7971541E+07   2685590E-02  .2245E+04  .3253E+02   .9963579  .0851675  .0041758
T  475  9 .7854130E+07   2682147E-02  .2632E+04 -.8533E+03   .9924792  .1021892 -.0673976
T  476  9 .7996577E+07   2682605E-02  .2624E+04  .3388E+02   .9945696  .1033554  .0122067
T  477  9 .7866111E+07   2681648E-02  .2287E+04  .1486E+03   .9965517  .0818246  .0137621
T  478  9 .7938835E+07   2671058E-02  .2478E+04 -.1852E+03   .9948710  .1002143 -.0137383
T  479  9 .8030181E+07   2668923E-02  .2320E+04  .2252E+03   .9957500  .0910761  .0136791
T  480  9 .7981262E+07   2679242E-02  .2102E+04 -.8598E+02   .9964767  .0838518  .0017275
T  481  9 .8012955E+07   2661870E-02  .2737E+04 -.4082E+03   .9931368  .1102127 -.0391458
T  482  9 .8044014E+07   2664408E-02  .2176E+04 -.3444E+03   .9965424  .0813595 -.0168499
T  483  9 .8024509E+07   2668496E-02  .2078E+04  .1133E+03   .9973101  .0732956  .0005384
T  484  9 .7996965E+07   2681762E-02  .2334E+04  .1472E+03   .9964772  .0833635  .0091506
T  485  9 .7931983E+07   2682704E-02  .2318E+04 -.8225E+02   .9964985  .0831332 -.0089265
T  486  9 .8065328E+07   2672078E-02  .2358E+04 -.1555E+03   .9956958  .0921085 -.0102868
T  487  9 .7988536E+07   2674116E-02  .2504E+04 -.5778E+03   .9963652  .0789145 -.0320754
T  488  9 .8065657E+07   2679214E-02  .2230E+04 -.2783E+02   .9963685  .0849932  .0050949
T  489  9 .7949606E+07   2686362E-02  .2283E+04  .2763E+02   .9969999  .0772729 -.0044938
T  490  9 .8014470E+07   2665946E-02  .2374E+04  .1018E+03   .9950792  .0987168  .0085121
T  491  9 .8052723E+07   2660604E-02  .2082E+04 -.2479E+03   .9976451  .0674575 -.0123986
T  492  9 .7831816E+07   2666618E-02  .3073E+04  .9436E+03   .9921959  .1136483  .0512964
