============================== SRIM-2003.26 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.  NOTE: Use hotkey  C  for details.=
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(500 keV) ==> Layer 1( 1846 A) ==========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 2065  2 .1867401E+06   1855284E-03  .4014E+04  .1357E+04   .1902731  .9549992  .2275360
T 2066  2 .3826085E+06   1855326E-03 -.1401E+02  .2000E+02   .9993840  .0350887  .0005569
T 2067  2 .3732948E+06   1846641E-03  .4643E+02  .3145E+02   .9943110  .0772825  .0733014
T 2068  2 .3639096E+06   1855380E-03 -.4586E+02 -.8876E+02   .9998438 -.0171536 -.0042653
T 2069  2 .3889386E+06   1856193E-03 -.7347E+02  .1608E+03   .9924249 -.0175106  .1215982
T 2070  2 .3876931E+06   1850764E-03 -.1219E+02 -.5092E+02   .9740610  .1445073 -.1741344
T 2071  2 .3815452E+06   1850653E-03 -.1797E+03 -.8320E+02   .9556826 -.2725246 -.1113606
T 2072  2 .3757242E+06   1846788E-03 -.5858E+02 -.2168E+03   .9553969 -.0028385 -.2953112
T 2073  2 .3936945E+06   1856133E-03 -.4876E+02 -.7786E+02   .9977329 -.0150665 -.0655895
T 2074  2 .3727088E+06   1849877E-03  .5790E+02 -.1029E+02   .9993552 -.0208040 -.0292634
T 2075  2 .3770924E+06   1851831E-03 -.1020E+03  .1499E+03   .9887781 -.0913310  .1182225
T 2076  2 .3828350E+06   1853115E-03 -.3213E+02  .8254E+01   .9944606 -.0781194 -.0703235
T 2077  2 .3767804E+06   1853424E-03 -.7910E+01 -.3043E+02   .9991913  .0202859  .0347165
T 2078  2 .3781294E+06   1849959E-03 -.7106E+01  .1677E+02   .9852011 -.1242084  .1181145
T 2079  2 .3653304E+06   1857445E-03  .1668E+03  .4795E+02   .9892340  .1463217 -.0024507
T 2080  2 .3884073E+06   1860836E-03 -.1636E+03  .1550E+03   .9815569 -.1272088  .1427023
T 2081  2 .3709156E+06   1852519E-03 -.1741E+02 -.5518E+02   .9737721  .0115729 -.2272311
T 2082  2 .3629311E+06   1857505E-03  .8424E+02  .6347E+02   .9922230  .0922949  .0835178
T 2083  2 .3880018E+06   1860064E-03 -.7674E+02 -.7484E+02   .9877337 -.1415761 -.0658660
T 2084  2 .3957632E+06   1856596E-03 -.5027E+01 -.5161E+02   .9988169 -.0199747 -.0443373
T 2085  2 .3720588E+06   1856542E-03  .1114E+03 -.2053E+03   .8974463  .2467604 -.3656494
T 2086  2 .3763988E+06   1855389E-03 -.1458E+03 -.2557E+02   .9934053 -.1106311 -.0301108
T 2087  2 .3931593E+06   1846610E-03 -.1643E+02  .7235E+02   .9881180 -.0114980  .1532663
T 2088  2 .3609986E+06   1859200E-03 -.3016E+03 -.1236E+03   .7567606 -.2147662 -.6174049
T 2089  2 .3867177E+06   1856370E-03 -.2574E+03  .2666E+03   .9706868 -.1713761  .1685154
T 2090  2 .3827731E+06   1850206E-03  .8127E+02  .2659E+02   .9970971  .0300300  .0699677
T 2091  2 .3714463E+06   1852881E-03 -.5053E+02 -.1152E+03   .9901212 -.1116685 -.0847947
T 2092  2 .3914682E+06   1850223E-03  .9432E+02 -.1222E+03   .9613203  .2243370 -.1598004
T 2093  2 .3795263E+06   1851900E-03  .1762E+03  .1874E+03   .9541481  .1641062  .2503411
T 2094  2 .3806021E+06   1861249E-03  .2742E+02 -.5463E+02   .9993512 -.0305744 -.0190338
T 2095  2 .3704055E+06   1846784E-03 -.3434E+03  .1594E+03   .9966300 -.0745652  .0341852
T 2096  2 .3780503E+06   1847420E-03  .1214E+03  .1439E+03   .9901096  .0314580  .1367240
T 2097  2 .3892171E+06   1856491E-03  .1049E+03 -.2879E+03   .9876990  .0404187 -.1510533
T 2098  2 .3907200E+06   1857526E-03  .1614E+02  .2149E+02   .9961956  .0830116  .0265218
T 2099  2 .4026201E+06   1857428E-03 -.1479E+03 -.2383E+01   .9853511 -.0795621  .1508415
T 2100  2 .3829439E+06   1852650E-03 -.7323E+02  .4551E+02   .9989047  .0404044  .0235977
T 2101  2 .3995028E+06   1852693E-03  .4123E+02 -.3578E+02   .9749900  .2170563 -.0477599
T 2102  2 .4051150E+06   1847657E-03 -.5953E+02  .1634E+02   .9970087  .0123201 -.0763011
T 2103  2 .3751519E+06   1848508E-03  .5047E+03  .3178E+03   .8055748  .5180252  .2875747
T 2104  2 .3847252E+06   1846988E-03  .1400E+03 -.2890E+02   .9835460  .1607730 -.0823975
T 2105  2 .3654984E+06   1846348E-03 -.5201E+02  .2305E+02   .9992430  .0034941  .0387463
T 2106  2 .3899376E+06   1846938E-03 -.1175E+03  .2700E+03   .9546901 -.1245600  .2702806
T 2107  2 .3712898E+06   1846311E-03  .2330E+03  .8547E+02   .9056182  .4185098 -.0685953
T 2108  2 .3729923E+06   1853218E-03 -.1049E+03 -.4651E+02   .9987106 -.0499735  .0089374
T 2109  2 .3789911E+06   1846509E-03  .8585E+02  .1183E+03   .9823634  .1576443  .1005510
T 2110  2 .3953244E+06   1852648E-03  .8176E+02  .2079E+02   .9983921  .0171794  .0540197
T 2111  2 .3864714E+06   1852174E-03 -.8656E+02 -.3156E+01   .9862704 -.1403382  .0870401
T 2112  2 .3894224E+06   1847021E-03 -.7812E+02 -.1033E+03   .9771203 -.1262254 -.1711816
T 2113  2 .3847918E+06   1856621E-03 -.1566E+01  .8637E+01   .9986949  .0478072  .0179714
T 2114  2 .2969145E+06   1856202E-03  .8098E+03 -.1429E+04   .2135647  .5162611 -.8293760
T 2115  2 .3908297E+06   1848300E-03 -.7800E+02 -.1002E+03   .9909618 -.0748220 -.1113387
T 2116  2 .3752847E+06   1852533E-03 -.1238E+03  .2328E+03   .9879202 -.0144151  .1542917
T 2117  2 .3644509E+06   1858023E-03 -.7020E+02 -.1760E+03   .9618829 -.1054281 -.2523217
T 2118  2 .3646316E+06   1852505E-03  .1677E+02  .3456E+02   .9975957  .0157378  .0674918
T 2119  2 .3867293E+06   1850826E-03  .6878E+02  .1035E+03   .9916527  .0261651  .1262549
T 2120  2 .3910818E+06   1853985E-03 -.5638E+02 -.5453E+02   .9932493 -.0292295 -.1122565
T 2121  2 .3821152E+06   1846477E-03  .6749E+02  .2209E+02   .9990021  .0399075 -.0200540
T 2122  2 .3833615E+06   1848523E-03 -.7643E+02 -.1679E+03   .9831673 -.0835067 -.1625073
T 2124  2 .3801047E+06   1851699E-03  .4269E+02 -.3863E+02   .9986771 -.0064268 -.0510179
T 2125  2 .3723901E+06   1850204E-03  .3146E+03 -.1337E+03   .7789052  .5222756 -.3471813
T 2126  2 .3871566E+06   1850750E-03 -.9396E+03  .4276E+03   .7253310 -.5632464  .3957883
T 2127  2 .3756342E+06   1852429E-03 -.8077E+01 -.2816E+03   .9724466 -.0370403 -.2301642
T 2128  2 .3766119E+06   1859254E-03 -.2279E+02 -.6770E+01   .9998653 -.0163787 -.0010749
T 2129  2 .3777643E+06   1855260E-03  .2073E+02  .2382E+03   .9032905  .3641020  .2269272
T 2130  2 .3953453E+06   1856929E-03 -.6644E+02  .6349E+02   .9909002 -.1343890  .0075076
T 2131  2 .3861564E+06   1846192E-03 -.2306E+02  .1439E+02   .9995379  .0275368 -.0128701
T 2132  2 .3833748E+06   1848754E-03 -.1882E+02 -.7314E+02   .9979861 -.0211289 -.0598112
T 2133  2 .3846487E+06   1863536E-03 -.8083E+02  .1350E+03   .9846048 -.0736236  .1585340
T 2134  2 .3830537E+06   1858885E-03  .7790E+01 -.6605E+01   .9990467 -.0255243 -.0354157
T 2135  2 .3954422E+06   1846969E-03  .6940E+02  .1382E+02   .9909970  .1330861  .0145974
T 2136  2 .3733157E+06   1854375E-03  .4219E+02  .2532E+02   .9987797  .0493874 -.0002533
T 2137  2 .3894977E+06   1853082E-03  .2905E+03 -.1484E+03   .9613800  .1624324 -.2221805
T 2138  2 .3805514E+06   1849674E-03 -.1308E+03  .1885E+02   .9902306 -.1368769 -.0266117
T 2139  2 .3894192E+06   1850876E-03 -.1395E+01  .3112E+01   .9994120 -.0174448 -.0295194
T 2140  2 .3894434E+06   1853339E-03  .8444E+01  .6896E+02   .9998324  .0098964  .0154048
T 2141  2 .3796294E+06   1852895E-03 -.9532E+02  .1931E+02   .9874296 -.1574845  .0134720
T 2142  2 .3850699E+06   1856779E-03 -.3482E+02  .1759E+03   .9857718 -.1191280  .1185856
T 2143  2 .3847710E+06   1855542E-03  .7458E+02 -.1649E+03   .9856920  .0379189 -.1642360
T 2144  2 .3779592E+06   1855152E-03  .1116E+03 -.1116E+02   .9927217  .1155077 -.0340838
T 2145  2 .3921234E+06   1851708E-03 -.5373E+02 -.1127E+02   .9967538 -.0709592 -.0380356
T 2146  2 .3693733E+06   1856407E-03 -.6954E+02 -.8546E+02   .9743517 -.2248546 -.0089003
T 2147  2 .3839276E+06   1858517E-03  .5517E+02  .6475E+02   .9974589  .0696190 -.0151279
T 2148  2 .3811233E+06   1848526E-03 -.3354E+02 -.2760E+02   .9912110 -.1309521 -.0187675
T 2149  2 .3705126E+06   1848518E-03 -.3849E+01  .2821E+01   .9999065  .0025130  .0134410
T 2150  2 .3803135E+06   1850143E-03  .3411E+02 -.9591E+01   .9778537 -.0647717 -.1990144
T 2151  2 .3926177E+06   1848362E-03 -.1366E+03 -.6084E+02   .9948000 -.0895106 -.0485874
T 2152  2 .3850448E+06   1858578E-03 -.6826E+02  .3833E+02   .9971927  .0367221  .0652542
T 2153  2 .3587182E+06   1859867E-03  .1984E+03  .2416E+03   .9730663  .2158245  .0810044
T 2154  2 .3799871E+06   1848223E-03 -.1045E+03  .6370E+02   .9921458 -.0622487  .1084983
T 2155  2 .3940931E+06   1852015E-03 -.5219E+01 -.8554E+02   .9964365 -.0498806  .0680159
T 2156  2 .3831571E+06   1857508E-03  .1044E+02  .4714E+02   .9945173  .0245416  .1016516
T 2157  2 .3890023E+06   1850981E-03  .2375E+02 -.9321E+02   .9980914 -.0615396 -.0051438
T 2158  2 .3834904E+06   1850038E-03  .1041E+03 -.1629E+02   .9862932  .1620717 -.0309588
T 2159  2 .3939222E+06   1849191E-03  .4808E+02 -.2754E+02   .9982868  .0481852 -.0331899
T 2160  2 .3772881E+06   1846668E-03 -.1058E+03  .3375E+02   .9921042 -.0920127  .0852230
T 2161  2 .3681757E+06   1849964E-03 -.3390E+02  .6176E+01   .9973459  .0067788  .0724929
T 2162  2 .3821148E+06   1858739E-03 -.2197E+02 -.3303E+02   .9989164  .0290589 -.0363543
T 2163  2 .3664421E+06   1847521E-03 -.4564E+02 -.3875E+01   .9983081 -.0503747  .0290416
T 2164  2 .3857419E+06   1849070E-03 -.6247E+02  .6917E+02   .9989094 -.0406804  .0229137
T 2165  2 .3730573E+06   1853349E-03 -.6460E+02 -.4230E+02   .9981672 -.0039910 -.0603840
T 2166  2 .4037346E+06   1846928E-03  .7496E+02  .6470E+02   .9914969  .0993859  .0840023
T 2167  2 .3782603E+06   1856668E-03 -.6165E+02 -.3677E+02   .9959187 -.0879756  .0201568
T 2168  2 .3652675E+06   1861853E-03 -.1477E+03 -.7515E+02   .9666928 -.0702595 -.2461070
T 2169  2 .3838641E+06   1857338E-03 -.8001E+02  .5325E+01   .9970908 -.0353283 -.0675416
T 2170  2 .3787248E+06   1848205E-03 -.5611E+02 -.1913E+03   .9534993 -.0345679 -.2994062
T 2171  2 .3678476E+06   1852381E-03 -.9526E+02  .4558E+02   .9940358  .0895080  .0622996
T 2172  2 .3688248E+06   1853921E-03 -.3501E+03 -.2242E+02   .8819030 -.4332190 -.1859256
T 2173  2 .3626122E+06   1849709E-03  .7607E+03  .4289E+02   .7518558  .6362295  .1729879
T 2174  2 .3792782E+06   1847288E-03  .3801E+02 -.3468E+02   .9915997  .0355528 -.1243623
T 2175  2 .3792915E+06   1852059E-03 -.5484E+02  .2698E+03   .9710401 -.1086294  .2127927
T 2176  2 .3693146E+06   1853843E-03  .1885E+03 -.9131E+02   .9761346  .2171664 -.0001694
T 2177  2 .3889131E+06   1847010E-03  .5122E+02 -.1526E+03   .9759049  .1558456 -.1527145
T 2178  2 .3811696E+06   1851720E-03 -.2669E+03  .1863E+03   .9946736 -.0948730  .0402923
T 2179  2 .3872405E+06   1848366E-03  .5447E+01  .3179E+02   .9977961  .0527030 -.0403155
T 2180  2 .3728771E+06   1847977E-03  .2947E+02 -.2023E+02   .9956643 -.0032795 -.0929611
T 2181  2 .3771333E+06   1848033E-03 -.1219E+02  .1206E+03   .9875820  .0660330  .1425535
T 2182  2 .3675670E+06   1848857E-03  .9084E+01  .3516E+02   .9968645  .0420087  .0670553
T 2183  2 .3581985E+06   1846436E-03 -.2869E+03  .4333E+03   .8200574 -.2839429  .4968725
T 2184  2 .3780583E+06   1853465E-03  .7676E+02  .4052E+02   .9734490  .1940388 -.1214334
T 2185  2 .3756787E+06   1855769E-03 -.1453E+03  .2494E+03   .9590852 -.2562018  .1204831
T 2186  2 .3923585E+06   1850147E-03  .5683E+02 -.2933E+02   .9831889 -.0354282 -.1791212
T 2187  2 .3819560E+06   1852394E-03 -.2415E+03 -.2183E+03   .9569173 -.2531861 -.1421483
T 2188  2 .3949436E+06   1848600E-03 -.1667E+02 -.4924E+02   .9798762  .0933105 -.1764531
T 2189  2 .3699636E+06   1847778E-03 -.1409E+03 -.3008E+03   .9496528 -.2395332 -.2019488
T 2190  2 .3737081E+06   1852786E-03  .6366E+02  .1220E+03   .9895239  .0669148  .1279255
T 2191  2 .3869424E+06   1850309E-03  .2992E+02 -.3078E+02   .9984858  .0457784 -.0305026
T 2192  2 .3804219E+06   1863572E-03  .1796E+03  .2399E+02   .9962121  .0861645  .0117109
T 2193  2 .3815757E+06   1859612E-03  .5012E+02  .1728E+02   .9997893 -.0136268  .0153521
T 2194  2 .3731617E+06   1848687E-03 -.1267E+02 -.1079E+03   .9930703 -.0712334 -.0934733
T 2195  2 .3662044E+06   1847100E-03 -.1159E+03 -.6127E+02   .9945101 -.1037330 -.0137529
T 2196  2 .3735880E+06   1846640E-03  .1577E+02  .1212E+03   .9586358  .0248591  .2835481
T 2197  2 .3681637E+06   1853101E-03 -.5930E+02 -.1760E+03   .9735687 -.0709000 -.2171110
T 2198  2 .3864369E+06   1855031E-03 -.1348E+03  .2727E+01   .9761999 -.2127253 -.0422100
T 2199  2 .3827027E+06   1851975E-03 -.3124E+02  .3780E+02   .9750922 -.0850806  .2048328
T 2200  2 .3831736E+06   1853934E-03 -.1392E+03  .1202E+03   .9534444 -.2089446  .2174533
T 2201  2 .3797000E+06   1847283E-03  .7438E+02 -.9112E+02   .9603448  .2662895 -.0826299
T 2202  2 .3744268E+06   1846979E-03  .9542E+02  .5901E+02   .9714683  .2324284  .0471841
T 2203  2 .3967488E+06   1852948E-03 -.5988E+02 -.1852E+03   .9913554 -.0381951 -.1255213
T 2204  2 .3888776E+06   1852177E-03  .2598E+02 -.3703E+00   .9977558  .0654426  .0141664
T 2205  2 .3964620E+06   1850550E-03 -.1015E+03 -.4092E+01   .9831744 -.1530139  .0997737
T 2206  2 .3637450E+06   1859207E-03  .3115E+03 -.3859E+03   .9118901  .2688875 -.3100901
T 2207  2 .3795652E+06   1854483E-03  .1409E+02 -.6843E+02   .9966402  .0162884 -.0802678
T 2208  2 .3231500E+06   1858183E-03 -.2418E+03 -.1554E+04   .6276816 -.3164951 -.7112290
T 2209  2 .3722940E+06   1851040E-03  .2145E+03 -.1101E+03   .9786412  .2001341 -.0469860
T 2210  2 .3726903E+06   1858679E-03 -.3425E+03 -.2007E+03   .9374666 -.3084454 -.1613002
T 2211  2 .3742997E+06   1854397E-03 -.2829E+02 -.7577E+02   .9798128 -.0284990 -.1978756
T 2212  2 .3876856E+06   1855575E-03  .6287E+02 -.4521E+02   .9977294  .0524497 -.0422502
T 2213  2 .3844946E+06   1853654E-03  .1743E+03  .9701E+02   .8432358  .5373500 -.0144332
T 2214  2 .3805196E+06   1846116E-03 -.2362E+02 -.6537E+02   .9927622  .0118992 -.1195061
T 2215  2 .3813601E+06   1849352E-03  .6648E+02  .1486E+03   .9870614  .0458875  .1536365
T 2216  2 .3948426E+06   1850749E-03 -.1265E+03 -.1129E+03   .9937023 -.0843430 -.0737701
T 2217  2 .3719645E+06   1851203E-03  .1366E+03  .3235E+02   .9629505  .2681170 -.0289754
T 2218  2 .3920674E+06   1848546E-03 -.1709E+03  .2818E+03   .9317044 -.1404793  .3349515
T 2219  2 .3814892E+06   1851399E-03  .1255E+03 -.3896E+01   .9976355  .0651163  .0219823
T 2220  2 .3962247E+06   1848824E-03  .1390E+03 -.2055E+03   .9320906  .2309148 -.2790797
T 2221  2 .3708907E+06   1846358E-03  .2231E+03 -.3288E+03   .9431541  .1949837 -.2691499
T 2222  2 .3948915E+06   1855126E-03  .5946E+02 -.3254E+00   .9912036  .1293138 -.0281669
T 2223  2 .3788313E+06   1850628E-03  .6331E+02  .2679E+02   .9998657 -.0043627 -.0157962
T 2224  2 .3862525E+06   1849876E-03  .6558E+02 -.9159E+02   .9847559  .0898172 -.1489584
T 2225  2 .3760735E+06   1847163E-03  .9265E+01  .1262E+03   .9959144  .0191112  .0882569
T 2226  2 .3921931E+06   1848066E-03  .2187E+02 -.1047E+02   .9995548  .0287979 -.0078022
T 2227  2 .3800660E+06   1851059E-03  .1866E+02 -.3551E+02   .9953724  .0239652 -.0930564
T 2228  2 .4057143E+06   1859978E-03 -.3567E+02 -.9827E+01   .9986041 -.0246361 -.0467211
T 2229  2 .3721792E+06   1850518E-03 -.2863E+02 -.7542E+02   .9604432 -.2713663  .0625233
T 2230  2 .3869484E+06   1846918E-03  .1242E+03  .4545E+02   .9890510  .1475473  .0028232
T 2231  2 .3675842E+06   1851895E-03  .8953E+02  .6865E+02   .9924940  .1089482  .0555522
T 2232  2 .3868021E+06   1851470E-03 -.4630E+01 -.1056E+03   .9888945  .0204433 -.1472062
T 2233  2 .3603111E+06   1851134E-03 -.6699E+02 -.3495E+03   .9392479 -.1107175 -.3248922
T 2234  2 .3803750E+06   1852616E-03 -.3319E+01  .1334E+03   .9925140  .0123710  .1215025
T 2235  2 .3920056E+06   1851575E-03 -.2288E+02  .1708E+03   .9849057 -.1247291  .1200138
T 2236  2 .3621611E+06   1849642E-03  .6178E+02 -.9739E+01   .9900314  .1408350  .0018116
T 2237  2 .3752568E+06   1848533E-03 -.5084E+02  .1211E+03   .9619077 -.0285558  .2718789
T 2238  2 .3803687E+06   1855523E-03  .6426E+02  .4652E+02   .9725916 -.0429821  .2285128
T 2239  2 .3966504E+06   1852662E-03 -.4194E+02 -.3283E+02   .9983650 -.0071565 -.0567115
T 2240  2 .3689969E+06   1858314E-03 -.9391E+02  .2756E+02   .9952103 -.0914499  .0345443
T 2241  2 .3916694E+06   1846588E-03 -.4558E+02  .7062E+02   .9433916  .1626414  .2890676
T 2242  2 .3717807E+06   1855178E-03 -.2561E+01  .7328E+02   .9953670  .0485218  .0830075
T 2243  2 .3830840E+06   1846804E-03 -.2586E+03  .7772E+02   .9633845 -.2334919  .1318025
T 2244  2 .3914781E+06   1852656E-03  .3379E+02 -.3011E+02   .9989285  .0455243 -.0083280
T 2245  2 .3756256E+06   1849888E-03 -.1304E+02  .8892E+02   .9824390 -.0283752  .1844137
T 2246  2 .3714157E+06   1846580E-03  .1926E+02 -.4363E+02   .9802544 -.0815897 -.1801235
T 2247  2 .3705422E+06   1857488E-03 -.1280E+03 -.1722E+03   .9751489 -.0314367 -.2193089
T 2248  2 .3913777E+06   1853358E-03  .1743E+02 -.2597E+02   .9947900  .0900902  .0477135
T 2249  2 .3849804E+06   1850014E-03 -.3772E+01 -.4219E+02   .9909807 -.0914367 -.0979619
T 2250  2 .3683285E+06   1849345E-03  .1811E+02 -.1215E+03   .9747934  .0807375 -.2079885
T 2251  2 .3676241E+06   1847518E-03 -.7059E+02 -.2771E+03   .9568834  .1420535 -.2533674
T 2252  2 .3883549E+06   1855924E-03 -.1128E+03  .3471E+02   .9825347 -.1805092 -.0451877
T 2253  2 .3895483E+06   1857696E-03  .2032E+03  .2187E+03   .9609349  .1229502  .2479664
T 2254  2 .3743639E+06   1859206E-03 -.7645E+02  .7176E+01   .9993285 -.0313243  .0190087
T 2255  2 .3824880E+06   1858949E-03  .3220E+01 -.5429E+01   .9990548 -.0056540  .0430984
T 2256  2 .3811264E+06   1851294E-03  .1991E+02 -.1379E+03   .9870309  .0126350 -.1600325
T 2257  2 .3926128E+06   1846937E-03 -.6703E+02  .7429E+02   .9980680 -.0573658  .0238645
T 2258  2 .3857012E+06   1850424E-03 -.7643E+02 -.1421E+03   .9859161  .0511860 -.1592153
T 2259  2 .3578488E+06   1846049E-03 -.6934E+02  .2131E+02   .9435590  .0585834 -.3259822
T 2260  2 .3809492E+06   1853747E-03 -.4976E+03  .2440E+03   .9310712 -.3186145  .1777394
T 2261  2 .3820467E+06   1853010E-03  .1083E+03 -.1603E+02   .9990649  .0229084 -.0366676
T 2262  2 .3743902E+06   1851173E-03 -.1454E+03  .1021E+02   .9862315 -.1612054 -.0368811
T 2263  2 .3934812E+06   1856318E-03  .2002E+02  .5506E+02   .9997424 -.0197063 -.0112605
T 2264  2 .3936440E+06   1847983E-03 -.2385E+02  .2572E+02   .9798500  .1472004  .1350038
T 2265  2 .3832037E+06   1846293E-03  .2404E+02  .1618E+03   .9825898  .0270149  .1838137
T 2266  2 .3747943E+06   1855508E-03  .8022E+02  .8923E+02   .9936784  .0934991  .0621387
T 2267  2 .3727275E+06   1847332E-03 -.5277E+02  .1372E+03   .9954183  .0661321 -.0690573
T 2268  2 .3867928E+06   1849360E-03 -.3116E+02 -.4610E+02   .9928401 -.0399167 -.1125839
T 2269  2 .3970431E+06   1857396E-03 -.1350E+01 -.1858E+03   .9968621 -.0399399 -.0683432
T 2270  2 .3854390E+06   1859270E-03  .9323E+02  .6237E+02   .9854408  .1690047 -.0185438
T 2271  2 .3859425E+06   1848720E-03  .2767E+03 -.2653E+03   .9758433  .2163300 -.0305137
T 2272  2 .3866036E+06   1848366E-03 -.2819E+03 -.4746E+02   .9425289 -.3260524 -.0730009
T 2273  2 .3800475E+06   1855331E-03  .8533E+02  .5571E+02   .9734901  .2282853  .0142412
T 2274  2 .3821670E+06   1846588E-03  .2528E+03 -.5109E+02   .9821168  .1869013 -.0226839
T 2275  2 .3829862E+06   1849377E-03 -.5826E+02 -.8661E+01   .9993175  .0297526 -.0218954
T 2276  2 .3884729E+06   1854132E-03  .7038E+02  .8592E+02   .9959308  .0717568  .0545233
T 2277  2 .3578306E+06   1849498E-03  .5568E+02 -.1071E+02   .9962571  .0793458  .0342938
T 2278  2 .3733587E+06   1852268E-03  .6755E+02  .1264E+03   .9759682  .0966510  .1953065
T 2279  2 .3868790E+06   1846186E-03 -.1894E+03 -.7884E+01   .9286546 -.3694715 -.0330386
T 2280  2 .3858508E+06   1852686E-03 -.1295E+03 -.8813E+02   .9874053 -.0964547 -.1254087
T 2281  2 .3679935E+06   1849793E-03  .2002E+02  .1018E+03   .9820885  .1502785  .1136603
T 2282  2 .3781930E+06   1848418E-03 -.1928E+03  .1266E+03   .9521900 -.2627933  .1558007
T 2283  2 .3839305E+06   1848021E-03 -.1568E+03 -.1926E+02   .9998135 -.0168952 -.0093604
T 2284  2 .3772483E+06   1852872E-03  .3668E+02 -.1110E+02   .9968817  .0539362 -.0576005
T 2285  2 .3896196E+06   1848136E-03  .6864E+02  .3460E+02   .9911544  .1157399  .0649402
T 2286  2 .3814580E+06   1848331E-03 -.1802E+03 -.1403E+03   .9796713 -.1090910 -.1683545
T 2287  2 .3736964E+06   1850600E-03  .3014E+03 -.1790E+03   .8110033  .5195389 -.2689849
T 2288  2 .3757797E+06   1849841E-03 -.5371E+01 -.1746E+03   .9718850  .0037751 -.2354259
T 2289  2 .3837340E+06   1849298E-03 -.1332E+03  .1101E+03   .9866994 -.0841450  .1390824
T 2290  2 .3939547E+06   1846094E-03 -.2444E+03 -.1768E+02   .9776774 -.1921891  .0849129
T 2291  2 .3903073E+06   1846089E-03  .4348E+01  .3286E+02   .8118071  .0929732  .5764765
T 2292  2 .3827410E+06   1860430E-03 -.5249E+02 -.6627E+02   .9984603 -.0188721 -.0521627
T 2293  2 .3732432E+06   1846844E-03  .2018E+02 -.9235E+02   .9953403  .0958599 -.0104153
T 2294  2 .3887619E+06   1850433E-03 -.9330E+01  .1574E+02   .9980142 -.0551931  .0303533
T 2295  2 .3806679E+06   1850755E-03 -.2497E+03 -.2039E+03   .9737782 -.1481121 -.1726812
T 2296  2 .3661933E+06   1846479E-03  .9723E+03 -.6882E+02   .8434455  .5368684  .0192879
T 2297  2 .3852747E+06   1852070E-03 -.7577E+01  .3166E+02   .9811320 -.0085515  .1931501
T 2298  2 .3750291E+06   1849176E-03  .2997E+02 -.6896E+01   .9997380 -.0223521  .0049275
T 2299  2 .3797359E+06   1850110E-03 -.1487E+03 -.2945E+02   .6449395 -.1564506 -.7480483
T 2300  2 .3809808E+06   1852965E-03  .3855E+02 -.5914E+02   .9984227 -.0188840 -.0528733
T 2301  2 .3711619E+06   1858682E-03 -.1854E+03 -.3381E+03   .9234405 -.2278832 -.3087506
T 2302  2 .3881076E+06   1852474E-03 -.6084E+02  .2218E+02   .9977717 -.0612397  .0264815
T 2303  2 .3727405E+06   1853903E-03  .1199E+03  .8146E+02   .9934337  .0650560  .0941132
T 2304  2 .4035976E+06   1855150E-03 -.3223E+02  .1233E+02   .9969431 -.0652488  .0429773
T 2305  2 .3853425E+06   1849698E-03  .7433E+02  .9748E+02   .9828720  .1154378  .1436549
T 2306  2 .3794405E+06   1848191E-03  .9758E+02  .4438E+02   .9992713  .0377102 -.0059025
T 2307  2 .3901785E+06   1851888E-03  .1010E+02  .1182E+03   .9637741 -.0161512  .2662305
T 2308  2 .3777618E+06   1846478E-03  .1517E+02 -.8476E+02   .9935800  .0286079 -.1094545
T 2309  2 .3902882E+06   1847835E-03  .5302E+02 -.5045E+02   .9964187  .0808530 -.0247495
T 2310  2 .3861585E+06   1855226E-03 -.6006E+02  .9908E+02   .9996730  .0018857  .0255000
T 2311  2 .3747912E+06   1858217E-03 -.1540E+02 -.1013E+03   .9853491  .0144586 -.1699353
T 2312  2 .3741603E+06   1851993E-03  .4641E+02 -.8097E+02   .9955796 -.0156577 -.0926070
T 2313  2 .3854322E+06   1856554E-03 -.1843E+03  .6309E+02   .9396568 -.3292785  .0928486
T 2314  2 .3746227E+06   1852060E-03 -.8345E+02  .3250E+03   .9484915 -.0426202  .3139226
T 2315  2 .3863343E+06   1846865E-03 -.9590E+02  .2251E+02   .9981550 -.0531212  .0294079
T 2316  2 .3842841E+06   1850926E-03 -.1339E+02 -.1805E+02   .9993991  .0205515  .0279123
T 2317  2 .3870715E+06   1859130E-03 -.3531E+02  .2712E+02   .9981277 -.0308478  .0528163
T 2318  2 .3891307E+06   1846926E-03  .3179E+02  .3251E+02   .9978910  .0636774  .0125989
T 2319  2 .3819059E+06   1847157E-03 -.3961E+01 -.5384E+02   .9965497 -.0267469 -.0785709
T 2320  2 .3829238E+06   1861420E-03 -.2082E+03 -.9041E+02   .9900936 -.1257342  .0624942
