============================== SRIM-2003.26 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.  NOTE: Use hotkey  C  for details.=
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  F(11.4 MeV) ==> Graphite (carbon)( 1.24 um) ==============
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  514  9 .8162054E+07   1254768E-02  .1022E+04 -.4931E+02   .9966938  .0803884 -.0117993
T  515  9 .8158107E+07   1253952E-02  .1224E+04 -.1106E+03   .9938896  .1086141 -.0196583
T  516  9 .8209883E+07   1252714E-02  .1163E+04 -.8423E+02   .9953453  .0958406 -.0101123
T  517  9 .8124871E+07   1259821E-02  .1047E+04 -.8350E+02   .9963229  .0816287 -.0260283
T  518  9 .8297970E+07   1253594E-02  .1136E+04 -.7339E+01   .9960114  .0890753  .0051838
T  519  9 .8145889E+07   1253065E-02  .1110E+04 -.2374E+02   .9970722  .0754480 -.0124372
T  520  9 .8154026E+07   1260647E-02  .1067E+04  .4169E+02   .9964446  .0842496 -.0004957
T  521  9 .8186091E+07   1257579E-02  .1145E+04  .1519E+02   .9952780  .0970649 -.0003391
T  522  9 .8174473E+07   1254568E-02  .1143E+04 -.6846E+01   .9957918  .0916424 -.0005330
T  523  9 .8216092E+07   1252723E-02  .1090E+04  .2426E+02   .9967216  .0804660  .0084424
T  524  9 .8251408E+07   1253366E-02  .1140E+04 -.7906E+01   .9956987  .0926292 -.0019713
T  525  9 .8193035E+07   1254915E-02  .1028E+04 -.8286E+02   .9973168  .0731249  .0034646
T  526  9 .8210914E+07   1251871E-02  .1100E+04 -.8622E+02   .9959740  .0888228 -.0120983
T  527  9 .8140873E+07   1255335E-02  .1138E+04 -.3681E+02   .9957908  .0916342 -.0019806
T  528  9 .8118907E+07   1251745E-02  .1030E+04  .8456E+01   .9967431  .0806102  .0022586
T  529  9 .8108597E+07   1255606E-02  .1132E+04 -.8831E+01   .9954751  .0949052  .0047330
T  530  9 .8185124E+07   1252588E-02  .1112E+04 -.2475E+02   .9961340  .0875573 -.0071297
T  531  9 .8198305E+07   1257677E-02  .1045E+04 -.2163E+02   .9965822  .0826054  .0005853
T  532  9 .8162591E+07   1257894E-02  .1186E+04  .6571E+01   .9954455  .0953319 -.0002448
T  533  9 .8175005E+07   1254142E-02  .1143E+04 -.4403E+02   .9957285  .0921587 -.0056163
T  534  9 .8185505E+07   1256174E-02  .1095E+04  .6932E+01   .9962932  .0859418 -.0037281
T  535  9 .8201166E+07   1253946E-02  .1160E+04  .4377E+02   .9955915  .0935200  .0071839
T  536  9 .8134265E+07   1256687E-02  .1086E+04 -.6686E+01   .9963688  .0844659  .0107115
T  537  9 .8177047E+07   1257520E-02  .1008E+04  .1500E+03   .9968871  .0776019  .0139326
T  538  9 .8148236E+07   1252135E-02  .1058E+04 -.1098E+02   .9965632  .0827830 -.0029470
T  539  9 .8188603E+07   1255719E-02  .1140E+04 -.5281E+02   .9962288  .0867436 -.0019468
T  540  9 .8233858E+07   1259535E-02  .1062E+04  .6846E+02   .9964580  .0826347  .0155859
T  541  9 .8189107E+07   1252892E-02  .1070E+04 -.5056E+02   .9961077  .0875201 -.0104722
T  542  9 .8246191E+07   1256901E-02  .1128E+04 -.1415E+02   .9963259  .0854923 -.0050839
T  543  9 .8143988E+07   1251184E-02  .1077E+04  .7788E+02   .9964586  .0831838  .0122807
T  544  9 .8191118E+07   1258265E-02  .1215E+04 -.3985E+02   .9949173  .1006905 -.0009789
T  545  9 .8226382E+07   1254415E-02  .1217E+04  .9614E+02   .9942489  .1061161  .0144424
T  546  9 .8211688E+07   1258590E-02  .1166E+04  .7464E+02   .9957238  .0921823  .0060388
T  547  9 .8281795E+07   1256262E-02  .1148E+04 -.2181E+01   .9952423  .0963609  .0143971
T  548  9 .8188990E+07   1252128E-02  .1097E+04  .2051E+02   .9960326  .0889881  .0005172
T  549  9 .8212148E+07   1256405E-02  .1027E+04  .8038E+02   .9971940  .0747094  .0047505
T  550  9 .8189614E+07   1253479E-02  .1157E+04  .2927E+02   .9956891  .0927008  .0031245
T  551  9 .8189351E+07   1253091E-02  .1078E+04 -.2939E+02   .9964658  .0831326 -.0120410
T  552  9 .8105606E+07   1254315E-02  .1076E+04  .1084E+03   .9959610  .0874059  .0205411
T  553  9 .8098250E+07   1251894E-02  .1073E+04 -.1858E+03   .9970369  .0544400 -.0543471
T  554  9 .8186836E+07   1255879E-02  .1080E+04  .6811E+02   .9961319  .0878396  .0023505
T  555  9 .8205737E+07   1254659E-02  .1118E+04 -.3484E+01   .9955818  .0931963  .0114588
T  556  9 .8196479E+07   1251457E-02  .1096E+04 -.6345E+02   .9969030  .0770460 -.0157602
T  557  9 .8177797E+07   1254711E-02  .1122E+04 -.5289E+02   .9962035  .0868421 -.0060909
T  558  9 .8139967E+07   1254621E-02  .1013E+04 -.3242E+02   .9967317  .0807046 -.0035537
T  559  9 .8172584E+07   1257012E-02  .9527E+03  .8669E+02   .9970689  .0759113  .0095439
T  560  9 .8199453E+07   1252295E-02  .1059E+04 -.5086E+02   .9972000  .0747798  .0004845
T  561  9 .8122249E+07   1251556E-02  .1079E+04  .7418E+02   .9963173  .0844813  .0146552
T  562  9 .8130648E+07   1253525E-02  .1077E+04  .1430E+02   .9964176  .0845160  .0030050
T  563  9 .8216876E+07   1258131E-02  .1083E+04 -.6482E+02   .9966118  .0818756 -.0078309
T  564  9 .8121416E+07   1252088E-02  .1073E+04  .2448E+02   .9957940  .0910452  .0102541
T  565  9 .8147043E+07   1254593E-02  .1103E+04  .1200E+02   .9956572  .0930705 -.0021381
T  566  9 .8159362E+07   1254980E-02  .1195E+04 -.2619E+02   .9947460  .1023119 -.0035620
T  567  9 .8196718E+07   1254927E-02  .9185E+03 -.2561E+02   .9979442  .0640831  .0008973
T  568  9 .8183075E+07   1251731E-02  .1195E+04 -.9036E+01   .9946322  .1034643  .0013663
T  569  9 .8147259E+07   1253974E-02  .1037E+04  .5067E+02   .9969835  .0774556  .0049542
T  570  9 .8158263E+07   1253448E-02  .1049E+04 -.2407E+02   .9968142  .0796084 -.0049022
T  571  9 .8118556E+07   1254248E-02  .1081E+04 -.1343E+03   .9958318  .0905687 -.0107834
T  572  9 .8163428E+07   1253002E-02  .1013E+04  .1065E+02   .9968742  .0789984 -.0010662
T  573  9 .8259506E+07   1258081E-02  .1046E+04 -.9830E+02   .9965629  .0815340 -.0146470
T  574  9 .8140305E+07   1254976E-02  .1084E+04  .1152E+02   .9961681  .0869573  .0093617
T  575  9 .8200313E+07   1253963E-02  .1087E+04  .3723E+02   .9958752  .0907046 -.0022937
T  576  9 .8183915E+07   1252746E-02  .1090E+04  .2534E+02   .9965462  .0830013  .0025615
T  577  9 .8210913E+07   1257034E-02  .1117E+04 -.4679E+02   .9961914  .0871627 -.0022974
T  578  9 .8112213E+07   1255056E-02  .1102E+04 -.9086E+02   .9964229  .0842624 -.0064197
T  579  9 .8221000E+07   1258045E-02  .1089E+04  .4021E+00   .9953957  .0957373  .0046677
T  580  9 .8182891E+07   1252361E-02  .1123E+04 -.4415E+02   .9961326  .0864927 -.0154537
T  581  9 .8074488E+07   1256179E-02  .1146E+04 -.2717E+02   .9953972  .0956975  .0051297
T  582  9 .8242767E+07   1253174E-02  .1053E+04  .4234E+01   .9970268  .0770316  .0019142
T  583  9 .8169383E+07   1260803E-02  .1099E+04 -.1064E+03   .9955474  .0929788 -.0155034
T  584  9 .8106345E+07   1254272E-02  .1073E+04 -.4962E+02   .9968023  .0795752 -.0072807
T  585  9 .8192992E+07   1256783E-02  .1165E+04  .1234E+03   .9952682  .0945653  .0223282
T  586  9 .8158079E+07   1255247E-02  .1072E+04 -.4993E+01   .9962057  .0869558  .0035926
T  587  9 .8220487E+07   1257006E-02  .1107E+04 -.1331E+03   .9957936  .0901492 -.0163798
T  588  9 .8178300E+07   1256780E-02  .1047E+04  .6549E+02   .9966970  .0804832  .0108436
T  589  9 .8164870E+07   1252713E-02  .1070E+04  .6208E+01   .9967841  .0801318  .0006266
T  590  9 .8149054E+07   1250648E-02  .1067E+04  .1074E+03   .9970948  .0752473  .0118255
T  591  9 .8168794E+07   1257819E-02  .9782E+03  .3831E+03   .9955350  .0873240  .0358409
T  592  9 .8078268E+07   1252311E-02  .1050E+04 -.4526E+02   .9968387  .0790220 -.0082519
T  593  9 .8192547E+07   1256227E-02  .1075E+04 -.4267E+02   .9963183  .0853719 -.0078404
T  594  9 .8204553E+07   1252848E-02  .1088E+04 -.1101E+03   .9964961  .0791271 -.0271005
T  595  9 .8210324E+07   1255581E-02  .1139E+04 -.7056E+01   .9954891  .0947233  .0053787
T  596  9 .8141396E+07   1251057E-02  .9193E+03 -.1154E+03   .9983685  .0547850 -.0160940
T  597  9 .8149305E+07   1258424E-02  .1095E+04 -.3280E+01   .9969307  .0782669  .0018833
T  598  9 .8219157E+07   1252938E-02  .1072E+04 -.7293E+02   .9964597  .0836756 -.0081494
T  599  9 .8168038E+07   1251776E-02  .1062E+04  .9979E+00   .9968555  .0789040  .0072972
T  600  9 .8169820E+07   1252675E-02  .1117E+04 -.8564E+02   .9957839  .0906758 -.0138688
T  601  9 .8124454E+07   1250361E-02  .1135E+04  .1189E+03   .9958310  .0895387  .0174180
T  602  9 .8121579E+07   1252830E-02  .1065E+04 -.6140E+02   .9971579  .0750451 -.0066590
T  603  9 .8241861E+07   1257484E-02  .9910E+03 -.7557E+02   .9981802  .0599715 -.0062943
T  604  9 .8209859E+07   1255571E-02  .1115E+04  .7241E+01   .9959885  .0891615 -.0075622
T  605  9 .8212354E+07   1257562E-02  .1036E+04 -.1432E+02   .9963491  .0852848  .0038808
T  606  9 .8145375E+07   1251281E-02  .1077E+04  .5670E+02   .9969530  .0778194  .0053713
T  607  9 .8228482E+07   1256877E-02  .1032E+04 -.8476E+02   .9971906  .0743835 -.0088269
T  608  9 .8197290E+07   1253382E-02  .1078E+04 -.5136E+02   .9963493  .0853155 -.0030625
T  609  9 .8205559E+07   1258098E-02  .1120E+04 -.2403E+02   .9952393  .0974444 -.0018461
T  610  9 .8150495E+07   1250622E-02  .1189E+04  .4742E+02   .9951173  .0975940  .0147327
T  611  9 .8148331E+07   1251061E-02  .1135E+04  .4944E+02   .9952715  .0970082  .0048997
T  612  9 .8206467E+07   1253988E-02  .1062E+04 -.1851E+02   .9954080  .0954495 -.0072341
T  613  9 .8120377E+07   1254381E-02  .1180E+04  .3835E+01   .9954540  .0951001  .0052218
T  614  9 .8169787E+07   1255521E-02  .1144E+04  .3161E+01   .9939977  .1023341 -.0386823
T  615  9 .8165250E+07   1254092E-02  .1168E+04 -.1581E+02   .9955832  .0936557 -.0065411
T  616  9 .8215980E+07   1252830E-02  .1121E+04 -.2821E+02   .9954364  .0952888 -.0051418
T  617  9 .8186869E+07   1254792E-02  .1081E+04  .1435E+02   .9965252  .0831022  .0056105
T  618  9 .8166068E+07   1251560E-02  .1043E+04  .4443E+02   .9971944  .0746686  .0052857
T  619  9 .8145494E+07   1253816E-02  .1136E+04 -.2236E+02   .9958495  .0909352 -.0038200
T  620  9 .8255134E+07   1253685E-02  .1108E+04  .2138E+02   .9965118  .0834054  .0027889
T  621  9 .8182852E+07   1253296E-02  .1076E+04  .1980E+01   .9963329  .0855127  .0028851
T  622  9 .8172015E+07   1252850E-02  .1023E+04  .9519E+02   .9966526  .0809697  .0112933
T  623  9 .8173751E+07   1257090E-02  .1066E+04 -.5895E+02   .9964678  .0837318 -.0064010
T  624  9 .8194310E+07   1252384E-02  .1051E+04 -.5277E+01   .9966619  .0815891 -.0028680
T  625  9 .8229988E+07   1259558E-02  .1130E+04 -.1321E+02   .9953701  .0960997 -.0017756
T  626  9 .8215890E+07   1254410E-02  .1064E+04  .7208E+02   .9967174  .0805578  .0080587
T  627  9 .8264841E+07   1252922E-02  .1109E+04  .2991E+02   .9961478  .0874594  .0063601
T  628  9 .8190229E+07   1252578E-02  .1037E+04 -.2139E+02   .9965472  .0830188 -.0012360
T  629  9 .8197418E+07   1258728E-02  .1155E+04 -.1007E+03   .9948002  .1015049 -.0083205
T  630  9 .8108314E+07   1253191E-02  .1021E+04 -.4233E+02   .9971352  .0754604 -.0052066
T  631  9 .8185455E+07   1252953E-02  .1091E+04  .7377E+02   .9959165  .0899975  .0071210
T  632  9 .8149930E+07   1252450E-02  .1093E+04 -.8993E+01   .9963281  .0855919 -.0020850
T  633  9 .8125901E+07   1256659E-02  .1133E+04  .5645E+02   .9964591  .0840765  .0006041
T  634  9 .8150995E+07   1250986E-02  .1038E+04  .5397E+02   .9971064  .0755355  .0085625
T  635  9 .8249293E+07   1255554E-02  .1077E+04  .4433E+02   .9964127  .0839626  .0105874
T  636  9 .8176935E+07   1252451E-02  .1159E+04 -.2181E+02   .9954796  .0949149 -.0033902
T  637  9 .8177802E+07   1255705E-02  .1127E+04  .4756E+02   .9963707  .0847828  .0075659
T  638  9 .8179740E+07   1253697E-02  .1098E+04 -.1029E+02   .9967401  .0806609  .0017280
T  639  9 .8220326E+07   1253908E-02  .1031E+04 -.4391E+02   .9968842  .0773992 -.0152061
T  640  9 .8078628E+07   1253646E-02  .1090E+04 -.6312E+02   .9966185  .0806179 -.0158865
T  641  9 .8128855E+07   1253923E-02  .1078E+04 -.1875E+02   .9961544  .0875879 -.0022004
T  642  9 .8193371E+07   1254797E-02  .1129E+04  .1787E+02   .9957771  .0918039  .0000346
T  643  9 .8179567E+07   1251738E-02  .1210E+04 -.2924E+02   .9954124  .0956371 -.0027661
T  644  9 .8224403E+07   1255113E-02  .1034E+04  .4466E+02   .9969562  .0779490  .0015428
T  645  9 .8146564E+07   1252137E-02  .1109E+04 -.1980E+02   .9964679  .0839584 -.0016150
T  646  9 .8201295E+07   1260445E-02  .1118E+04 -.4351E+02   .9965233  .0831085 -.0058544
T  647  9 .8214832E+07   1258211E-02  .1082E+04 -.3401E+01   .9963298  .0855951 -.0006555
T  648  9 .8262332E+07   1257082E-02  .1107E+04  .4661E+02   .9962634  .0863606  .0010858
T  649  9 .8148976E+07   1259075E-02  .1095E+04  .1717E+02   .9961781  .0870664  .0069734
T  650  9 .8218474E+07   1255735E-02  .1098E+04  .2906E+02   .9957316  .0910443  .0151529
T  651  9 .8165258E+07   1251065E-02  .1080E+04 -.4001E+02   .9963254  .0853371 -.0072930
T  652  9 .8164488E+07   1251639E-02  .1010E+04  .6748E+01   .9971055  .0759950 -.0023276
T  653  9 .8099954E+07   1254717E-02  .1032E+04 -.3782E+02   .9967729  .0802073  .0032383
T  654  9 .8097341E+07   1254253E-02  .9987E+03 -.2215E+02   .9986799  .0473418  .0199301
T  655  9 .8171973E+07   1255076E-02  .1053E+04 -.7073E+02   .9964399  .0836915 -.0101574
T  656  9 .8170481E+07   1258158E-02  .1124E+04 -.3017E+02   .9956542  .0927350 -.0085384
T  657  9 .8224029E+07   1252002E-02  .1117E+04 -.5525E+02   .9958022  .0909561 -.0102435
T  658  9 .8149258E+07   1254159E-02  .1216E+04 -.1851E+02   .9944659  .1043897 -.0118449
T  659  9 .8158766E+07   1256762E-02  .1109E+04  .4479E+02   .9965556  .0825974  .0073935
T  660  9 .8216709E+07   1254232E-02  .1065E+04 -.2531E+02   .9959158  .0900648 -.0063246
T  661  9 .8152479E+07   1254402E-02  .1076E+04  .4558E+01   .9967760  .0802302  .0008027
T  662  9 .8141819E+07   1254442E-02  .1050E+04 -.9793E+01   .9963977  .0844076 -.0081787
T  663  9 .8145515E+07   1255863E-02  .1056E+04  .4946E+01   .9974998  .0706676 -.0005473
T  664  9 .8175466E+07   1257745E-02  .1067E+04  .4373E+02   .9966128  .0821743 -.0032177
T  665  9 .8125362E+07   1258621E-02  .1083E+04 -.3390E+02   .9964910  .0836069 -.0039414
T  666  9 .8168443E+07   1254664E-02  .1106E+04  .7983E+02   .9964589  .0833569  .0110162
T  667  9 .8248247E+07   1252438E-02  .1096E+04  .6114E+02   .9956271  .0915516  .0185751
T  668  9 .8168961E+07   1254737E-02  .1125E+04 -.5012E+02   .9958796  .0902866 -.0084983
T  669  9 .8218555E+07   1253528E-02  .7719E+03  .3009E+03   .9980942  .0404663  .0465880
T  670  9 .8139378E+07   1250861E-02  .1047E+04  .5739E+02   .9966960  .0807296  .0089309
T  671  9 .8124858E+07   1254473E-02  .1045E+04 -.7046E+02   .9977214  .0673871 -.0033287
T  672  9 .8129206E+07   1252408E-02  .1027E+04  .3645E+01   .9968148  .0797292  .0018717
T  673  9 .8177339E+07   1251972E-02  .1051E+04 -.6909E+02   .9970534  .0765400 -.0051107
T  674  9 .8141642E+07   1254704E-02  .1064E+04 -.2288E+02   .9965734  .0826855 -.0021564
T  675  9 .8200633E+07   1251694E-02  .1144E+04 -.1160E+01   .9953269  .0963446 -.0064848
T  676  9 .8169814E+07   1251260E-02  .1129E+04 -.6546E+02   .9947927  .1009554  .0139849
T  677  9 .8166422E+07   1256250E-02  .1072E+04 -.5805E+02   .9969099  .0776922 -.0116029
T  678  9 .8187417E+07   1253030E-02  .1207E+04  .3058E+02   .9945238  .1044385  .0038713
T  679  9 .8162035E+07   1255201E-02  .1044E+04 -.1278E+02   .9962695  .0862179  .0036704
T  680  9 .8196797E+07   1258624E-02  .1075E+04  .1601E+02   .9967080  .0809999  .0034906
T  681  9 .8110187E+07   1255192E-02  .1120E+04 -.1352E+02   .9952976  .0960360  .0126379
T  682  9 .8179276E+07   1253781E-02  .1086E+04  .3599E+02   .9971051  .0760352 -.0000369
T  683  9 .8191025E+07   1255729E-02  .1042E+04  .9810E+01   .9970262  .0770349  .0020912
T  684  9 .8212530E+07   1252901E-02  .1121E+04 -.1223E+02   .9954732  .0944573  .0105349
T  685  9 .8184223E+07   1252739E-02  .1196E+04 -.1587E+03   .9943180  .1048242 -.0185373
T  686  9 .8213409E+07   1252342E-02  .1071E+04  .9376E+01   .9965747  .0826420  .0030359
T  687  9 .8244144E+07   1260629E-02  .1088E+04  .1205E+02   .9968113  .0797046 -.0037909
T  688  9 .8099510E+07   1256975E-02  .1099E+04  .3369E+02   .9960947  .0880717  .0062307
T  689  9 .8250471E+07   1258326E-02  .1055E+04  .2637E+02   .9962869  .0860916 -.0007838
T  690  9 .8234073E+07   1252483E-02  .1077E+04  .6820E+01   .9965390  .0827056  .0083545
T  691  9 .8209159E+07   1258510E-02  .1163E+04 -.6749E+02   .9950109  .0989350 -.0128482
T  692  9 .8143745E+07   1257473E-02  .1142E+04 -.1211E+03   .9964410  .0834465 -.0119174
T  693  9 .8174594E+07   1259382E-02  .1094E+04 -.6022E+02   .9961108  .0875030 -.0103216
T  694  9 .8187261E+07   1252085E-02  .1070E+04 -.1092E+02   .9964656  .0839533  .0028473
T  695  9 .8174853E+07   1255913E-02  .1057E+04  .2435E+02   .9968138  .0795826  .0053658
T  696  9 .8195056E+07   1256284E-02  .1098E+04  .7798E+01   .9961514  .0876494 -.0001724
T  697  9 .8198190E+07   1257893E-02  .1120E+04 -.1070E+02   .9955879  .0938235 -.0013781
T  698  9 .8165224E+07   1256313E-02  .1139E+04  .7756E+02   .9960991  .0868865  .0154021
T  699  9 .8123680E+07   1252139E-02  .1035E+04 -.1074E+02   .9968763  .0789581 -.0017894
T  700  9 .8185622E+07   1253794E-02  .1136E+04  .1422E+02   .9960881  .0879345  .0087185
T  701  9 .8127201E+07   1251417E-02  .1076E+04 -.4051E+02   .9964583  .0826341 -.0155741
T  702  9 .8152380E+07   1253696E-02  .1070E+04  .3556E+01   .9962657  .0863322 -.0011407
T  703  9 .8164358E+07   1257303E-02  .1169E+04  .3473E+02   .9956437  .0930934  .0052130
T  704  9 .8224789E+07   1253712E-02  .1090E+04  .1400E+02   .9959079  .0902965  .0037493
T  705  9 .8197960E+07   1252844E-02  .1056E+04 -.1604E+02   .9963948  .0847064 -.0047139
T  706  9 .8253594E+07   1253461E-02  .1101E+04  .1612E+02   .9947206  .1024787 -.0053809
T  707  9 .8161347E+07   1252687E-02  .1082E+04  .4663E+02   .9960819  .0877842  .0107184
T  708  9 .8194655E+07   1253620E-02  .1133E+04  .9981E+02   .9956945  .0918789  .0122798
T  709  9 .8175751E+07   1255002E-02  .1109E+04  .1470E+01   .9961413  .0876585  .0042893
T  710  9 .8143719E+07   1255704E-02  .1129E+04  .2809E+02   .9960761  .0884067  .0040895
T  711  9 .8173030E+07   1252508E-02  .1170E+04 -.2289E+02   .9955231  .0942513 -.0070962
T  712  9 .8252692E+07   1253688E-02  .1164E+04 -.7345E+02   .9951164  .0981520 -.0104678
T  713  9 .8145623E+07   1254257E-02  .9526E+03  .9050E+02   .9975505  .0696359  .0066264
T  714  9 .8113696E+07   1251713E-02  .1117E+04 -.3833E+02   .9963706  .0851192 -.0005749
T  715  9 .8154821E+07   1251106E-02  .1082E+04  .7656E+02   .9968136  .0787783  .0125164
T  716  9 .8144888E+07   1256416E-02  .1093E+04 -.4593E+02   .9963683  .0848626 -.0069629
T  717  9 .8154210E+07   1254757E-02  .1170E+04  .4979E+02   .9952097  .0973347  .0091480
T  718  9 .8228871E+07   1257528E-02  .1112E+04 -.8508E+00   .9950694  .0988985 -.0074820
T  719  9 .8210580E+07   1252422E-02  .1077E+04  .4947E+02   .9964720  .0838575 -.0033999
T  720  9 .8198861E+07   1252516E-02  .1136E+04  .6474E+01   .9960048  .0892451  .0031318
T  721  9 .8199442E+07   1256896E-02  .1045E+04  .3907E+01   .9968687  .0790538  .0018256
T  722  9 .8262281E+07   1252767E-02  .1142E+04  .2408E+02   .9950014  .0998600 -.0005288
T  723  9 .8194708E+07   1258994E-02  .1111E+04  .2554E+02   .9955628  .0938417  .0069636
T  724  9 .8205996E+07   1254103E-02  .1171E+04 -.4334E+02   .9947813  .1018687 -.0057353
T  725  9 .8197245E+07   1259618E-02  .1104E+04 -.3098E+02   .9955970  .0933069 -.0089670
T  726  9 .8228621E+07   1252979E-02  .1022E+04 -.7778E+02   .9967864  .0774022 -.0206331
T  727  9 .8159594E+07   1259754E-02  .1062E+04 -.1298E+02   .9968554  .0792001 -.0025966
T  728  9 .8112013E+07   1254840E-02  .1019E+04  .1393E+03   .9965450  .0808549  .0189881
T  729  9 .8253860E+07   1253687E-02  .1065E+04 -.6183E+01   .9967410  .0805373 -.0045956
T  730  9 .8129097E+07   1251887E-02  .1050E+04 -.1019E+03   .9962692  .0842392 -.0187476
T  731  9 .8199310E+07   1254802E-02  .1055E+04 -.1462E+02   .9964905  .0836477 -.0031137
T  732  9 .8155432E+07   1251179E-02  .1087E+04 -.3344E+02   .9955246  .0942820 -.0064513
T  733  9 .8124986E+07   1258315E-02  .1686E+04  .1922E+03   .9913435  .1304010  .0152846
T  734  9 .8186426E+07   1253814E-02  .1045E+04  .5876E+01   .9967154  .0809827  .0004357
T  735  9 .8170755E+07   1258063E-02  .1062E+04  .4417E+01   .9969407  .0781440  .0016871
T  736  9 .8156314E+07   1251720E-02  .1251E+04 -.2309E+03   .9938819  .1074114 -.0257200
T  737  9 .8248602E+07   1253741E-02  .9672E+03  .5591E+02   .9977794  .0664552  .0044607
T  738  9 .8213943E+07   1260822E-02  .1112E+04 -.7809E+02   .9962222  .0866017 -.0064428
T  739  9 .8240915E+07   1257946E-02  .1064E+04 -.2863E+02   .9967907  .0797581 -.0068484
T  740  9 .8150294E+07   1255949E-02  .1083E+04  .4942E+02   .9956994  .0925110  .0049407
T  741  9 .8047237E+07   1250842E-02  .1189E+04  .1402E+03   .9933314  .1101477  .0340615
T  742  9 .8183033E+07   1256481E-02  .1158E+04  .8791E+01   .9950899  .0989648  .0014299
T  743  9 .8178509E+07   1253074E-02  .1085E+04  .2731E+02   .9963398  .0854635  .0017213
T  744  9 .8239024E+07   1257803E-02  .1007E+04 -.3083E+03   .9961614  .0830020 -.0278068
T  745  9 .8133113E+07   1252831E-02  .1086E+04  .4488E+01   .9963071  .0858210  .0026479
T  746  9 .8210353E+07   1253444E-02  .1154E+04  .6953E+02   .9959695  .0894598  .0064557
T  747  9 .8190737E+07   1258840E-02  .1076E+04  .8028E+02   .9963048  .0851301  .0113812
T  748  9 .8141192E+07   1251241E-02  .1112E+04  .2917E+02   .9968144  .0796286  .0045093
T  749  9 .8143389E+07   1257811E-02  .1095E+04  .3920E+02   .9967868  .0800665  .0023099
T  750  9 .8205391E+07   1251971E-02  .1137E+04  .3515E+02   .9958572  .0904185  .0096435
T  751  9 .8203475E+07   1255550E-02  .1036E+04 -.3637E+02   .9969533  .0778362 -.0050591
T  752  9 .8164555E+07   1253518E-02  .1033E+04  .5723E+01   .9965569  .0823877  .0093015
T  753  9 .8246286E+07   1258694E-02  .1235E+04 -.3755E+02   .9941991  .1062767 -.0165348
T  754  9 .8155002E+07   1254063E-02  .1210E+04  .2419E+02   .9938486  .1105530  .0065528
T  755  9 .8160294E+07   1254421E-02  .1077E+04  .2752E+02   .9965250  .0830097  .0068717
T  756  9 .8121212E+07   1251103E-02  .1039E+04  .7074E+02   .9968356  .0793572  .0046129
T  757  9 .8250550E+07   1255892E-02  .1109E+04 -.6403E+01   .9960737  .0885192  .0012058
T  758  9 .8124827E+07   1250972E-02  .1181E+04 -.7981E+02   .9931661  .1147635 -.0212241
T  759  9 .8168660E+07   1254093E-02  .1082E+04 -.5026E+02   .9960747  .0883526 -.0053891
T  760  9 .8071850E+07   1257124E-02  .1078E+04 -.4196E+02   .9961398  .0875346 -.0065794
T  761  9 .8244638E+07   1254246E-02  .1180E+04  .2798E+02   .9945690  .1035564  .0104168
T  762  9 .8126684E+07   1252898E-02  .1093E+04  .1588E+01   .9964525  .0841315 -.0020972
T  763  9 .8135807E+07   1255907E-02  .8477E+03  .5622E+02   .9980363  .0626155  .0017124
T  764  9 .8171296E+07   1254477E-02  .1211E+04 -.3648E+02   .9949058  .1006041 -.0064218
T  765  9 .8170155E+07   1253303E-02  .1044E+04  .3983E+02   .9967339  .0807344  .0018919
T  766  9 .8212447E+07   1253249E-02  .1122E+04 -.4925E+01   .9957398  .0921065 -.0043250
T  767  9 .8235856E+07   1255779E-02  .1171E+04  .7576E+00   .9956909  .0926143  .0047092
T  768  9 .8280621E+07   1258246E-02  .1058E+04  .5359E+02   .9961276  .0873798  .0097277
T  769  9 .8159493E+07   1254495E-02  .1210E+04 -.7181E+02   .9948605  .1009468 -.0079009
T  770  9 .8163661E+07   1252620E-02  .1090E+04  .1973E+03   .9968984  .0758416  .0210132
T  771  9 .8156235E+07   1256107E-02  .1103E+04 -.4206E+02   .9960265  .0889689 -.0039700
T  772  9 .8172507E+07   1257816E-02  .1139E+04 -.1502E+02   .9956490  .0931249 -.0032786
T  773  9 .8240396E+07   1255506E-02  .1090E+04 -.4769E+02   .9963422  .0854458 -.0011477
T  774  9 .8173745E+07   1258248E-02  .1153E+04 -.1771E+02   .9948926  .1007712 -.0058231
T  775  9 .8158252E+07   1256309E-02  .1135E+04  .3950E+02   .9955248  .0941380  .0082654
T  776  9 .8202119E+07   1253563E-02  .1100E+04  .7090E+02   .9949597  .1001048  .0058583
T  777  9 .8127406E+07   1250633E-02  .1060E+04  .4622E+02   .9963509  .0853388  .0014886
T  778  9 .8146029E+07   1250857E-02  .1028E+04 -.8221E+01   .9965482  .0828804 -.0047397
T  779  9 .8204813E+07   1254261E-02  .1046E+04  .2954E+02   .9966520  .0817518  .0011791
