============================== SRIM-2003.26 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.  NOTE: Use hotkey  C  for details.=
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(500 keV) ==> Layer 1( 1846 A) ==========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  999  1 .4740344E+06   1847730E-03  .1476E+03  .4665E+02   .9922064  .1171610  .0424234
T 1000  1 .4731623E+06   1847459E-03  .1158E+03 -.3512E+02   .9978479 -.0087994 -.0649775
T 1001  1 .4656418E+06   1848729E-03  .1739E+03 -.6001E+02   .9938388  .0840596 -.0722386
T 1002  1 .4744027E+06   1846554E-03  .1451E+03 -.1369E+02   .9985162  .0531517 -.0118467
T 1003  1 .4636957E+06   1856824E-03  .1656E+03 -.5283E+01   .9949900  .0964954 -.0261445
T 1004  1 .4595106E+06   1853214E-03  .1408E+03  .2954E+02   .9941739  .0593225  .0899954
T 1005  1 .4631219E+06   1851861E-03  .1554E+03 -.8313E+01   .9983327  .0104320 -.0567719
T 1006  1 .4744904E+06   1856573E-03  .1919E+03 -.3671E+02   .9938210  .1036988 -.0395785
T 1007  1 .4766634E+06   1850198E-03  .1579E+03  .3045E+01   .9952483  .0949200  .0217036
T 1008  1 .4715047E+06   1851727E-03  .1815E+03 -.5212E+02   .9926565  .0978306 -.0711502
T 1009  1 .4599903E+06   1851857E-03  .1282E+03 -.5575E+01   .9989536  .0457209  .0011824
T 1010  1 .4665681E+06   1859987E-03  .1697E+03 -.4601E+02   .9943619  .0921735 -.0524266
T 1011  1 .4795384E+06   1846448E-03  .1141E+03 -.2612E+02   .9986573  .0371488 -.0361062
T 1012  1 .4645019E+06   1846493E-03  .1802E+03 -.3386E+02   .9911002  .1183336 -.0609721
T 1013  1 .4636781E+06   1846456E-03  .2019E+03 -.3063E+02   .9914856  .1267277 -.0299395
T 1014  1 .4695167E+06   1850186E-03  .1744E+03 -.1397E+01   .9949213  .1006413  .0017426
T 1015  1 .4640575E+06   1855993E-03  .1771E+03  .5650E+02   .9931934  .0917358  .0717740
T 1016  1 .4665843E+06   1846739E-03  .1516E+03 -.1002E+02   .9981585  .0407108  .0449688
T 1017  1 .4639952E+06   1856090E-03  .1762E+03 -.4361E+02   .9948498  .0958305 -.0330211
T 1018  1 .4621103E+06   1859400E-03  .1101E+03 -.7695E+01   .9990932  .0107546 -.0411971
T 1019  1 .4644227E+06   1850249E-03  .1338E+03  .7147E+02   .9953127  .0353945  .0899995
T 1020  1 .4707298E+06   1849762E-03  .2134E+03  .1815E+01   .9926104  .1039268  .0626400
T 1021  1 .4731746E+06   1847311E-03  .7812E+02  .2522E+02   .9993037 -.0352193 -.0123173
T 1022  1 .4698570E+06   1851191E-03  .1591E+03  .2133E+02   .9929298  .1144975  .0313156
T 1023  1 .4707140E+06   1848941E-03  .1769E+03  .2164E+02   .9921384  .1223392  .0263546
T 1024  1 .4719783E+06   1853655E-03  .1404E+03 -.9486E+01   .9975918  .0691542  .0053237
T 1025  1 .4665243E+06   1846968E-03  .1991E+03 -.3030E+02   .9877957  .1447691 -.0574595
T 1026  1 .4645254E+06   1849221E-03  .2386E+03 -.2356E+02   .9820679  .1847529 -.0375363
T 1027  1 .4661085E+06   1852547E-03  .1155E+03  .1225E+02   .9986092  .0402720  .0340276
T 1028  1 .4725416E+06   1856893E-03  .1630E+03 -.6966E+01   .9958908  .0901701 -.0084220
T 1029  1 .4667243E+06   1850402E-03  .1527E+03  .3946E+02   .9974103  .0681122  .0230967
T 1030  1 .4767578E+06   1854891E-03  .9937E+02 -.1180E+02   .9987506  .0110619 -.0487319
T 1031  1 .4730572E+06   1855913E-03  .1433E+03 -.1216E+02   .9982012  .0526809 -.0286209
T 1032  1 .4686246E+06   1846917E-03 -.1066E+03  .8991E+01   .9867712 -.1620374 -.0051486
T 1033  1 .4755117E+06   1860565E-03  .2120E+03  .6329E+02   .9936024 -.0508152 -.1008572
T 1034  1 .4661753E+06   1856575E-03  .1456E+03 -.6660E+02   .9962096  .0606534 -.0623513
T 1035  1 .4626764E+06   1849798E-03  .1203E+03 -.1498E+01   .9994173  .0329621 -.0088675
T 1036  1 .4719256E+06   1852812E-03  .1480E+03 -.3204E+01   .9976488  .0680668 -.0079889
T 1037  1 .4631474E+06   1847438E-03  .1842E+03  .9085E+02   .9941095  .0643834  .0871837
T 1038  1 .4671720E+06   1850798E-03  .1823E+03 -.2985E+02   .9939483  .1030220 -.0381215
T 1039  1 .4664298E+06   1855026E-03  .1651E+03 -.2081E+02   .9980335  .0614887  .0121729
T 1040  1 .4600275E+06   1852537E-03  .1570E+03  .3184E+02   .9942341  .0994695  .0400548
T 1041  1 .4717756E+06   1860140E-03  .1783E+03 -.2960E+02   .9940382  .0894518 -.0623405
T 1042  1 .4666685E+06   1851910E-03  .1800E+03 -.1120E+02   .9925602  .1195951 -.0228326
T 1043  1 .4670526E+06   1849337E-03  .2306E+03  .9760E+02   .9986078 -.0512892  .0123276
T 1044  1 .4663127E+06   1859680E-03  .2208E+03 -.4810E+02   .9820040  .1828127 -.0474087
T 1045  1 .4661985E+06   1855032E-03  .3384E+03 -.2517E+02   .9620501  .2725173  .0139239
T 1046  1 .4723245E+06   1846310E-03  .1516E+03  .4805E+02   .9902781  .1049744  .0912668
T 1047  1 .4566689E+06   1852653E-03  .1602E+03 -.5140E+02   .9973584  .0657571 -.0308567
T 1048  1 .4762367E+06   1860462E-03  .3061E+03 -.3099E+02   .9677758  .2442332  .0613205
T 1049  1 .4647149E+06   1850117E-03  .1462E+03  .2626E+02   .9959629  .0876403  .0194191
T 1050  1 .4740158E+06   1846087E-03  .1349E+03  .1455E+02   .9986815  .0504163  .0096714
T 1051  1 .4713128E+06   1852714E-03  .1597E+03 -.3805E+02   .9957982  .0811826 -.0423721
T 1052  1 .4701653E+06   1847526E-03  .1252E+03 -.4467E+01   .9971771  .0665678 -.0347360
T 1053  1 .4775415E+06   1849086E-03  .1604E+03 -.2577E+02   .9978360  .0606598 -.0253713
T 1054  1 .4730915E+06   1851591E-03  .8423E+02 -.3545E+02   .9999201  .0061178 -.0110631
T 1055  1 .4648905E+06   1846273E-03  .1987E+03 -.2928E+02   .9873006  .1377323 -.0791666
T 1056  1 .4665385E+06   1848950E-03  .1945E+03 -.1038E+02   .9900283  .1402667 -.0130085
T 1057  1 .4665042E+06   1852144E-03  .1752E+03 -.2558E+02   .9960629  .0881833 -.0090784
T 1058  1 .4692027E+06   1854354E-03  .1801E+03 -.3712E+02   .9931582  .1099269 -.0394054
T 1059  1 .4700982E+06   1849173E-03  .1562E+03 -.1950E+01   .9943010  .1059608  .0117389
T 1060  1 .4653339E+06   1846968E-03  .1248E+03  .2303E+02   .9994736  .0163672  .0280101
T 1061  1 .4700882E+06   1859637E-03  .1554E+03  .2472E+01   .9991338  .0042940  .0413898
T 1062  1 .4689021E+06   1846156E-03  .9960E+02  .3462E+02   .9984875  .0131447  .0533840
T 1063  1 .4652796E+06   1856022E-03  .1418E+03  .1744E+01   .9958477  .0773691  .0479737
T 1064  1 .4647218E+06   1847138E-03  .1303E+03 -.9538E+01   .9982929  .0510833  .0283162
T 1065  1 .4673911E+06   1855894E-03  .1678E+03  .1213E+02   .9950366  .0990053  .0100015
T 1066  1 .4765850E+06   1852791E-03  .1437E+03 -.3600E+02   .9966534  .0647963 -.0498343
T 1067  1 .4638444E+06   1848302E-03  .1679E+03  .2658E+02   .9974785  .0673637  .0223341
T 1068  1 .4705790E+06   1847475E-03  .1738E+03 -.1970E+02   .9975584  .0676174 -.0174687
T 1069  1 .4745420E+06   1846050E-03  .1618E+03 -.4179E+01   .9944311  .0968142 -.0416379
T 1070  1 .4672789E+06   1851571E-03  .2012E+03 -.5577E+02   .9907580  .1313325 -.0339162
T 1071  1 .4722168E+06   1847592E-03  .1698E+03 -.8489E+01   .9952111  .0976527 -.0043411
T 1072  1 .4636122E+06   1854798E-03  .2100E+03 -.1418E+02   .9850615  .1706149 -.0233325
T 1073  1 .4566645E+06   1858904E-03  .7649E+02 -.7528E+02   .9998759 -.0048537  .0149906
T 1074  1 .4692015E+06   1854352E-03  .1916E+03 -.2950E+02   .9944769  .0711970 -.0771148
T 1075  1 .4670426E+06   1853552E-03  .1614E+03 -.1886E+02   .9969492  .0768286 -.0137707
T 1076  1 .4708801E+06   1857872E-03  .1764E+03  .2596E+02   .9936931  .1101231  .0211382
T 1077  1 .4728976E+06   1847578E-03  .2196E+03  .3902E+02   .9869457  .1596164  .0214643
T 1078  1 .4597179E+06   1850196E-03  .9502E+02  .3095E+02   .9998886  .0055396  .0138633
T 1079  1 .4632986E+06   1859183E-03  .1726E+03  .2850E+00   .9926343  .1206358 -.0111404
T 1080  1 .4665153E+06   1860183E-03  .7245E+02  .7507E+01   .9930295 -.0848452 -.0818153
T 1081  1 .4709757E+06   1846370E-03  .1660E+03 -.3477E+02   .9961551  .0747841 -.0456330
T 1082  1 .4666503E+06   1852695E-03  .1172E+03  .2211E+02   .9998975  .0121986  .0074927
T 1083  1 .4668041E+06   1848310E-03  .1673E+03  .8295E+00   .9926320  .1200449  .0164627
T 1084  1 .4646072E+06   1850092E-03  .1433E+03 -.3204E+01   .9978549  .0646983  .0099853
T 1085  1 .4589265E+06   1858554E-03  .1567E+03 -.1115E+02   .9964281  .0815959 -.0217511
T 1086  1 .4712303E+06   1851959E-03  .9341E+02  .6147E+02   .9985903  .0138242  .0512466
T 1087  1 .4748843E+06   1846629E-03  .1595E+03  .1706E+02   .9947732  .0870586  .0533588
T 1088  1 .4674791E+06   1846512E-03  .1385E+03 -.2367E+02   .9963167  .0682645 -.0518936
T 1089  1 .4721493E+06   1850422E-03  .1389E+03  .1795E+02   .9963572  .0831097 -.0191089
T 1090  1 .4798729E+06   1847903E-03  .1338E+03  .1209E+02   .9981875  .0601372  .0023007
T 1091  1 .4645196E+06   1847726E-03  .9648E+02 -.8826E+02   .9906570 -.0151222 -.1355362
T 1092  1 .4730888E+06   1847774E-03  .1289E+03 -.6908E+01   .9992581  .0379736  .0064167
T 1093  1 .4699457E+06   1847447E-03  .1512E+03  .1293E+01   .9921409  .1221870  .0269582
T 1094  1 .4655728E+06   1859524E-03  .1314E+03 -.6188E+01   .9976029  .0689871  .0054026
T 1095  1 .4725232E+06   1853456E-03  .1550E+03 -.2006E+02   .9964140  .0844694  .0049017
T 1096  1 .4695255E+06   1852375E-03  .1993E+03 -.1336E+02   .9921798  .1246787 -.0058744
T 1097  1 .4618078E+06   1863400E-03  .1425E+03 -.8101E+02   .9866548  .0476560 -.1556958
T 1098  1 .4651880E+06   1850633E-03  .1646E+03  .1650E+02   .9964255  .0725803  .0432238
T 1099  1 .4718496E+06   1853970E-03  .2052E+03 -.2746E+01   .9901408  .1388493 -.0184942
T 1100  1 .4647676E+06   1854101E-03  .1563E+03 -.3957E+02   .9947511  .0881935 -.0518853
T 1101  1 .4700693E+06   1856035E-03  .1877E+03  .1261E+02   .9938317  .1037359  .0392092
T 1102  1 .4599635E+06   1847922E-03  .1038E+03 -.1426E+02   .9974958 -.0273625 -.0652180
T 1103  1 .4704368E+06   1849097E-03  .1667E+03 -.6823E+01   .9971824  .0749661 -.0027156
T 1104  1 .4669520E+06   1846409E-03  .1893E+03  .4134E+01   .9932020  .1156445  .0132749
T 1105  1 .4688862E+06   1855040E-03  .1649E+03 -.1025E+02   .9926695  .1003141 -.0674120
T 1106  1 .4744844E+06   1850441E-03  .1125E+03 -.1328E+02   .9985515  .0353227 -.0405861
T 1107  1 .4732187E+06   1847583E-03  .1834E+03 -.1780E+02   .9880547  .1536748  .0114854
T 1108  1 .4671061E+06   1852641E-03  .1717E+03  .1704E+02   .9900336  .1130667  .0839607
T 1109  1 .4635703E+06   1862048E-03  .2054E+03  .3936E+02   .9933261  .1144692  .0141436
T 1110  1 .4719754E+06   1853368E-03  .1368E+02 -.7835E+02   .9928311 -.1195257  .0001589
T 1111  1 .4614214E+06   1849167E-03  .1678E+03  .5715E+02   .9855391  .0881555  .1447110
T 1112  1 .4591277E+06   1849806E-03  .1961E+03 -.3280E+02   .9933714  .1124673 -.0237547
T 1113  1 .4701714E+06   1863095E-03  .1624E+03  .1330E+02   .9951406  .0930101  .0323150
T 1114  1 .4704444E+06   1848398E-03  .1597E+03  .2979E+02   .9968989  .0726574  .0302247
T 1115  1 .4671252E+06   1851659E-03  .1955E+03 -.2576E+01   .9937274  .1118213  .0013506
T 1116  1 .4735084E+06   1851991E-03  .8483E+02  .1014E+03   .9908749  .0798396  .1085936
T 1117  1 .4615303E+06   1849802E-03  .1845E+03 -.9919E+02   .9645354  .1516504 -.2160407
T 1118  1 .4631938E+06   1850638E-03  .1820E+03 -.2403E+02   .9924043  .1213448 -.0202274
T 1119  1 .4776501E+06   1851190E-03  .1457E+03  .4475E+02   .9965143  .0595688  .0584016
T 1120  1 .4762267E+06   1846157E-03  .1002E+03  .6389E+02   .9997298 -.0228568 -.0042367
T 1121  1 .4761733E+06   1861895E-03  .1496E+03  .5242E+01   .9950321  .0987345  .0127498
T 1122  1 .4643544E+06   1846766E-03  .1602E+03  .1283E+02   .9958110  .0913799  .0031940
T 1123  1 .4708129E+06   1857342E-03  .1314E+03  .4987E+02   .9971258  .0714784  .0251208
T 1124  1 .4633084E+06   1852215E-03  .1689E+03  .4096E+02   .9960789  .0802351  .0372706
T 1125  1 .4669680E+06   1850754E-03  .1982E+03 -.8683E+02   .9827710  .1580123 -.0958819
T 1126  1 .4693615E+06   1851258E-03  .1488E+03  .6895E+02   .9966250  .0745911  .0342744
T 1127  1 .4732192E+06   1850268E-03  .1720E+03  .3694E+01   .9933694  .1126527 -.0229500
T 1128  1 .4703330E+06   1846547E-03  .1734E+03 -.2707E+02   .9951468  .0959253 -.0219364
T 1129  1 .4782097E+06   1862057E-03  .1203E+03  .2990E+02   .9970788  .0600086  .0472534
T 1130  1 .4685248E+06   1854579E-03  .2450E+03 -.5135E+02   .9805784  .1856507 -.0632439
T 1131  1 .4659109E+06   1847334E-03  .1911E+03 -.2583E+02   .9978470  .0655852 -.0000894
T 1132  1 .4724555E+06   1846817E-03  .1635E+03  .4531E+00   .9941943  .1065946 -.0146715
T 1133  1 .4651358E+06   1861180E-03  .1489E+03  .4460E+02   .9973378  .0659160  .0311825
T 1134  1 .4704501E+06   1854415E-03  .1241E+03  .1020E+02   .9976562  .0207101  .0652158
T 1135  1 .4613715E+06   1853615E-03  .1630E+03  .3250E+02   .9994196  .0275401  .0200494
T 1136  1 .4702340E+06   1846948E-03  .2202E+03  .3467E+02   .9883578  .1361715  .0678687
T 1137  1 .4627001E+06   1855235E-03  .1843E+03  .3240E+01   .9912419  .1298315 -.0241499
T 1138  1 .4686917E+06   1857637E-03  .1377E+03 -.1647E+02   .9989582  .0352567 -.0289733
T 1139  1 .4752506E+06   1846522E-03  .9226E+02  .1122E+03   .9957356  .0022785  .0922254
T 1140  1 .4639380E+06   1860735E-03  .1796E+03 -.2462E+02   .9947502  .1021497 -.0061193
T 1141  1 .4740642E+06   1847489E-03  .2275E+03 -.5716E+02   .9871253  .1411762 -.0751857
T 1142  1 .4595226E+06   1855850E-03  .1480E+03  .8703E+01   .9965188  .0808841  .0202020
T 1143  1 .4581096E+06   1853751E-03  .1798E+03 -.3577E+02   .9919425  .1197174 -.0414457
T 1144  1 .4581804E+06   1847992E-03  .2005E+03 -.3158E+01   .9917961  .1273113 -.0115040
T 1145  1 .4789714E+06   1846613E-03  .1581E+03  .2077E+01   .9958743  .0824624  .0378736
T 1146  1 .4661537E+06   1857079E-03  .1315E+03  .4906E+00   .9992374  .0361451  .0147678
T 1147  1 .4778697E+06   1849516E-03  .1982E+03  .5487E+01   .9930246  .1170601 -.0141129
T 1148  1 .4680847E+06   1849802E-03  .1318E+03  .2382E+02   .9974162  .0420850  .0582221
T 1149  1 .4583039E+06   1850232E-03  .1888E+03  .5905E+01   .9972092  .0646286  .0373760
T 1150  1 .4613172E+06   1854304E-03  .1595E+03 -.4537E+02   .9969936  .0708198 -.0314374
T 1151  1 .4759673E+06   1847379E-03  .2629E+03  .6281E+02   .9740749  .2045963  .0965324
T 1152  1 .4683922E+06   1851422E-03  .1586E+03 -.1527E+02   .9957398  .0921656 -.0027880
T 1153  1 .4644277E+06   1848376E-03  .1772E+03  .5910E+02   .9915081  .1165833  .0576199
T 1154  1 .4600911E+06   1859173E-03  .1765E+03 -.2245E+02   .9960065  .0852861 -.0264065
T 1155  1 .4715307E+06   1846702E-03  .1378E+03  .3860E+01   .9982167  .0476944  .0358971
T 1156  1 .4681483E+06   1858728E-03  .9588E+02 -.1021E+03   .9933519 -.0027991 -.1150829
T 1157  1 .4667866E+06   1854632E-03  .1304E+03  .4021E+02   .9979617  .0475648  .0425448
T 1158  1 .4596246E+06   1852597E-03  .1815E+03  .4633E+02   .9948966  .0864663  .0520023
T 1159  1 .4666416E+06   1857137E-03  .1426E+03 -.4246E+02   .9959917  .0673722 -.0588347
T 1160  1 .4685603E+06   1850087E-03  .1362E+03  .2305E+01   .9992877  .0339770  .0164208
T 1161  1 .4735124E+06   1849663E-03  .1479E+03 -.1675E+02   .9940361  .1043627 -.0316339
T 1162  1 .4714650E+06   1849240E-03  .1845E+03  .2033E+02   .9914139  .1191389  .0538923
T 1163  1 .4618571E+06   1860450E-03  .1074E+03  .1867E+02   .9990542  .0287828 -.0325937
T 1164  1 .4695586E+06   1849409E-03  .1584E+03 -.6352E+01   .9944244  .1052363 -.0067384
T 1165  1 .4736423E+06   1849335E-03  .1760E+03 -.2729E+02   .9879930  .1542752  .0083084
T 1166  1 .4625316E+06   1853274E-03  .2604E+03 -.3462E+02   .9806931  .1797124 -.0771009
T 1167  1 .4638030E+06   1857032E-03  .1720E+03 -.3920E+02   .9877385  .1561003 -.0022963
T 1168  1 .4759976E+06   1852422E-03  .1389E+03 -.1491E+02   .9961988  .0834654  .0249289
T 1169  1 .4787816E+06   1853834E-03  .2094E+03  .2919E+01   .9886415  .1498866  .0110439
T 1170  1 .4672548E+06   1857123E-03  .1766E+03 -.1917E+02   .9892159  .1442590 -.0253241
T 1171  1 .4662832E+06   1851315E-03  .1651E+03  .5374E+02   .9959388  .0716047  .0545771
T 1172  1 .4725227E+06   1855914E-03  .9061E+02  .7486E+02   .9980471  .0169023  .0601356
T 1173  1 .4683815E+06   1853911E-03  .1986E+03 -.5707E+02   .9900645  .1278484 -.0585417
T 1174  1 .4659796E+06   1858935E-03  .1951E+03 -.9731E+02   .9939434  .0961755 -.0531675
T 1175  1 .4612069E+06   1850356E-03  .2084E+03 -.1288E+02   .9881096  .1526906 -.0180290
T 1176  1 .4668934E+06   1850208E-03  .1560E+03 -.1579E+02   .9919027  .1199288 -.0417854
T 1177  1 .4666175E+06   1848324E-03  .2806E+03  .3900E+02   .9843061  .1762501  .0087965
T 1178  1 .4712038E+06   1851462E-03  .1787E+03  .1018E+01   .9930440  .1174384 -.0084707
T 1179  1 .4701130E+06   1846896E-03  .1293E+03 -.1512E+01   .9967866  .0664404 -.0447462
T 1180  1 .4689824E+06   1855792E-03  .2063E+03  .6336E+02   .9928113  .1076923  .0522321
T 1181  1 .4698862E+06   1854635E-03  .1594E+03 -.5520E+02   .9906144  .1178785 -.0691940
T 1182  1 .4747224E+06   1851908E-03  .1310E+03 -.1867E+02   .9953083  .0887830 -.0384567
T 1183  1 .4688054E+06   1848065E-03  .1124E+03 -.6172E+02   .9967142  .0665368 -.0461926
T 1184  1 .4606205E+06   1853284E-03  .1537E+03 -.2324E+02   .9937323  .1098096 -.0209297
T 1185  1 .4744849E+06   1846533E-03  .1603E+03  .3321E+02   .9961897  .0764604  .0419518
T 1186  1 .4669593E+06   1849152E-03  .1024E+03 -.5478E+01   .9982629  .0506691  .0300633
T 1187  1 .4780836E+06   1853297E-03  .1347E+03  .2155E+01   .9981912  .0598795  .0053627
T 1188  1 .4669390E+06   1854124E-03  .1773E+03 -.1450E+02   .9730371  .2253163 -.0493080
T 1189  1 .4728363E+06   1863917E-03  .2226E+03  .2801E+01   .9546592  .2501576  .1613907
T 1190  1 .4610678E+06   1851202E-03  .2063E+03  .6713E+02   .9830747  .1629768  .0836823
T 1191  1 .4629386E+06   1852233E-03  .1908E+03  .6866E+01   .9795361  .1924202 -.0590213
T 1192  1 .4664235E+06   1854060E-03  .1382E+03 -.1479E+02   .9999793  .0052621 -.0036977
T 1193  1 .4681074E+06   1854260E-03  .1656E+03  .4723E+01   .9959371  .0893599 -.0111375
T 1194  1 .4699742E+06   1853122E-03  .1912E+03 -.6761E+02   .9914480  .1082915 -.0728275
T 1195  1 .4667713E+06   1846894E-03  .2068E+03  .8103E+01   .9905337  .1365874  .0136677
T 1196  1 .4647072E+06   1858910E-03  .1092E+03 -.5543E+01   .9994015 -.0034584 -.0344179
T 1197  1 .4761669E+06   1855899E-03  .1434E+03 -.1613E+02   .9977608  .0658970 -.0114404
T 1198  1 .4675688E+06   1848097E-03  .2293E+03 -.8468E+00   .9867966  .1615620 -.0114060
T 1199  1 .4641925E+06   1859287E-03  .1508E+03  .2888E+02   .9950799  .0383184  .0913661
T 1200  1 .4662514E+06   1848219E-03  .4596E+03 -.2227E+02   .9428820  .3253108 -.0717387
T 1201  1 .4658369E+06   1847012E-03  .1164E+03  .5569E+02   .9972540  .0158467  .0723420
T 1202  1 .4703369E+06   1847429E-03  .1272E+03  .2570E+02   .9982680  .0581261 -.0090792
T 1203  1 .4669552E+06   1850988E-03  .2930E+01 -.1277E+02   .9999173  .0028049  .0125498
T 1204  1 .4801218E+06   1847533E-03  .1592E+03 -.1830E+02   .9971941  .0603630 -.0442734
T 1205  1 .4712339E+06   1856026E-03  .2009E+03  .1336E+03   .9882108  .1052439  .1111895
T 1206  1 .4640635E+06   1849845E-03  .1534E+03  .3139E+02   .9967282  .0792041  .0161143
T 1207  1 .4732222E+06   1855367E-03  .1505E+03  .9679E+01   .9952480  .0971167 -.0070531
T 1208  1 .4681974E+06   1850377E-03  .1814E+03 -.7803E+01   .9839858  .1657848 -.0654784
T 1209  1 .4769822E+06   1851668E-03  .1650E+03 -.1009E+03   .9915597  .1170914 -.0556689
T 1210  1 .4606552E+06   1851575E-03  .1410E+03  .2467E+02   .9955675  .0937450 -.0075650
T 1211  1 .4663581E+06   1850084E-03  .1256E+03 -.2472E+02   .9984305  .0539873 -.0148971
T 1212  1 .4689114E+06   1850868E-03  .1609E+03 -.1097E+02   .9970247  .0711820 -.0295779
T 1213  1 .4720938E+06   1851997E-03  .2096E+03  .9938E+01   .9906154  .1355938  .0171894
T 1214  1 .4696470E+06   1860596E-03  .1062E+03  .1992E+03   .9837761  .0962004  .1514268
T 1215  1 .4631794E+06   1860604E-03  .1779E+03  .5071E+01   .9957081  .0922634  .0072758
T 1216  1 .4760794E+06   1848895E-03  .2278E+03 -.1313E+02   .9790949  .2033930 -.0021029
T 1217  1 .4703885E+06   1853203E-03 -.1845E+02  .1386E+03   .9918624 -.0384287  .1213764
T 1218  1 .4704036E+06   1855158E-03  .1413E+03  .2364E+01   .9962332  .0837299  .0225536
T 1219  1 .4660932E+06   1850269E-03  .1861E+03 -.3874E+02   .9916702  .1188756 -.0495862
T 1220  1 .4658137E+06   1862397E-03  .1287E+03 -.9803E+01   .9973016  .0705536  .0202909
T 1221  1 .4707035E+06   1851299E-03  .1950E+03  .7069E+02   .9866358  .1495450  .0647007
T 1222  1 .4704729E+06   1862822E-03  .2379E+03  .1095E+03   .9852097  .1628974  .0531621
T 1223  1 .4616469E+06   1855336E-03  .8195E+02 -.8886E+02   .9947308  .0012298 -.1025135
T 1224  1 .4666507E+06   1854010E-03  .1455E+03 -.1121E+01   .9996280  .0213040  .0170308
T 1225  1 .4647467E+06   1861716E-03  .1699E+03  .5407E+02   .9943719  .0928559  .0510136
T 1226  1 .4629408E+06   1850452E-03  .1678E+03  .5864E+02   .9931605  .1010569  .0584778
T 1227  1 .4705349E+06   1853121E-03  .1577E+03  .1601E+02   .9943754  .1058336  .0041036
T 1228  1 .4710800E+06   1855511E-03  .1398E+03  .2646E+02   .9991069  .0298541  .0299014
T 1229  1 .4666094E+06   1850206E-03  .1071E+03  .4094E+02   .9984578  .0485968  .0268390
T 1230  1 .4672305E+06   1857805E-03  .1839E+03 -.8305E+02   .9920775  .1043381 -.0699698
T 1231  1 .4690480E+06   1847992E-03  .1616E+03  .2634E+02   .9957001  .0867680  .0324456
T 1232  1 .4663042E+06   1849822E-03  .1506E+03 -.1180E+03   .9696882  .1810547 -.1640854
T 1233  1 .4676994E+06   1848628E-03  .1387E+03 -.2429E+02   .9996518  .0043845 -.0260204
T 1234  1 .4769226E+06   1850213E-03  .1171E+03  .4796E+02   .9964336  .0407284  .0739010
T 1235  1 .4684620E+06   1858596E-03  .2250E+03 -.4897E+02   .9945020  .0983232 -.0360310
T 1236  1 .4632132E+06   1855101E-03  .1061E+03  .2133E+02   .9983773  .0251430  .0510939
T 1237  1 .4692779E+06   1853319E-03  .1360E+03 -.1202E+02   .9990066  .0445628 -.0001574
T 1238  1 .4541270E+06   1849516E-03  .1399E+03  .4560E+02   .9968337  .0614557  .0504554
T 1239  1 .4679771E+06   1848634E-03  .1746E+03 -.1885E+02   .9977586  .0647883 -.0167399
T 1240  1 .4687615E+06   1855030E-03  .1467E+03 -.4073E+01   .9981776  .0596059  .0094107
T 1241  1 .4640894E+06   1857905E-03  .1705E+03  .3527E+00   .9954580  .0913814 -.0266972
T 1242  1 .4667857E+06   1853143E-03  .2364E+03 -.3690E+02   .9725353  .2113452 -.0975108
T 1243  1 .4658242E+06   1856722E-03  .1235E+03 -.6387E+02   .9965024  .0606306 -.0575057
T 1244  1 .4690317E+06   1851651E-03  .1474E+03  .3618E+02   .9968789  .0629260  .0476736
T 1245  1 .4662770E+06   1854825E-03  .1304E+03  .2176E+01   .9967981  .0720227  .0347326
T 1246  1 .4632456E+06   1851818E-03  .1009E+03  .2611E+02   .9988684  .0462816  .0109471
T 1247  1 .4702458E+06   1850801E-03  .1841E+03 -.3917E+02   .9948975  .0964592 -.0295737
T 1248  1 .4663301E+06   1850098E-03  .1114E+03  .3656E+02   .9986025  .0244911  .0468310
T 1249  1 .4595798E+06   1850001E-03  .1635E+03  .2060E+02   .9981243  .0611362  .0031909
T 1250  1 .4681236E+06   1856229E-03  .1628E+03 -.1993E+02   .9929254  .1143569 -.0319628
T 1251  1 .4768058E+06   1846146E-03  .1157E+03  .7725E+01   .9985246  .0537419 -.0077755
T 1252  1 .4749882E+06   1848559E-03  .1888E+03  .1200E+03   .8948099  .1535786  .4192002
T 1253  1 .4547730E+06   1861736E-03  .6130E+03  .9095E+03   .6970899  .3945925  .5986338
T 1254  1 .4666927E+06   1857836E-03  .1391E+03 -.1535E+02   .9997764  .0129299 -.0167348
T 1255  1 .4636746E+06   1857747E-03  .1407E+03 -.3667E+02   .9956452  .0770272 -.0525118
T 1256  1 .4753565E+06   1850780E-03  .8624E+02  .9109E+02   .9951396  .0103933  .0979240
T 1257  1 .4702345E+06   1850828E-03  .2751E+03 -.2413E+01   .9809004  .1939629 -.0145892
T 1258  1 .4664629E+06   1856862E-03  .1707E+03  .4627E+02   .9917790  .1159630  .0541026
